股票代码,简称,销售商品提供劳务收到的现金(元),客户存款和同业存放款项净增加额(元),向中央银行借款净增加额(元),向其他金融机构拆入资金净增加额(元),收到原保险合同保费取得的现金(元),收到再保险业务现金净额(元),保户储金及投资款净增加额(元),处置交易性金融资产净增加额(元),收取利息、手续费及佣金的现金(元),拆入资金净增加额(元),回购业务资金净增加额(元),收到的税费返还(元),收到的其他与经营活动有关的现金(元),经营活动现金流入小计(元),购买商品接受劳务支付的现金(元),客户贷款及垫款净增加额(元),存放中央银行和同业款项净增加额(元),支付原保险合同赔付款项的现金(元),支付利息、手续费及佣金的现金(元),支付保单红利的现金(元),支付给职工以及为职工支付的现金(元),支付的各项税费(元),支付的其他与经营活动有关的现金(元),经营活动现金流出小计(元),经营活动现金流量净额(元),收回投资所收到的现金(元),取得投资收益所收到的现金(元),处置固定资产、无形资产和其他长期资产而收回的现金(元),收回投资所收到的现金中的出售子公司收到的现金(元),收到的其他与投资活动有关的现金(元),投资活动现金流入小计(元),购建固定资产、无形资产和其他长期资产所支付的现金(元),投资所支付的现金(元),质押贷款净增加额(元),取得子公司及其他营业单位支付的现金净额(元),支付的其他与投资活动有关的现金(元),投资活动现金流出小计(元),投资活动产生的现金流量净额(元),吸收投资所收到的现金(元),吸收投资所收到的现金中的子公司吸收少数股东权益性投资收到的现金(元),借款所收到的现金(元),发行债券所收到的现金(元),收到其他与筹资活动有关的现金(元),筹资活动现金流入小计(元),偿还债务所支付的现金(元),分配股利利润或偿付利息所支付的现金(元),分配股利利润或偿付利息所支付的现金中的支付少数股东的股利(元),支付的其他与筹资活动有关的现金(元),筹资活动现金流出小计(元),筹资活动产生的现金流量净额(元),汇率变动对现金的影响(元),现金及现金等价物净增加额(元),现金及现金等价物余额(元)
600252,中恒集团,"1,993,442,133.17","0","0","0","0","0","0","0","0","0","0","67,069.99","451,270,356.08","2,444,779,559.24","518,346,130.12","0","0","0","0","0","110,886,404.25","213,862,814.49","695,256,503.28","1,538,351,852.14","906,427,707.1","282,733,916.6","6,600,651.31","25,300,178.9","691,591,543.11","0","1,006,226,289.92","176,250,043.17","363,072,400","0","0","0","539,322,443.17","466,903,846.75","3,000,000","3,000,000","1,117,600,000","0","2,464,405.66","1,123,064,405.66","1,932,230,000","187,520,894.24","0","0","2,119,750,894.24","-996,686,488.58","0","376,645,065.27","901,629,955.83"
600253,天方药业,"1,986,132,257.13","0","0","0","0","0","0","0","0","0","0","6,563,553.29","43,070,920.02","2,035,766,730.44","1,650,112,881.69","0","0","0","0","0","152,674,840.05","80,539,212.65","142,056,809.1","2,025,383,743.49","10,382,986.95","0","0","3,982,000","0","15,923,800","19,905,800","80,145,215.62","0","0","0","0","80,145,215.62","-60,239,415.62","4,000,000","4,000,000","1,516,880,000","0","200,636,150.49","1,721,516,150.49","1,098,140,000","95,128,940.85","0","389,894,448.42","1,583,163,389.27","138,352,761.22","-123,298.56","88,373,033.99","217,891,357.82"
600255,鑫科材料,"4,194,007,566.57","0","0","0","0","0","0","0","0","0","0","11,189,682.81","6,808,336.89","4,212,005,586.27","4,136,563,318.21","0","0","0","0","0","98,390,873.78","56,234,255.64","38,851,071.39","4,330,039,519.02","-118,033,932.75","117,733,565.83","167,729.95","86,002.56","1,024,769.99","25,294,241.26","144,306,309.59","262,279,472.01","69,000,000","0","0","0","331,279,472.01","-186,973,162.42","0","0","1,365,364,705.51","0","78,555,580.97","1,443,920,286.48","1,159,744,283.54","62,252,306.3","0","0","1,221,996,589.84","221,923,696.64","-1,091,216.65","-84,174,615.18","898,623,667.76"
600256,广汇能源,"3,346,821,713.98","0","0","0","0","0","0","0","0","0","0","0","1,349,364,011.35","4,696,185,725.33","2,044,954,324.93","0","0","0","0","0","337,198,250.35","566,428,434.39","1,340,112,149.35","4,288,693,159.02","407,492,566.31","1,960,509,877.95","178,578,602.09","57,170,052.77","27,051,633.44","276,604,961.49","2,499,915,127.74","2,736,858,144.6","1,161,656,316","0","0","735,430,824.09","4,633,945,284.69","-2,134,030,156.95","134,597,271.23","134,597,271.23","3,721,691,802.34","0","0","3,856,289,073.57","2,331,410,181.48","651,647,826.6","0","231,350,188","3,214,408,196.08","641,880,877.49","-3,501,771.41","-1,088,158,484.56","1,757,233,245.81"
600257,大湖股份,"587,718,761.89","0","0","0","0","0","0","0","0","0","0","0","122,895,464.74","710,614,226.63","412,127,040.42","0","0","0","0","0","50,037,291.96","17,630,196.68","208,188,717.86","687,983,246.92","22,630,979.71","2,000,000","95,342.47","71,375","0","0","2,166,717.47","33,615,672.96","3,000,000","0","0","0","36,615,672.96","-34,448,955.49","0","0","499,200,000","0","0","499,200,000","449,590,000","29,411,638.42","0","2,320,936","481,322,574.42","17,877,425.58","0","6,059,449.8","124,107,153.06"
600258,首旅酒店,"3,272,945,378.24","0","0","0","0","0","0","0","0","0","0","0","345,251,796.23","3,618,197,174.47","2,301,228,702.07","0","0","0","0","0","336,548,527.03","119,318,601.38","524,019,248.07","3,281,115,078.55","337,082,095.92","0","13,144,081.61","201,601","0","0","13,345,682.61","81,318,812.94","0","0","28,908,707.35","2,443,534.03","112,671,054.32","-99,325,371.71","0","0","318,000,000","0","0","318,000,000","361,315,625","109,677,748.35","21,858,572.44","0","470,993,373.35","-152,993,373.35","-4,176.18","84,759,174.68","409,002,364.82"
600259,广晟有色,"2,685,741,716.14","0","0","0","0","0","0","0","0","0","0","5,129,765.03","5,633,953.13","2,696,505,434.3","2,135,713,462.26","0","0","0","0","0","199,692,061.42","276,538,916.75","74,083,941.45","2,686,028,381.88","10,477,052.42","0","6,061,265","12,918,304.01","0","23,850,318","42,829,887.01","73,958,167.23","4,000,000","0","0","0","77,958,167.23","-35,128,280.22","23,520,000","23,520,000","1,069,000,000","0","57,885,160.26","1,150,405,160.26","995,500,000","76,017,837.85","0","8,902,950.56","1,080,420,788.41","69,984,371.85","0","45,333,144.05","304,605,080.47"
600260,凯乐科技,"2,375,354,181.45","0","0","0","0","0","0","0","0","0","0","0","50,810,806.21","2,426,164,987.66","1,616,356,225.98","0","0","0","0","0","83,813,685.21","260,308,152.38","267,905,653.47","2,228,383,717.04","197,781,270.62","16,200,000","1,293,142.64","0","0","0","17,493,142.64","217,110,403.76","24,200,000","0","0","0","241,310,403.76","-223,817,261.12","19,200,000","0","2,240,115,600","0","0","2,259,315,600","1,858,000,000","193,428,388.72","0","238,887,339.74","2,290,315,728.46","-31,000,128.46","-80,433.1","-57,116,552.06","218,942,988.71"
600261,阳光照明,"2,723,414,230.41","0","0","0","0","0","0","0","0","0","0","178,650,701.92","162,536,920.51","3,064,601,852.84","2,148,393,149.74","0","0","0","0","0","378,051,972.7","132,093,950.7","218,673,330.07","2,877,212,403.21","187,389,449.63","0","3,662,702.54","3,278,394.28","0","0","6,941,096.82","129,163,043.44","0","0","0","0","129,163,043.44","-122,221,946.62","899,100,000","0","470,653,869.68","0","48,225,994.23","1,417,979,863.91","578,905,862.3","79,632,220.69","631,480","38,748,101.28","697,286,184.27","720,693,679.64","-1,812,346.88","784,048,835.77","1,204,133,038.8"
600262,北方股份,"2,137,783,972.54","0","0","0","0","0","0","0","0","0","0","12,155,575.02","24,591,575.83","2,174,531,123.39","1,453,684,460.2","0","0","0","0","0","158,783,034.98","163,325,026.88","137,558,825.64","1,913,351,347.7","261,179,775.69","0","3,789,097.26","3,052,052.4","0","0","6,841,149.66","27,417,434.78","0","0","0","0","27,417,434.78","-20,576,285.12","0","0","1,075,433,720","0","7,630,000","1,083,063,720","1,305,975,600","93,273,280.25","0","73,867,658.9","1,473,116,539.15","-390,052,819.15","-103,504.35","-149,552,832.93","360,528,049.18"
600263,路桥建设,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600265,*ST景谷,"136,723,740.49","0","0","0","0","0","0","0","0","0","0","231,202.96","8,265,118.24","145,220,061.69","102,884,095.12","0","0","0","0","0","38,962,574.89","4,662,248.11","30,398,033.29","176,906,951.41","-31,686,889.72","0","0","861,201.14","0","0","861,201.14","2,742,460.52","0","0","0","0","2,742,460.52","-1,881,259.38","0","0","160,223,918.39","0","44,079,336","204,303,254.39","85,517,482.38","21,292,581.9","0","61,548,754","168,358,818.28","35,944,436.11","0","2,376,287.01","4,485,180.85"
600266,北京城建,"9,194,382,174.65","0","0","0","0","0","0","0","0","0","0","365,506.11","1,808,331,132.4","11,003,078,813.16","5,805,748,031.82","0","0","0","0","0","315,111,109.93","1,284,008,444.42","2,204,913,600.05","9,609,781,186.22","1,393,297,626.94","27,484,511.36","91,841,021.04","392,500","0","0","119,718,032.4","33,944,417.95","81,250,192.9","0","0","0","115,194,610.85","4,523,421.55","0","0","2,161,300,000","0","0","2,161,300,000","369,500,000","497,417,029.97","0","0","866,917,029.97","1,294,382,970.03","0","2,692,204,018.52","5,686,315,632.41"
600267,海正药业,"6,612,048,677.73","0","0","0","0","0","0","0","0","0","0","27,117,040.06","126,496,522.68","6,765,662,240.47","4,977,027,563.44","0","0","0","0","0","474,067,903.45","298,388,320.83","640,432,272.72","6,389,916,060.44","375,746,180.03","66,278,979","15,519,181","13,949,402.52","0","51,675,972.39","147,423,534.91","1,631,996,513.48","180,000,000","0","500,000","0","1,812,496,513.48","-1,665,072,978.57","441,767,580","441,767,580","2,765,437,034.27","0","86,000,000","3,293,204,614.27","1,463,843,475.2","281,052,764.09","3,180,000","7,300,000","1,752,196,239.29","1,541,008,374.98","1,042,169.01","252,723,745.45","1,602,799,473.59"
600268,国电南自,"3,551,414,254.73","0","0","0","0","0","0","0","0","0","0","108,571,825.82","100,894,670.31","3,760,880,750.86","2,278,082,325.27","0","0","0","0","0","572,573,945.81","475,543,118.5","423,926,725.4","3,750,126,114.98","10,754,635.88","1,779,100","1,599,850","4,480,214.23","0","0","7,859,164.23","448,597,550.68","100,747,400","0","0","0","549,344,950.68","-541,485,786.45","2,450,000","2,450,000","5,144,200,000","0","0","5,146,650,000","4,473,728,159.35","255,684,038.86","3,915,842.51","0","4,729,412,198.21","417,237,801.79","-201,456.33","-113,694,805.11","765,488,757.78"
600269,赣粤高速,"3,584,386,136.19","0","0","0","0","0","0","0","0","0","0","0","509,210,911.28","4,093,597,047.47","954,357,120.37","0","0","0","0","0","386,694,959.19","686,318,971.53","134,832,613.87","2,162,203,664.96","1,931,393,382.51","0","6,014,559.96","5,015,569","0","0","11,030,128.96","2,426,822,972.42","52,947,758","0","0","1,214,293.18","2,480,985,023.6","-2,469,954,894.64","268,200,000","0","9,860,000,000","0","0","10,128,200,000","8,275,840,000","771,977,951.13","34,995,000","0","9,047,817,951.13","1,080,382,048.87","0","541,820,536.74","3,895,919,216.28"
600270,外运发展,"3,798,091,198.32","0","0","0","0","0","0","0","0","0","0","0","38,011,698.15","3,836,102,896.47","3,305,366,501.85","0","0","0","0","0","336,098,060.07","41,735,380.96","210,211,698.51","3,893,411,641.39","-57,308,744.92","300,000,000","564,786,051.54","1,983,737.81","22,050,950.13","173,324,907.91","1,062,145,647.39","208,790,883.25","189,450,750","0","42,949,612.78","55,909,430.48","497,100,676.51","565,044,970.88","0","0","28,378,000","0","0","28,378,000","47,669,160","181,727,148.53","527,978.51","2,321,758","231,718,066.53","-203,340,066.53","-1,273,494.86","303,122,664.57","1,890,772,011.36"
600271,航天信息,"16,536,837,803.61","0","0","0","0","0","0","0","0","0","0","111,441,129.49","265,138,798.92","16,913,417,732.02","13,327,333,022.66","0","0","0","0","0","970,706,695.6","754,644,600.15","643,233,532.31","15,695,917,850.72","1,217,499,881.3","7,903,646.23","12,666,729.24","4,404,970.9","0","0","24,975,346.37","172,651,268.88","1,500,000","0","0","0","174,151,268.88","-149,175,922.51","8,815,000","8,815,000","0","0","300,000","9,115,000","0","645,599,037.94","257,771,037.94","41,275,076.8","686,874,114.74","-677,759,114.74","0","390,564,844.05","4,636,934,344.87"
600272,开开实业,"854,853,649.41","0","0","0","0","0","0","0","0","0","0","0","33,172,020.66","888,025,670.07","668,238,326.82","0","0","0","0","0","102,066,493.16","33,496,112.55","60,992,086.27","864,793,018.8","23,232,651.27","0","63,463,620.01","151,231.09","-114,065.67","0","63,500,785.43","9,372,562.3","0","0","27,626,257.32","0","36,998,819.62","26,501,965.81","0","0","20,096,487","0","27,773,193","47,869,680","24,000,000","1,410,521.28","11,138.69","0","25,410,521.28","22,459,158.72","-72.04","72,193,703.76","170,466,566.83"
600273,华芳纺织,"1,420,535,337.87","0","0","0","0","0","0","0","0","0","0","394,626.57","20,080,612.08","1,441,010,576.52","925,213,821.73","0","0","0","0","0","152,148,177.61","103,441,937.5","18,308,398.33","1,199,112,335.17","241,898,241.35","3,359,146.41","1,600,000","295,375,009.3","0","0","300,334,155.71","42,870,036.24","76,700,000","0","0","0","119,570,036.24","180,764,119.47","0","0","817,500,000","0","69,197,000","886,697,000","1,203,000,000","26,841,704.69","0","0","1,229,841,704.69","-343,144,704.69","110,603.32","79,628,259.45","156,765,007.4"
600275,武昌鱼,"8,007,171.89","0","0","0","0","0","0","0","0","0","0","0","1,623,827.85","9,630,999.74","4,600,926.63","0","0","0","0","0","5,082,229.37","392,877.98","18,847,348.07","28,923,382.05","-19,292,382.31","0","0","800,000","103,911,996.78","699,148.1","105,411,144.88","169,382","70,000,000","0","313,400","0","70,482,782","34,928,362.88","0","0","0","0","0","0","0","0","0","0","0","0","0","15,635,980.57","19,606,545.86"
600276,恒瑞医药,"6,123,006,244.09","0","0","0","0","0","0","0","0","0","0","0","60,999,217.89","6,184,005,461.98","956,546,637.11","0","0","0","0","0","553,777,358.66","1,069,915,035.25","2,645,397,539.23","5,225,636,570.25","958,368,891.73","0","200,900","435,000","0","0","635,900","466,825,569.31","0","0","803,818.81","0","467,629,388.12","-466,993,488.12","0","0","0","0","0","0","10,000,000","101,226,392.66","0","0","111,226,392.66","-111,226,392.66","-73,717.69","380,075,293.26","1,329,465,045.6"
600277,亿利能源,"8,995,147,700.55","0","0","0","0","0","0","0","0","0","0","8,083,707.75","2,572,349,772.41","11,575,581,180.71","7,898,520,550.65","0","0","0","0","0","260,127,450.79","561,229,253.88","2,595,008,749.64","11,314,886,004.96","260,695,175.75","0","24,600,000","35,498.82","-173,016.5","36,163,200","60,625,682.32","425,255,154.94","1,202,393,677.28","0","0","1,632,833.02","1,629,281,665.24","-1,568,655,982.92","9,800,000","9,800,000","4,318,994,793.21","2,588,600,000","458,050,000","7,375,444,793.21","5,212,590,880.34","623,777,336.67","4,500,000","306,528,210.88","6,142,896,427.89","1,232,548,365.32","143.26","-75,412,298.59","969,958,628.66"
600278,东方创业,"14,086,633,334.36","0","0","0","0","0","0","0","0","0","0","1,324,920,482.33","495,482,525.02","15,907,036,341.71","14,583,368,495.06","0","0","0","0","0","354,501,945.48","101,326,030.32","659,004,728.25","15,698,201,199.11","208,835,142.6","3,742,250,602.46","29,675,741.89","4,522,208.93","0","183,138,209.39","3,959,586,762.67","13,210,643.6","3,824,951,072.82","0","0","11,919,516.84","3,850,081,233.26","109,505,529.41","3,520,118.28","3,520,118.28","337,993,182.55","0","0","341,513,300.83","510,584,121.3","69,519,002.51","26,201,957.49","3,287,401.02","583,390,524.83","-241,877,224","8,428,058.53","84,891,506.54","1,453,542,663.4"
600279,重庆港九,"917,357,715.53","0","0","0","0","0","0","0","0","0","0","0","45,231,693.84","962,589,409.37","483,035,743.92","0","0","0","0","0","238,552,938.55","59,554,792.13","113,502,103.95","894,645,578.55","67,943,830.82","0","339,926.94","61,360,561.78","0","12,800,000","74,500,488.72","116,766,697.73","44,800,000","0","0","0","161,566,697.73","-87,066,209.01","760,040,000","760,040,000","680,000,000","0","0","1,440,040,000","985,880,000","151,319,757.08","0","60,000,000","1,197,199,757.08","242,840,242.92","0","223,717,864.73","450,445,339.23"
600280,中央商场,"7,346,036,307.45","0","0","0","0","0","0","0","0","0","0","0","16,864,915.84","7,362,901,223.29","6,050,950,065.7","0","0","0","0","0","419,883,933.34","529,432,769.57","665,748,632.77","7,666,015,401.38","-303,114,178.09","50,000","6,256,753.79","362,077.65","0","0","6,668,831.44","192,346,112.78","8,428,999.05","0","0","0","200,775,111.83","-194,106,280.39","0","0","5,402,250,000","0","0","5,402,250,000","4,259,912,587.53","204,959,328.93","822,000","0","4,464,871,916.46","937,378,083.54","0","440,157,625.06","1,413,931,478.63"
600281,太化股份,"3,175,698,669.91","0","0","0","0","0","0","0","0","0","0","0","141,382,510.95","3,317,081,180.86","3,059,532,250.59","0","0","0","0","0","125,735,316.05","15,957,725.56","134,214,639.62","3,335,439,931.82","-18,358,750.96","0","415,291.67","10,194,160","79,288,172.61","0","89,897,624.28","11,569,389.32","0","0","0","0","11,569,389.32","78,328,234.96","0","0","175,740,000","0","431,800,000","607,540,000","508,800,000","30,326,452.17","0","110,000,000","649,126,452.17","-41,586,452.17","0","18,383,031.83","153,409,869.33"
600282,南钢股份,"23,477,344,486.51","0","0","0","0","0","0","0","0","0","0","228,512,726.14","163,206,346.69","23,869,063,559.34","18,468,700,719.79","0","0","0","0","0","1,264,670,973.24","1,173,247,596.37","982,177,128.6","21,888,796,418","1,980,267,141.34","339,801,457.56","82,918,474.16","6,406,439.21","0","0","429,126,370.93","769,061,459.75","203,122,894.53","0","41,406,000","2,195,186.7","1,015,785,540.98","-586,659,170.05","0","0","16,536,537,128.03","0","1,143,963,364.09","17,680,500,492.12","17,736,817,659.05","1,177,531,470.37","0","15,888,761.27","18,930,237,890.69","-1,249,737,398.57","-7,931,831.36","135,938,741.36","1,664,164,316.58"
600283,钱江水利,"774,793,456.82","0","0","0","0","0","0","0","0","0","0","1,414,199","36,057,565.43","812,265,221.25","405,502,680.85","0","0","0","0","0","163,612,673.45","81,381,561.07","77,877,490.05","728,374,405.42","83,890,815.83","29,558,730.94","23,759,643.76","163,947.49","49,401,261.81","67,412,711.43","170,296,295.43","167,629,246.79","40,494,077","0","0","0","208,123,323.79","-37,827,028.36","5,200,000","5,200,000","1,159,625,820.15","200,000,000","21,000,000","1,385,825,820.15","1,171,423,007.55","152,943,253.95","7,408,800","9,034,507","1,333,400,768.5","52,425,051.65","684,532.21","99,173,371.33","406,143,255.33"
600284,浦东建设,"751,936,093.24","0","0","0","0","0","0","0","0","0","0","17,394.63","39,796,108.13","791,749,596","464,910,406.75","0","0","0","0","0","65,555,577.98","152,677,908.4","95,080,045.01","778,223,938.14","13,525,657.86","0","653,264,931.21","34,872,148.4","0","1,695,034,479.8","2,383,171,559.41","91,682,366.4","0","0","0","1,692,821,193.81","1,784,503,560.21","598,667,999.2","38,322,168","38,322,168","2,364,330,000","0","0","2,402,652,168","2,780,000,000","605,651,777.31","180,490,000","0","3,385,651,777.31","-982,999,609.31","0","-370,805,952.25","571,803,379.19"
600285,羚锐制药,"527,936,919.42","0","0","0","0","0","0","0","0","0","0","723,653.85","75,536,395.41","604,196,968.68","208,888,958.41","0","0","0","0","0","84,126,924.59","84,534,999.49","211,211,734.33","588,762,616.82","15,434,351.86","4,336,504.18","9,520,340.54","167,261.19","0","0","14,024,105.91","100,527,121.08","671,670","0","0","0","101,198,791.08","-87,174,685.17","0","0","391,500,000","0","0","391,500,000","329,000,000","42,204,212.27","0","0","371,204,212.27","20,295,787.73","26,669.91","-51,417,875.67","229,458,746.21"
600286,S*ST国瓷,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600287,江苏舜天,"6,119,138,026.12","0","0","0","0","0","0","0","0","0","0","358,400,554.69","83,354,791.91","6,560,893,372.72","6,170,902,723.44","0","0","0","0","0","261,573,470.62","109,155,153.13","231,095,522.92","6,772,726,870.11","-211,833,497.39","181,723,042.52","22,070,387.5","71,273,206.76","0","0","275,066,636.78","37,523,175.39","201,181,479.24","0","0","28,104,467.7","266,809,122.33","8,257,514.45","2,400,000","2,400,000","2,475,030,526.95","0","0","2,477,430,526.95","2,574,098,723.29","117,132,944.49","21,037,000","0","2,691,231,667.78","-213,801,140.83","350,717.39","-417,026,406.38","404,057,591.11"
600288,大恒科技,"4,367,517,181.84","0","0","0","0","0","0","0","0","0","0","37,104,475","27,080,736.9","4,431,702,393.74","3,707,742,969.43","0","0","0","0","0","305,474,419.81","126,699,255.28","239,421,506.65","4,379,338,151.17","52,364,242.57","500,000","239,999.98","225,953.07","309,769.85","34,000,000","35,275,722.9","138,854,850.58","0","0","0","0","138,854,850.58","-103,579,127.68","4,900,000","4,900,000","662,759,796.13","0","0","667,659,796.13","688,550,000","99,110,936.27","28,969,225.59","0","787,660,936.27","-120,001,140.14","-9,914.74","-171,225,939.99","689,258,668.03"
600289,亿阳信通,"1,175,285,198.92","0","0","0","0","0","0","0","0","0","0","19,926,304.19","159,528,808.14","1,354,740,311.25","433,159,078.92","0","0","0","0","0","228,446,848.99","88,980,820.95","323,629,207.1","1,074,215,955.96","280,524,355.29","12,500,000","225,764.39","170,350","0","0","12,896,114.39","61,004,539.58","3,500,000","0","54,250,242.82","0","118,754,782.4","-105,858,668.01","10,370,000","0","495,000,000","0","0","505,370,000","475,000,000","52,349,259.17","0","0","527,349,259.17","-21,979,259.17","-659.13","152,685,768.98","1,120,309,781.02"
600290,华仪电气,"1,355,873,668.12","0","0","0","0","0","0","0","0","0","0","5,513,412.81","161,250,808.75","1,522,637,889.68","1,229,777,402.12","0","0","0","0","0","85,317,168.16","104,299,706.06","168,503,355.09","1,587,897,631.43","-65,259,741.75","306,000,000","30,680,328.9","358,040.23","0","9,996,500","347,034,869.13","161,199,271.07","471,000,000","0","0","4,396,500","636,595,771.07","-289,560,901.94","0","0","382,200,000","0","12,394,112.79","394,594,112.79","483,000,000","68,785,365.51","0","13,921,157.18","565,706,522.69","-171,112,409.9","16,583.98","-525,916,469.61","767,102,581.5"
600291,西水股份,"364,655,670.97","0","0","0","8,112,284,786.88","327,055,409.22","0","0","0","0","0","1,927,828.49","312,368,405.69","9,118,292,101.25","265,224,775.3","0","0","5,091,576,981.56","611,354,728.91","0","1,503,361,333.56","602,007,037.95","742,257,756.38","8,815,809,353.44","302,482,747.81","6,691,018,367.92","299,319,936.29","0","74,000,000","3,625,007,530.41","10,689,345,834.62","84,911,273.35","8,229,103,037.1","0","0","2,814,600,000","11,128,614,310.45","-439,268,475.83","1,564,038,934.49","1,564,038,934.49","2,022,040,000","0","5,910,900,000","9,496,978,934.49","2,007,145,000","157,570,426.58","0","6,088,250,025.97","8,252,965,452.55","1,244,013,481.94","-1,005,934.14","1,106,221,819.78","1,137,413,481.27"
600292,中电远达,"4,659,815,609.19","0","0","0","0","0","0","0","0","0","0","77,161.67","160,052,714.01","4,819,945,484.87","3,796,024,992.09","0","0","0","0","0","255,573,755.36","131,451,898.39","220,188,623.53","4,403,239,269.37","416,706,215.5","100,000,000","14,879,775","1,412,865.01","518,099,177.06","9,925,228","644,317,045.07","618,844,936.49","64,000,000","0","0","0","682,844,936.49","-38,527,891.42","0","0","1,432,088,403.7","0","0","1,432,088,403.7","1,622,067,606.21","192,923,278.18","3,360,000","100,000,000","1,914,990,884.39","-482,902,480.69","0","-104,724,156.61","868,498,976.27"
600293,三峡新材,"537,518,217.74","0","0","0","0","0","0","0","0","0","0","0","71,418,092.1","608,936,309.84","416,903,912.93","0","0","0","0","0","69,153,678.03","57,514,443.27","43,076,876.95","586,648,911.18","22,287,398.66","38,000,000","0","225,320","0","0","38,225,320","84,699,575.34","64,750,000","0","0","0","149,449,575.34","-111,224,255.34","0","0","817,717,843.58","0","28,068,219.42","845,786,063","533,934,500","107,157,249.47","0","86,715,583.27","727,807,332.74","117,978,730.26","0","29,041,873.58","92,857,997.39"
600295,鄂尔多斯,"15,972,297,191.14","0","0","0","0","0","0","0","0","0","0","50,870,869.67","477,107,051.74","16,500,275,112.55","8,902,811,842.32","0","0","0","0","0","1,112,710,024.56","1,721,286,650.4","965,627,035.26","12,702,435,552.54","3,797,839,560.01","45,000,000","13,680,000","34,186,959.49","0","15,222,150","108,089,109.49","3,370,921,994.04","1,047,287,510","0","12,729,794.88","248,729,921.04","4,679,669,219.96","-4,571,580,110.47","600,000,000","0","10,417,385,000","3,991,200,000","1,796,000,000","16,804,585,000","13,483,975,909.29","1,498,824,297.11","297,142,796.37","1,807,858,750","16,790,658,956.4","13,926,043.6","-9,214,806.78","-769,029,313.64","1,457,248,794.78"
600296,S兰铝,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600297,美罗药业,"755,183,625.53","0","0","0","0","0","0","0","0","0","0","211,293","25,613,965.59","781,008,884.12","598,125,744.7","0","0","0","0","0","41,425,013.54","36,671,569.73","56,858,181.92","733,080,509.89","47,928,374.23","60,000,000","1,952,320.99","120,000","14,425,705.77","0","76,498,026.76","59,551,448.8","83,206,600","0","0","0","142,758,048.8","-66,260,022.04","0","0","11,000,000","0","0","11,000,000","311,800,000","1,956,630.78","0","0","313,756,630.78","-302,756,630.78","0","-321,088,278.59","151,550,848.65"
600298,安琪酵母,"2,856,305,052.76","0","0","0","0","0","0","0","0","0","0","86,781,033.19","90,841,978.85","3,033,928,064.81","2,024,070,409.99","0","0","0","0","0","222,365,944.92","206,995,887.59","267,880,161.67","2,721,312,404.17","312,615,660.64","0","0","2,879,379.39","0","0","2,879,379.39","1,280,988,531.11","0","0","0","0","1,280,988,531.11","-1,278,109,151.72","10,800,000","10,800,000","3,987,825,047.9","0","6,793,596.3","4,005,418,644.2","2,991,850,818.97","117,396,965.53","7,150,000","1,500,000","3,110,747,784.5","894,670,859.7","-262,284.22","-71,084,915.6","408,591,054.67"
600299,蓝星新材,"10,094,469,388.57","0","0","0","0","0","0","0","0","0","0","65,713,883.28","55,753,643.11","10,215,936,914.96","8,348,115,356.63","0","0","0","0","0","780,601,560.04","126,569,863.67","437,580,605.91","9,692,867,386.25","523,069,528.71","0","6,356,691.8","192,312,960.37","0","14,410,000","213,079,652.17","1,069,604,587.8","0","0","0","0","1,112,079,289.84","-898,999,637.67","0","0","13,061,992,062.53","0","0","13,061,992,062.53","11,825,078,731.93","806,077,105.84","0","0","12,631,155,837.77","430,836,224.76","-230,828.43","54,675,287.37","738,339,712.3"
600300,维维股份,"5,791,274,393.09","0","0","0","0","0","0","0","0","0","0","2,036,307","83,679,954.5","5,876,990,654.59","4,088,920,380.51","0","0","0","0","0","484,647,009.97","560,646,817.73","814,903,231.96","5,949,117,440.17","-72,126,785.58","33,183,695.25","5,648,160","34,468,030.13","0","6,550,000","79,849,885.38","544,424,265.42","27,832,237.15","0","0","116,203,000","688,459,502.57","-608,609,617.19","210,000,000","210,000,000","2,936,500,000","0","120,000","3,146,620,000","2,038,480,000","326,716,319.67","103,200,000","77,717,841.64","2,442,914,161.31","703,705,838.69","-113,292.44","22,856,143.48","866,812,760.51"
600301,*ST南化,"914,685,806.4","0","0","0","0","0","0","0","0","0","0","3,778,866.99","36,198,907.54","954,663,580.93","808,324,194.25","0","0","0","0","0","104,289,008.52","21,208,364.15","91,019,098.93","1,024,840,665.85","-70,177,084.92","545,000,000","2,998,505.39","5,661,227.35","0","0","553,659,732.74","113,513,062.63","745,000,000","0","0","0","858,513,062.63","-304,853,329.89","0","0","58,600,000","0","196,611,497.14","255,211,497.14","175,000,000","19,072,454.77","0","120,260,693.86","314,333,148.63","-59,121,651.49","0","-434,152,066.3","116,095,479.4"
