股票代码,简称,营业总收入(元),营业收入(元),金融资产利息收入(元),已赚保费(元),手续费及佣金收入(元),营业总成本(元),营业成本(元),金融资产利息支出(元),手续费及佣金支出(元),退保金(元),赔付支出净额(元),提取保险合同准备金净额(元),保单红利支出(元),分保费用(元),营业税金及附加(元),销售费用(元),管理费用(元),财务费用(元),资产减值损失(元),公允价值变动收益(元),投资收益(元),对联营企业和合营企业的投资收益(元),汇兑收益(元),营业利润(元),营业外收入(元),营业外支出(元),非流动资产处置净损失(元),利润总额(元),所得税(元),净利润(元),归属于母公司所有者的净利润(元),少数股东损益(元),基本每股收益(元),稀释每股收益(元)
600209,罗顿发展,"333,484,296.02","333,484,296.02","0","0","0","355,079,350.47","281,497,241.42","0","0","0","0","0","0","0","12,276,457.46","15,222.18","49,696,972.82","7,899,226.44","3,694,230.15","0","20,896,979.44","-13,891.79","0","-698,075.01","303,355.8","698,476.75","32,476.46","-1,093,195.96","6,700,287.86","-7,793,483.82","1,657,164.52","-9,450,648.34","0.0038","0.0038"
600210,紫江企业,"8,056,893,842.5","8,056,893,842.5","0","0","0","7,843,463,412.9","6,675,276,769.32","0","0","0","0","0","0","0","36,470,638.99","271,521,998.85","561,011,539.35","293,606,567.44","5,575,898.95","0","50,296,656.61","26,663,687.7","0","263,727,086.21","33,089,895.24","6,245,866.93","5,367,943.61","290,571,114.52","93,419,002.95","197,152,111.57","161,804,560.85","35,347,550.72","0.113","0.113"
600211,西藏药业,"1,221,385,421.83","1,221,385,421.83","0","0","0","1,216,129,223.47","978,014,515.3","0","0","0","0","0","0","0","6,347,294.44","180,708,466.22","34,089,127.33","8,199,503.36","8,770,316.82","0","4,278,845.85","-474,748.12","0","9,535,044.21","22,713,206.69","200,440.85","14,623.28","32,047,810.05","1,545,705.3","30,502,104.75","30,530,181.14","-28,076.39","0.21","0.21"
600212,江泉实业,"716,493,716.41","716,493,716.41","0","0","0","765,980,833.07","667,020,393.56","0","0","0","0","0","0","0","7,256,570.06","7,468,555.32","42,264,995.55","6,276,196.27","35,694,122.31","0","-6,414,519.82","-6,414,519.82","0","-55,901,636.48","730,510","233,121.31","233,119.49","-55,404,247.79","352,772.91","-55,757,020.7","-55,757,020.7","0","-0.109","-0.109"
600213,亚星客车,"995,916,313.45","995,916,313.45","0","0","0","1,015,692,961.72","889,299,492.18","0","0","0","0","0","0","0","2,810,334.22","64,555,475.53","47,651,563.4","4,011,562.39","7,364,534","0","235,893","0","0","-19,540,755.27","26,404,740.31","952,911.26","130,577.73","5,911,073.78","0","5,911,073.78","5,911,073.78","0","0.03","0.03"
600215,长春经开,"301,971,223.26","301,971,223.26","0","0","0","389,232,173.51","245,539,212.58","0","0","0","0","0","0","0","13,095,847.52","6,724,183.4","57,503,506.56","59,474,258.66","6,895,164.79","0","113,761,696.92","0","0","26,500,746.67","150,749.44","313,703.27","171,004.93","26,337,792.84","16,374,216.58","9,963,576.26","9,993,743.12","-30,166.86","0.0215","0.0215"
600216,浙江医药,"5,264,006,116.35","5,264,006,116.35","0","0","0","4,261,251,925.75","3,618,241,334.46","0","0","0","0","0","0","0","28,812,049.27","214,525,187.4","403,477,865.8","-26,222,791.69","22,418,280.51","891,750","7,716,403.84","-125,543.53","0","1,011,362,344.44","12,497,012.11","28,306,973.07","14,888,411","995,552,383.48","144,410,538.59","851,141,844.89","848,542,502.09","2,599,342.8","1.79","1.79"
600217,秦岭水泥,"760,165,621.03","760,165,621.03","0","0","0","777,778,640.64","587,733,524.61","0","0","0","0","0","0","0","417,986.96","29,087,760.49","96,888,945.28","51,709,283.78","11,941,139.52","0","42,669.9","0","0","-17,570,349.71","28,378,020.29","549,391.28","139,799.23","10,258,279.3","0","10,258,279.3","11,126,081.09","-867,801.79","0.0168","0.0168"
600218,全柴动力,"2,712,056,155.54","2,712,056,155.54","0","0","0","2,719,762,628.95","2,501,796,933.34","0","0","0","0","0","0","0","4,367,380.62","82,539,018.05","129,586,082.56","-5,468,949.56","6,942,163.94","0","11,205,547.72","-582,375.74","0","3,499,074.31","15,958,765.12","367,516.26","19,021.3","19,090,323.17","-357,262.89","19,447,586.06","18,713,529.99","734,056.07","0.07","0.07"
600219,南山铝业,"14,869,600,075.08","14,869,600,075.08","0","0","0","13,903,610,195.58","12,979,218,661.55","0","0","0","0","0","0","0","54,038,102.74","307,888,134.69","400,578,859.74","69,854,344.91","92,032,091.95","-2,489,225","17,051,475.55","24,741,450.55","0","980,552,130.05","26,854,499.2","22,714,682.32","21,224,141.32","984,691,946.93","196,952,515.69","787,739,431.24","690,866,118.15","96,873,313.09","0.36","0.36"
600220,江苏阳光,"2,828,923,978.13","2,828,923,978.13","0","0","0","4,209,451,439.94","2,497,611,696.84","0","0","0","0","0","0","0","19,115,260.99","33,958,287.12","327,662,213.98","128,904,360.56","1,202,199,620.45","0","-1,593,763.97","0","0","-1,382,121,225.78","10,974,341.84","22,078,424.86","20,092,068.92","-1,393,225,308.8","20,250,173.87","-1,413,475,482.67","-1,361,482,812.58","-51,992,670.09","-0.7634","-0.7634"
600221,海南航空,"28,867,585,000","28,867,585,000","0","0","0","27,568,287,000","21,557,641,000","0","0","0","0","0","0","0","875,181,000","1,846,854,000","598,504,000","2,603,623,000","86,484,000","504,363,000","188,241,000","212,413,000","0","1,991,902,000","674,449,000","12,637,000","1,722,000","2,653,714,000","708,768,000","1,944,946,000","1,927,787,000","17,159,000","0.4","0.4"
600222,太龙药业,"1,089,130,607.38","1,089,130,607.38","0","0","0","1,053,747,045.63","906,112,336.52","0","0","0","0","0","0","0","4,201,346.17","56,377,176.15","53,077,108.4","34,763,709.32","-784,630.93","0","48,468.49","0","0","35,432,030.24","6,394,297.41","651,283.01","33,041.91","41,175,044.64","9,138,633.27","32,036,411.37","20,198,640.19","11,837,771.18","0.049","0.049"
600223,鲁商置业,"3,673,819,067.59","3,673,819,067.59","0","0","0","3,199,086,041.55","2,574,212,789.82","0","0","0","0","0","0","0","342,832,541.51","172,553,179.04","90,833,562.04","3,296,640.7","15,357,328.44","0","9,318,114.56","0","0","484,051,140.6","1,168,660.42","9,992,992.61","2,115.38","475,226,808.41","148,878,423.88","326,348,384.53","246,602,027.84","79,746,356.69","0.25","0.25"
600225,天津松江,"2,693,242,270.46","2,693,242,270.46","0","0","0","2,652,158,974","2,000,524,234.27","0","0","0","0","0","0","0","266,934,800.2","78,257,678.32","103,563,632","199,072,964.78","3,805,664.43","0","69,709,360.47","30,577,101.67","0","110,792,656.93","34,720,824.59","10,425,403.6","54,803.26","135,088,077.92","26,094,203.17","108,993,874.75","85,543,206.91","23,450,667.84","0.14","0.14"
600226,升华拜克,"1,651,842,998.52","1,651,842,998.52","0","0","0","1,669,423,017.7","1,438,117,157.34","0","0","0","0","0","0","0","4,389,215.89","70,146,007.65","113,163,491.28","15,897,700.53","27,709,445.01","-46,474.33","39,808,069.06","39,108,069.06","0","22,181,575.55","14,189,818.56","5,612,644.86","1,148,457.3","30,758,749.25","1,208,591.95","29,550,157.3","33,929,523.6","-4,379,366.3","0.08","0.08"
600227,赤天化,"3,504,164,632.3","3,504,164,632.3","0","0","0","3,684,386,077.29","3,113,876,788.42","0","0","0","0","0","0","0","6,261,611.21","130,543,308.3","244,741,124.21","161,045,563.36","27,917,681.79","0","144,894,605.95","0","0","-35,326,839.04","18,283,214.72","891,170.68","2,610.96","-17,934,795","22,379,156.94","-40,313,951.94","35,290,238.49","-75,604,190.43","0.0371","0.0371"
600228,昌九生化,"767,144,590.07","767,144,590.07","0","0","0","866,483,852.87","744,994,936.98","0","0","0","0","0","0","0","1,428,017.99","16,777,220.97","50,855,408.87","36,666,569.55","15,761,698.51","0","-798,341.58","-798,341.58","0","-100,137,604.38","2,675,431.02","64,708,480.43","121,060.25","-162,170,653.79","-1,729,033.07","-160,441,620.72","-144,683,291.22","-15,758,329.5","-0.6","-0.6"
600229,青岛碱业,"1,919,160,733.94","1,919,160,733.94","0","0","0","2,166,488,094.45","1,848,611,520.9","0","0","0","0","0","0","0","6,380,565.42","105,246,255.19","128,915,208.63","53,131,557.53","24,202,986.78","1,187,450","4,815,394.86","2,632,989.16","0","-241,324,515.65","14,127,714.41","94,266,969.14","4,163,257.35","-321,463,770.38","-33,357,590.47","-288,106,179.91","-255,288,795.39","-32,817,384.52","-0.65","-0.65"
600230,沧州大化,"3,356,699,522.41","3,356,699,522.41","0","0","0","2,974,687,015.59","2,550,479,568.27","0","0","0","0","0","0","0","6,826,764.87","16,918,491.39","257,352,666.78","136,735,228.09","6,374,296.19","0","0","0","0","382,012,506.82","2,669,924.66","4,260,041.35","655,630.11","380,422,390.13","100,010,859.77","280,411,530.36","288,432,071.82","-8,020,541.46","1.1122","1.1122"
600231,凌钢股份,"13,136,151,270.13","13,136,151,270.13","0","0","0","13,597,932,148.71","12,791,295,327.08","0","0","0","0","0","0","0","9,298,596.82","171,292,587.93","426,975,964.31","124,391,010.95","74,678,661.62","0","618,070.36","26,551.88","0","-461,162,808.22","508,323,645.21","2,951,804.52","200,857.06","44,209,032.47","625,042.37","43,583,990.1","43,583,990.1","0","0.054","0.054"
600232,金鹰股份,"1,087,886,567.79","1,087,886,567.79","0","0","0","1,094,505,333","955,806,471.63","0","0","0","0","0","0","0","5,658,347.32","42,407,694.91","52,159,135.43","27,737,391.5","10,736,292.21","0","201,848.66","0","0","-6,416,916.55","16,947,062.31","1,936,423.03","490,305.82","8,593,722.73","6,579,208.28","2,014,514.45","8,414,148.37","-6,399,633.92","0.02","0.02"
600233,大杨创世,"856,128,236.01","856,128,236.01","0","0","0","729,421,540.84","600,314,359.72","0","0","0","0","0","0","0","7,188,878.57","70,424,678.34","53,894,455.81","-6,761,527.17","4,360,695.57","208,311.47","26,347,351.49","90,839.38","0","153,262,358.13","2,036,118.95","12,125,040.72","26,963.34","143,173,436.36","37,959,353.75","105,214,082.61","77,002,533.2","28,211,549.41","0.4667","0.4667"
600234,*ST天龙,"24,883,377.65","24,883,377.65","0","0","0","81,334,607.66","15,611,425.23","0","0","0","0","0","0","0","639,507.15","1,003,183.75","26,253,734.39","19,107,007.18","18,719,749.96","4,652,200","8,662,235.82","0","0","-43,136,794.19","48,901.41","8,908,224.25","804,171.67","-51,996,117.03","3,033,959.48","-55,030,076.51","-48,370,943.7","-6,659,132.81","-0.24","-0.24"
600235,民丰特纸,"1,268,056,943.02","1,268,056,943.02","0","0","0","1,253,817,124.45","1,016,447,554.41","0","0","0","0","0","0","0","6,154,689.98","42,737,881.04","144,910,667.46","47,637,925.48","-4,071,593.92","0","12,854,442.96","2,674,613.32","0","27,094,261.53","2,601,824.41","2,094,079.68","10,335","27,602,006.26","9,328,772.96","18,273,233.3","15,973,134.44","2,300,098.86","0.06","0.06"
600236,桂冠电力,"5,198,176,138.75","5,198,176,138.75","0","0","0","4,844,318,637.65","3,683,765,213.34","0","0","0","0","0","0","0","50,661,523.55","0","246,151,413.16","854,776,749.17","8,963,738.43","0","136,067,614.52","128,167,658.03","0","489,925,115.62","52,183,730.2","5,824,020.11","3,826,186.58","536,284,825.71","104,141,012.85","432,143,812.86","286,630,763.93","145,513,048.93","0.126","0.126"
600237,铜峰电子,"651,741,503.86","651,741,503.86","0","0","0","643,254,254.94","496,737,784","0","0","0","0","0","0","0","3,645,472.48","25,154,920.52","75,530,533.38","36,687,034.18","5,498,510.38","0","7,690,060.59","20,209.62","0","16,177,309.51","18,032,362.26","1,364,445.87","61,789.86","32,845,225.9","4,758,119.99","28,087,105.91","24,808,967.14","3,278,138.77","0.06","0.06"
600238,海南椰岛,"1,258,763,086.2","1,258,763,086.2","0","0","0","1,153,348,719.98","787,015,267.5","0","0","0","0","0","0","0","82,829,191.54","149,216,326.64","94,103,368.1","23,424,784.57","16,759,781.63","0","1,607,381.52","858,400","0","107,021,747.74","127,445,890.41","15,234,732.01","767,694.52","219,232,906.14","53,807,637.71","165,425,268.43","158,299,939.42","7,125,329.01","0.35","0.35"
600239,云南城投,"354,451,122.95","354,451,122.95","0","0","0","463,938,551.1","261,252,536.02","0","0","0","0","0","0","0","26,961,292.77","51,585,581.94","107,535,555.82","14,975,396.99","1,628,187.56","0","108,640,751.53","0","0","-846,676.62","301,193,796.92","9,539,376.51","0","290,807,743.79","82,034,969.2","208,772,774.59","218,246,749.63","-9,473,975.04","0.27","0.27"
600240,华业地产,"1,565,162,847.88","1,565,162,847.88","0","0","0","1,245,757,600.99","824,992,962.22","0","0","0","0","0","0","0","241,994,250.55","46,178,532.14","104,906,618.23","23,678,234.09","4,007,003.76","0","16,231.92","0","0","319,421,478.81","4,883,652.22","1,602,429.72","143,102.08","322,702,701.31","99,294,074.72","223,408,626.59","230,976,066.15","-7,567,439.56","0.1628","0.1612"
600241,时代万恒,"1,576,511,978.19","1,576,511,978.19","0","0","0","1,488,594,464.81","1,269,252,559.12","0","0","0","0","0","0","0","35,808,750.12","64,575,887.03","74,569,890.02","38,317,944.05","6,069,434.47","0","-79,287.81","-79,287.81","0","87,838,225.57","774,870.04","494,510.1","62,121.11","88,118,585.51","39,683,747.45","48,434,838.06","12,540,450.27","35,894,387.79","0.07","0.07"
600242,中昌海运,"529,726,331.56","529,726,331.56","0","0","0","624,368,819.81","467,091,926.69","0","0","0","0","0","0","0","13,156,243.02","0","30,571,195.84","108,907,979.93","4,641,474.33","0","3,150","0","0","-94,639,338.25","121,827,688.26","582.28","-14,282.37","27,187,767.73","14,959,669.23","12,228,098.5","2,712,632.21","9,515,466.29","0.01","0.01"
600243,青海华鼎,"1,140,039,773.15","1,140,039,773.15","0","0","0","1,227,673,101.41","919,479,635.43","0","0","0","0","0","0","0","6,550,505.93","74,297,808.78","171,818,690.65","38,905,073.32","16,621,387.3","0","-687,468.84","-750,272.14","0","-88,320,797.1","31,224,544.39","2,473,823.12","113,539.18","-59,570,075.83","-8,306,136.82","-51,263,939.01","-48,054,423.73","-3,209,515.28","-0.2","-0.2"
600246,万通地产,"4,070,526,092","4,070,526,092","0","0","0","3,554,651,770","2,749,206,199","0","0","0","0","0","0","0","415,561,623","122,405,093","173,716,421","93,394,154","368,280","0","112,890,331","-22,052,988","0","628,764,653","66,251,079","5,631,345","102,169","689,384,387","213,577,350","475,807,037","374,845,287","100,961,750","0.3081","0.3081"
600247,成城股份,"352,544,249.79","352,544,249.79","0","0","0","316,507,389.56","262,427,427.62","0","0","0","0","0","0","0","2,761,754.21","4,369,862.85","24,229,467.98","15,140,835.94","7,578,040.96","0","324,505.73","0","0","36,361,365.96","24,880.53","1,103,840.96","993,582.42","35,282,405.53","12,508,951.97","22,773,453.56","22,593,985.76","179,467.8","0.067","0.067"
600248,延长化建,"4,495,061,960.69","4,495,061,960.69","0","0","0","4,315,868,574.23","4,037,188,289.33","0","0","0","0","0","0","0","118,371,667.14","3,785,240.03","110,292,124.41","-6,477,832.25","52,709,085.57","0","1,847,053.89","0","0","181,040,440.35","2,983,498.94","2,924,261.31","73,974.04","181,099,677.98","25,630,901.85","155,468,776.13","155,468,776.13","0","0.365","0.365"
600249,两面针,"1,227,615,498.31","1,227,615,498.31","0","0","0","1,345,407,460.33","991,708,474.13","0","0","0","0","0","0","0","8,058,927.85","138,997,384.95","172,378,294.04","22,448,808.47","11,815,570.89","152,057.69","156,061,427.77","-85,170.67","0","38,421,523.44","16,737,943.01","2,936,882.32","1,510,320.15","52,222,584.13","17,755,749.32","34,466,834.81","13,991,951.87","20,474,882.94","0.0311","0.0311"
600250,南纺股份,"4,453,605,010.22","4,453,605,010.22","0","0","0","4,666,683,310.36","4,264,174,499.64","0","0","0","0","0","0","0","4,711,228.71","64,452,177.03","136,926,382.15","103,800,080.49","92,618,942.34","107,762.3","207,125,797.44","92,251,019.79","0","-5,844,740.4","11,465,549.29","8,891,805.79","1,753,561.88","-3,270,996.9","3,887,724.76","-7,158,721.66","17,501,585.67","-24,660,307.33","0.0677","0.0677"
600251,冠农股份,"1,071,649,556.41","1,071,649,556.41","0","0","0","1,239,571,239.32","934,575,524.35","0","0","0","0","0","0","0","11,164,784.93","72,343,611.47","105,335,172.18","65,318,782.62","50,833,363.77","0","408,625,199.14","406,896,139.22","0","240,703,516.23","11,332,814.15","5,670,505.39","1,852,569.26","246,365,824.99","3,503,867.54","242,861,957.45","249,166,258.06","-6,304,300.61","0.69","0.69"
600252,中恒集团,"1,945,718,453.21","1,945,718,453.21","0","0","0","1,439,424,396.15","538,492,768.14","0","0","0","0","0","0","0","50,437,243.01","616,496,258.96","165,095,350.95","61,602,815.15","7,299,959.94","0","344,223,912.15","0","0","850,517,969.21","65,042,012.01","86,069,810.07","1,237,442.92","829,490,171.15","115,290,405.69","714,199,765.46","713,326,850.12","872,915.34","0.653","0.653"
600253,天方药业,"3,235,757,981.13","3,235,757,981.13","0","0","0","3,220,613,436.9","2,788,789,085.9","0","0","0","0","0","0","0","9,360,088.82","147,389,457.99","137,328,341.1","120,824,095.57","16,922,367.52","0","0","0","0","15,144,544.23","31,369,802.81","310,044.12","79,026.86","46,204,302.92","10,491,650.31","35,712,652.61","41,927,569.34","-6,214,916.73","0.0998","0.0998"
600255,鑫科材料,"3,921,007,906.89","3,921,007,906.89","0","0","0","3,949,293,501.7","3,784,290,575.64","0","0","0","0","0","0","0","6,142,055.57","44,033,777.98","76,012,756.16","37,696,680.79","1,117,655.56","5,535,927.27","29,084,113.25","-90,577.94","0","6,334,445.71","10,398,353.75","394,801.24","0","16,337,998.22","982,529.66","15,355,468.56","10,269,730.78","5,085,737.78","0.02","0.02"
600256,广汇能源,"3,715,235,901.65","3,715,235,901.65","0","0","0","3,094,363,720.03","2,543,773,557.15","0","0","0","0","0","0","0","89,795,177.24","116,249,956.21","192,757,965.68","130,759,708.46","21,027,355.29","0","466,781,934.59","-823,882.19","0","1,087,654,116.21","161,248,478.81","3,661,729.59","798,991.55","1,245,240,865.43","260,196,136.51","985,044,728.92","964,003,224.75","21,041,504.17","0.2751","0.2751"
600257,大湖股份,"575,317,011","575,317,011","0","0","0","559,381,117.49","391,493,766.49","0","0","0","0","0","0","0","8,731,364.39","43,944,391.43","82,172,827.94","31,143,893","1,894,874.24","37,312.09","3,619,394.08","3,524,051.61","0","19,592,599.68","4,925,621.29","4,407,720.06","2,697,092.9","20,110,500.91","3,126,761.39","16,983,739.52","15,711,518.41","1,272,221.11","0.0368","0.0368"
600258,首旅酒店,"3,040,758,122.32","3,040,758,122.32","0","0","0","2,878,084,325.79","2,042,162,624.12","0","0","0","0","0","0","0","56,702,798.86","359,468,539.22","375,398,516.97","43,992,024.35","359,822.27","0","22,755,348.05","21,576,589.88","0","185,429,144.58","1,046,597.27","1,916,828.88","1,449,920.36","184,558,912.97","46,223,444.54","138,335,468.43","112,380,442.95","25,955,025.48","0.4857","0"
600259,广晟有色,"2,380,506,689.32","2,380,506,689.32","0","0","0","2,286,737,531.3","1,953,068,423.32","0","0","0","0","0","0","0","27,827,590.17","21,702,837.16","193,076,983.93","74,530,610.7","16,531,086.02","0","15,471,568.79","15,471,568.79","0","109,240,726.81","32,997,936.58","4,594,932.27","28,211.69","137,643,731.12","50,497,436.3","87,146,294.82","60,418,289.8","26,728,005.02","0.24","0.24"
600260,凯乐科技,"2,483,734,496.46","2,483,734,496.46","0","0","0","2,168,788,181.59","1,740,299,508.37","0","0","0","0","0","0","0","103,779,032.18","175,354,649.68","67,678,547.23","72,412,844.29","9,263,599.84","0","693,142.64","0","0","315,639,457.51","2,665,553.6","2,687,062.71","0","315,617,948.4","82,052,222.62","233,565,725.78","189,529,366.69","44,036,359.09","0.36","0.36"
600261,阳光照明,"2,592,852,992.61","2,592,852,992.61","0","0","0","2,488,359,766.58","2,097,369,882.98","0","0","0","0","0","0","0","9,751,552.98","120,796,549.44","228,052,207.42","6,431,124.85","25,958,448.91","-2,419,285.12","-440,151.21","-4,102,853.75","0","101,633,789.7","137,520,691.55","4,705,407.38","102,879.74","234,449,073.87","23,088,899.15","211,360,174.72","210,177,283.08","1,182,891.64","0.33","0.33"
600262,北方股份,"2,554,108,883.88","2,554,108,883.88","0","0","0","2,425,951,579.79","1,995,714,079.79","0","0","0","0","0","0","0","17,133,845.29","107,465,818.92","170,499,952.73","59,465,473.56","75,672,409.5","0","13,726,398.85","0","0","141,883,702.94","42,679,652.11","-7,484,410.8","629,485.15","192,047,765.85","25,775,593.39","166,272,172.46","168,767,881.22","-2,495,708.76","0.99","0.99"
600263,路桥建设,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600265,*ST景谷,"120,931,224.59","120,931,224.59","0","0","0","229,020,413.67","125,011,906.14","0","0","0","0","0","0","0","944,646.88","4,561,183.49","50,740,244.79","35,056,578.56","12,705,853.81","0","0","0","0","-108,089,189.08","2,867,017.72","2,871,038.85","1,791,097.04","-108,093,210.21","0","-108,093,210.21","-107,189,874.15","-903,336.06","-0.83","-0.83"
600266,北京城建,"6,683,980,314.36","6,683,980,314.36","0","0","0","5,145,061,088.9","3,454,399,028.97","0","0","0","0","0","0","0","1,104,558,836.35","206,858,081.39","315,246,786.51","46,190,290.9","17,808,064.78","57,225,900.79","291,770,571.04","0","0","1,887,915,697.29","65,677,774.91","5,444,670.31","0","1,948,148,801.89","522,605,867.31","1,425,542,934.58","1,094,868,120.63","330,674,813.95","1.2312","1.2312"
600267,海正药业,"5,801,766,062.23","5,801,766,062.23","0","0","0","5,553,286,885.69","4,335,160,694.38","0","0","0","0","0","0","0","21,386,061.47","377,233,008.78","715,393,540.1","58,558,779.27","45,554,801.69","0","35,447,329.81","14,748,783.13","0","283,926,506.35","62,759,713.11","16,654,208.46","10,195.6","330,032,011","60,979,933.69","269,052,077.31","301,289,979.25","-32,237,901.94","0.36","0.36"
600268,国电南自,"4,147,229,515.67","4,147,229,515.67","0","0","0","4,073,059,899.2","2,950,174,698.9","0","0","0","0","0","0","0","39,835,257.14","438,934,606.61","401,997,527.17","173,748,746.11","68,369,063.27","0","-7,856,188.34","-10,012,956.34","0","66,313,428.13","302,518,031.28","885,202.65","119,851.33","367,946,256.76","60,138,938.61","307,807,318.15","146,048,394.22","161,758,923.93","0.23","0.23"
600269,赣粤高速,"3,557,665,305.41","3,557,665,305.41","0","0","0","2,315,460,335.03","1,692,048,668.35","0","0","0","0","0","0","0","123,063,782.81","3,841,286.62","208,689,145.6","277,438,689.49","10,378,762.16","0","-3,544,399.21","-9,558,959.17","0","1,238,660,571.17","430,467,975.89","19,741,855.62","2,242,586.97","1,649,386,691.44","424,055,140.96","1,225,331,550.48","1,169,640,719.31","55,690,831.17","0.5","0.5"
600270,外运发展,"3,946,506,735.5","3,946,506,735.5","0","0","0","3,912,149,190.02","3,578,125,233.04","0","0","0","0","0","0","0","29,471,832.94","147,115,639.23","196,215,146.42","-37,787,094.77","-991,566.84","0","597,612,929.01","657,475,940.55","0","631,970,474.49","9,050,836.77","46,649,963.67","5,056,340.36","594,371,347.59","26,741,876.8","567,629,470.79","567,203,311.31","426,159.48","0.6264","0"
600271,航天信息,"14,525,305,764.8","14,525,305,764.8","0","0","0","13,067,723,621.31","11,931,296,403.81","0","0","0","0","0","0","0","117,751,944.11","298,310,424.89","736,285,236.84","-43,207,173.71","27,286,785.37","0","10,679,257.61","-212,242.39","0","1,468,261,401.1","135,517,171.83","3,570,683.24","1,415,450.77","1,600,207,889.69","235,743,728.33","1,364,464,161.36","1,017,996,074.98","346,468,086.38","1.1","1.1"
600272,开开实业,"818,017,338.69","818,017,338.69","0","0","0","814,997,291.61","646,957,329.91","0","0","0","0","0","0","0","4,739,840.78","75,319,498.79","83,369,316.63","494,926.45","4,116,379.05","0","59,303,375.02","65,541,617.28","0","62,323,422.1","7,046,044.26","629,736.05","182,362.44","68,739,730.31","7,692,920.74","61,046,809.57","60,837,295.39","209,514.18","0.25","0.25"
600273,华芳纺织,"1,438,352,194.23","1,438,352,194.23","0","0","0","1,575,724,280.89","1,408,925,624.7","0","0","0","0","0","0","0","10,440,323.78","14,233,658.28","58,670,901.91","43,491,360.36","39,962,411.86","0","-540,853.59","0","0","-137,912,940.25","165,158,194.95","44,545.33","0","27,200,709.37","13,274,138.46","13,926,570.91","15,336,539.57","-1,409,968.66","0.05","0.05"
600275,武昌鱼,"13,101,569.68","13,101,569.68","0","0","0","34,489,233.73","7,427,418.02","0","0","0","0","0","0","0","384,311.86","45,630.42","21,449,903.87","4,564,879.66","617,089.9","0","26,720,360.8","0","0","5,332,696.75","637,239.2","722,710.02","0","5,247,225.93","82,286.65","5,164,939.28","5,117,053.41","47,885.87","0.0101","0.0101"
600276,恒瑞医药,"5,435,067,561.2","5,435,067,561.2","0","0","0","4,135,064,127.36","870,396,753.91","0","0","0","0","0","0","0","95,083,775.23","2,339,635,332.65","891,894,239.21","-16,473,673.63","-45,472,300.01","0","200,900","0","0","1,300,204,333.84","47,433,834.07","1,140,071.12","270,069.86","1,346,498,096.79","195,091,160.61","1,151,406,936.18","1,077,384,764","74,022,172.18","0.8713","0.8713"
600277,亿利能源,"11,051,586,121.3","11,051,586,121.3","0","0","0","10,860,103,876.37","9,737,432,813.9","0","0","0","0","0","0","0","87,338,371.59","217,547,305.74","245,281,775.79","563,210,745.4","9,292,863.95","0","46,357,003.68","47,530,489.63","0","237,839,248.61","26,243,827.14","1,097,701.71","246,886.73","262,985,374.04","15,639,863.67","247,345,510.37","211,841,244.81","35,504,265.56","0.14","0.14"
600278,东方创业,"14,114,259,562.24","14,114,259,562.24","0","0","0","13,975,776,512.72","13,316,421,567.64","0","0","0","0","0","0","0","8,470,821.16","443,068,525.12","214,268,980.41","-7,193,572.13","740,190.52","778,133.39","90,575,863.65","7,896,913.76","0","229,837,046.56","13,231,961.44","1,837,156.19","690,008.32","241,231,851.81","50,578,327.26","190,653,524.55","154,016,434.91","36,637,089.64","0.29","0.29"
600279,重庆港九,"1,464,492,998.71","1,464,492,998.71","0","0","0","1,377,502,515.18","1,099,854,207.69","0","0","0","0","0","0","0","22,758,317.99","429,334.76","166,421,738.63","85,951,486.46","2,087,429.65","0","471,664.29","471,664.29","0","87,462,147.82","45,930,466.61","2,311,818.01","2,158,865.94","131,080,796.42","30,632,100.6","100,448,695.82","65,338,678.4","35,110,017.42","0.19","0.19"
600280,中央商场,"6,027,834,658.53","6,027,834,658.53","0","0","0","5,923,181,361.31","4,675,394,688.55","0","0","0","0","0","0","0","156,998,945.69","290,734,890.91","595,980,915.73","189,952,302.76","14,119,617.67","0","4,246,567.09","2,134,819.23","0","108,899,864.31","3,145,598.31","15,553,135.3","1,074,911.01","96,492,327.32","38,083,649.4","58,408,677.92","58,036,456.13","372,221.79","0.404","0.404"
600281,太化股份,"4,011,281,663.6","4,011,281,663.6","0","0","0","4,123,815,470.66","3,921,388,683.29","0","0","0","0","0","0","0","9,490,365.44","17,811,334.1","71,775,435.38","46,307,408.87","57,042,243.58","0","19,731,817.25","0","0","-92,801,989.81","141,097,913.93","43,736,461.65","3,556,653.96","4,559,462.47","-14,244,788.71","18,804,251.18","18,730,883.92","73,367.26","0.036","0.036"
600282,南钢股份,"32,032,052,246.61","32,032,052,246.61","0","0","0","33,401,971,518.52","30,815,331,922.95","0","0","0","0","0","0","0","128,961,221.15","420,512,857.24","845,003,251.05","957,053,877.85","235,108,388.28","364,230,844.01","87,512,230.29","13,276,675.41","-15,851,440.28","-934,027,637.89","104,524,064.81","18,788,496.11","6,068,124.98","-848,292,069.19","-286,571,511.61","-561,720,557.58","-561,325,793.68","-394,763.9","-0.1448","-0.1448"
