股票代码,简称,销售商品提供劳务收到的现金(元),客户存款和同业存放款项净增加额(元),向中央银行借款净增加额(元),向其他金融机构拆入资金净增加额(元),收到原保险合同保费取得的现金(元),收到再保险业务现金净额(元),保户储金及投资款净增加额(元),处置交易性金融资产净增加额(元),收取利息、手续费及佣金的现金(元),拆入资金净增加额(元),回购业务资金净增加额(元),收到的税费返还(元),收到的其他与经营活动有关的现金(元),经营活动现金流入小计(元),购买商品接受劳务支付的现金(元),客户贷款及垫款净增加额(元),存放中央银行和同业款项净增加额(元),支付原保险合同赔付款项的现金(元),支付利息、手续费及佣金的现金(元),支付保单红利的现金(元),支付给职工以及为职工支付的现金(元),支付的各项税费(元),支付的其他与经营活动有关的现金(元),经营活动现金流出小计(元),经营活动现金流量净额(元),收回投资所收到的现金(元),取得投资收益所收到的现金(元),处置固定资产、无形资产和其他长期资产而收回的现金(元),收回投资所收到的现金中的出售子公司收到的现金(元),收到的其他与投资活动有关的现金(元),投资活动现金流入小计(元),购建固定资产、无形资产和其他长期资产所支付的现金(元),投资所支付的现金(元),质押贷款净增加额(元),取得子公司及其他营业单位支付的现金净额(元),支付的其他与投资活动有关的现金(元),投资活动现金流出小计(元),投资活动产生的现金流量净额(元),吸收投资所收到的现金(元),吸收投资所收到的现金中的子公司吸收少数股东权益性投资收到的现金(元),借款所收到的现金(元),发行债券所收到的现金(元),收到其他与筹资活动有关的现金(元),筹资活动现金流入小计(元),偿还债务所支付的现金(元),分配股利利润或偿付利息所支付的现金(元),分配股利利润或偿付利息所支付的现金中的支付少数股东的股利(元),支付的其他与筹资活动有关的现金(元),筹资活动现金流出小计(元),筹资活动产生的现金流量净额(元),汇率变动对现金的影响(元),现金及现金等价物净增加额(元),现金及现金等价物余额(元)
600323,南海发展,"745,870,586.83","0","0","0","0","0","0","0","0","0","0","138,429.58","12,487,600.68","758,496,617.09","217,349,534.79","0","0","0","0","0","83,201,607.75","209,914,318.82","43,570,479.92","554,035,941.28","204,460,675.81","17,594,769.86","230,204","965,980","0","20,630,163.79","39,421,117.65","594,270,478.57","0","0","0","34,405,780.75","628,676,259.32","-589,255,141.67","30,000,000","30,000,000","206,350,000","650,000,000","0","886,350,000","211,599,382.19","119,105,688.56","300,000","8,200,000","338,905,070.75","547,444,929.25","0","162,650,463.39","566,768,302.86"
600325,华发股份,"4,378,997,273.25","0","0","0","0","0","0","0","0","0","0","0","1,009,839,824.13","5,388,837,097.38","3,212,938,417.22","0","0","0","0","0","354,997,494.43","694,134,103.98","409,085,227.08","4,671,155,242.71","717,681,854.67","39,000,000","1,618,916.11","218,350.19","0","0","40,837,266.3","2,838,271,941.67","306,861,130.46","0","0","0","3,145,133,072.13","-3,104,295,805.83","238,750,000","238,750,000","3,454,496,079.08","0","0","3,693,246,079.08","2,382,450,000","570,486,160.1","0","0","2,952,936,160.1","740,309,918.98","0","-1,646,304,032.18","2,654,628,844.92"
600326,西藏天路,"1,382,419,822.17","0","0","0","0","0","0","0","0","0","0","0","46,372,033.59","1,428,791,855.76","753,292,670.36","0","0","0","0","0","313,954,116.43","129,303,116.42","39,455,878.16","1,236,005,781.37","192,786,074.39","0","0","79,007.83","0","0","79,007.83","17,100,821.19","0","0","60,000,000","0","77,100,821.19","-77,021,813.36","3,600,000","0","288,000,000","0","2,400,000","294,000,000","232,000,000","16,568,427.23","0","0","248,568,427.23","45,431,572.77","0","161,195,833.8","499,245,066.71"
600327,大东方,"8,418,919,104.7","0","0","0","0","0","0","0","0","0","0","34,140.14","31,904,581.56","8,450,857,826.4","7,436,479,775.58","0","0","0","0","0","240,837,449.17","347,660,760.4","281,206,482.11","8,306,184,467.26","144,673,359.14","763,429.89","22,614,318.8","143,682,600.38","0","18,692,692.52","185,753,041.59","458,974,955.01","161,858,620","0","0","18,940,195.54","639,773,770.55","-454,020,728.96","17,270,000","17,270,000","1,000,600,000","0","5,470,400","1,023,340,400","664,800,000","122,235,202.97","34,325,283.74","35,250,000","822,285,202.97","201,055,197.03","0","-108,292,172.79","702,727,480.21"
600328,兰太实业,"950,157,568.73","0","0","0","0","0","0","0","0","0","0","0","45,173,615.18","995,331,183.91","513,775,842.13","0","0","0","0","0","224,397,588.81","155,146,174.98","132,814,128.46","1,026,133,734.38","-30,802,550.47","23,050,000","0","450,000","-13,614,743.97","0","9,885,256.03","900,515,156.24","6,000,000","0","0","0","906,515,156.24","-896,629,900.21","0","0","2,110,424,625.33","0","0","2,110,424,625.33","1,110,850,000","83,883,389.47","0","32,572,561.11","1,227,305,950.58","883,118,674.75","-295,996.28","-44,609,772.21","301,410,878.3"
600329,中新药业,"3,731,991,209.51","0","0","0","0","0","0","0","0","0","0","3,983,021.16","25,467,420.63","3,761,441,651.3","2,001,349,531.73","0","0","0","0","0","445,337,541.31","378,394,067.03","762,480,234.14","3,587,561,374.21","173,880,277.09","0","77,197,371.1","3,190,151.97","0","0","80,387,523.07","43,017,976.21","0","0","3,638,524.62","0","46,656,500.83","33,731,022.24","1,500,000","1,500,000","882,000,000","0","0","883,500,000","877,000,000","204,221,757.21","9,542,121.19","0","1,081,221,757.21","-197,721,757.21","-78,927.59","9,810,614.53","376,701,193.45"
600330,天通股份,"1,398,443,712.52","0","0","0","0","0","0","0","0","0","0","42,952,813.64","141,767,803.98","1,583,164,330.14","1,095,020,903.66","0","0","0","0","0","214,095,298.29","18,950,183.36","173,698,904.08","1,501,765,289.39","81,399,040.75","62,800,127.4","2,156,574.56","2,455,874.43","0","6,203,000","73,615,576.39","240,271,094.87","16,000,000","0","19,698,296.92","7,432.02","275,976,823.81","-202,361,247.42","16,000,000","0","763,988,619.74","0","0","779,988,619.74","625,136,444.82","33,712,203.04","0","0","658,848,647.86","121,139,971.88","-4,467,819.46","-4,290,054.25","269,560,891.29"
600331,宏达股份,"5,352,049,501.54","0","0","0","0","0","0","0","0","0","0","6,936,195.81","685,814,537.17","6,044,800,234.52","4,011,011,268.81","0","0","0","0","0","598,414,721.24","584,995,547.89","618,857,081.85","5,813,278,619.79","231,521,614.73","0","0","2,476,284.51","708,298,335.92","8,797,833.82","719,572,454.25","431,509,367.62","0","0","6,470,638.38","25,564,525","463,544,531","256,027,923.25","0","0","5,768,255,782.35","0","0","5,768,255,782.35","5,917,109,258.3","493,116,129.85","96,895,838.2","0","6,410,225,388.15","-641,969,605.8","-60,228.21","-154,480,296.03","1,476,315,240.11"
600332,白云山,"5,909,882,616.07","0","0","0","0","0","0","0","0","0","0","31,845,310.05","116,722,037.36","6,058,449,963.48","4,492,360,143.46","0","0","0","0","0","820,408,562.8","415,494,210.77","510,239,871.19","6,238,502,788.22","-180,052,824.74","5,000,000","30,609,565.4","752,598","0","13,068,178.14","49,430,341.54","58,862,504.67","180,000,000","0","0","31,094,387.83","269,956,892.5","-220,526,550.96","900,000","900,000","177,808,254.51","0","0","178,708,254.51","71,747,283.92","46,701,652.88","2,157,116.74","0","118,448,936.8","60,259,317.71","-278,572.02","-340,598,630.01","355,748,504.33"
600333,长春燃气,"1,101,790,709.53","0","0","0","0","0","0","0","0","0","0","213,900","91,604,321.17","1,193,608,930.7","677,715,331.17","0","0","0","0","0","133,372,190.44","41,353,591.21","102,037,666.53","954,478,779.35","239,130,151.35","0","0","358,679","0","442,052.01","800,731.01","242,570,282.01","151,286,352.41","0","0","0","393,856,634.42","-393,055,903.41","0","0","436,606,560","0","0","436,606,560","295,536,913","53,158,705.81","0","0","348,695,618.81","87,910,941.19","0","-66,014,810.87","173,317,746.64"
600335,国机汽车,"58,823,086,667.12","0","0","0","0","0","0","0","0","0","0","29,130,415.51","1,604,969,402.99","60,457,186,485.62","51,548,697,396.43","0","0","0","0","0","243,463,187.56","5,681,522,139.42","2,268,499,785.06","59,742,182,508.47","715,003,977.15","0","21,478,951.49","73,161,958.91","0","0","94,640,910.4","425,161,388.18","209,087,721","0","0","40,477,189.05","674,726,298.23","-580,085,387.83","78,702,049.57","78,702,049.57","13,531,661,351.57","0","1,842,638,894.86","15,453,002,296","9,520,871,342.95","167,939,738.19","0","4,655,602,487.35","14,344,413,568.49","1,108,588,727.51","165,296.67","1,243,672,613.5","2,852,136,534.17"
600336,澳柯玛,"4,741,170,377.87","0","0","0","0","0","0","0","0","0","0","74,300,097.03","22,464,722.01","4,837,935,196.91","3,695,833,619.23","0","0","0","0","0","385,151,405.22","165,869,672.49","386,231,410.53","4,633,086,107.47","204,849,089.44","7,300,200","507,085.64","11,916,873.91","19,435,867.62","0","39,160,027.17","147,510,443.02","0","0","0","0","147,510,443.02","-108,350,415.85","0","0","266,000,000","0","0","266,000,000","290,600,000","22,000,868.69","0","0","312,600,868.69","-46,600,868.69","-180,342.26","49,717,462.64","445,237,419.15"
600337,美克股份,"3,292,592,048.31","0","0","0","0","0","0","0","0","0","0","62,290,740.13","188,410,691.66","3,543,293,480.1","1,768,374,113.82","0","0","0","0","0","604,857,038.74","185,430,370.06","584,669,306.68","3,143,330,829.3","399,962,650.8","1,451,116.23","-953,547.81","302,663.14","0","0","800,231.56","401,829,874.07","0","0","99,454,575.72","35,936.9","501,320,386.69","-500,520,155.13","0","0","449,131,995.21","0","0","449,131,995.21","687,139,571.07","67,308,852.28","0","0","754,448,423.35","-305,316,428.14","-9,193,423.54","-415,067,356.01","610,994,495.66"
600338,西藏珠峰,"812,098,420.74","0","0","0","0","0","0","0","0","0","0","0","3,757,631.83","815,856,052.57","698,623,314.41","0","0","0","0","0","46,777,283.74","23,069,108.59","39,798,011.54","808,267,718.28","7,588,334.29","21,075,750.42","104,456.13","2,680","0","105,339.09","21,288,225.64","13,619,260.64","27,390,683.5","0","0","0","41,009,944.14","-19,721,718.5","0","0","39,000,000","0","12,000,000","51,000,000","40,000,000","7,640,724.19","2,940,000","13,332,000","60,972,724.19","-9,972,724.19","-0.78","-22,106,109.18","17,805,594.56"
600339,天利高新,"1,876,634,903.75","0","0","0","0","0","0","0","0","0","0","72,342","364,560,378.62","2,241,267,624.37","884,881,251.99","0","0","0","0","0","323,201,835.07","204,216,685.78","389,812,054.88","1,802,111,827.72","439,155,796.65","321,484.29","24,260,698.37","26,848.53","0","0","24,609,031.19","238,318,450.33","0","0","87,390,000","0","325,708,450.33","-301,099,419.14","0","0","1,780,950,000","0","100,497,083.51","1,881,447,083.51","1,904,000,000","190,764,062.91","0","41,891,220.22","2,136,655,283.13","-255,208,199.62","0","-117,151,822.11","156,723,432.6"
600340,华夏幸福,"15,250,083,050.2","0","0","0","0","0","0","0","0","0","0","0","1,387,742,031.31","16,637,825,081.51","12,688,227,306.84","0","0","0","0","0","337,460,166.23","885,494,457.93","2,485,704,133.99","16,396,886,064.99","240,939,016.52","500,000","51,980.19","7,575","310,672,516.62","80,043,978.52","391,276,050.33","18,589,925.41","651,893,545.34","0","236,131,177.67","240,000,000","1,146,614,648.42","-755,338,598.09","1,195,300,000","1,195,300,000","1,700,000,000","0","0","2,895,300,000","1,141,600,000","292,337,370.54","0","126,188,950.41","1,560,126,320.95","1,335,173,679.05","0","820,774,097.48","3,573,003,405.71"
600343,航天动力,"901,791,894.01","0","0","0","0","0","0","0","0","0","0","0","32,046,741.16","933,838,635.17","705,120,910.89","0","0","0","0","0","120,628,589.78","51,187,035.42","81,088,148.19","958,024,684.28","-24,186,049.11","0","0","10,500","0","25,000,000","25,010,500","186,978,181.97","0","0","0","0","186,978,181.97","-161,967,681.97","0","0","531,100,000","0","21,735,446.67","552,835,446.67","369,420,000","45,932,023.58","0","400,000","415,752,023.58","137,083,423.09","0","-49,070,307.99","563,280,468.1"
600345,长江通信,"1,124,568,006.76","0","0","0","0","0","0","0","0","0","0","3,050,551.02","15,356,242.86","1,142,974,800.64","1,068,258,465.3","0","0","0","0","0","153,368,626.56","42,788,073.67","52,825,406.1","1,317,240,571.63","-174,265,770.99","43,975,870.01","63,735,327.49","225,414.54","0","0","107,936,612.04","67,666,132.41","42,714,795","0","14,636,725","40,176,098.52","165,193,750.93","-57,257,138.89","21,540,000","21,540,000","227,690,670","0","0","249,230,670","290,000,000","90,739,625.45","38,820,698.61","0","380,739,625.45","-131,508,955.45","-127,406.54","-363,159,271.87","337,921,467.36"
600346,大橡塑,"756,647,438.93","0","0","0","0","0","0","0","0","0","0","6,460,002.87","10,920,610.15","774,028,051.95","536,218,308.18","0","0","0","0","0","202,012,129.63","21,571,309.06","72,839,985.43","832,641,732.3","-58,613,680.35","0","0","1,062,060.28","0","0","1,062,060.28","319,981,600.11","0","0","0","0","319,981,600.11","-318,919,539.83","288,899,000","0","1,295,490,348.07","0","35,753,323.1","1,620,142,671.17","933,708,964.78","52,990,550.92","201,000","151,050","986,850,565.7","633,292,105.47","-1,210,846.22","254,548,039.07","421,010,101.88"
600348,阳泉煤业,"49,881,947,001.16","0","0","0","0","0","0","0","0","0","0","0","150,742,049.02","50,032,689,050.18","35,508,456,475.18","0","0","0","0","0","4,171,331,739.95","4,566,528,391.1","841,632,737.76","45,087,949,343.99","4,944,739,706.19","0","20,521,741.05","4,348,836.8","0","67,408,191.15","92,278,769","1,582,166,913.93","667,580,318.18","0","0","122,776.4","2,249,870,008.51","-2,157,591,239.51","128,407,250","128,407,250","650,000,000","0","38,520,000","816,927,250","897,390,000","514,176,239.05","49,165,000","0","1,411,566,239.05","-594,638,989.05","1,845,565.39","2,194,355,043.02","8,065,177,922.93"
600350,山东高速,"6,083,677,363","0","0","0","0","0","0","0","0","0","0","0","208,091,932","6,291,769,295","2,087,366,086","0","0","0","0","0","466,893,062","962,848,784","1,713,253,727","5,230,361,659","1,061,407,636","22,342,999","4,800,000","746,583","0","4,438,488","32,328,070","355,631,143","515,067,300","0","0","732,925,224","1,603,623,667","-1,571,295,597","24,500,000","24,500,000","1,200,000,000","1,500,000,000","1,512,000,000","4,236,500,000","2,998,832,308","511,101,311","0","106,700,117","3,616,633,736","619,866,264","0","109,978,303","1,099,521,185"
600351,亚宝药业,"950,392,648.4","0","0","0","0","0","0","0","0","0","0","791,259.69","101,993,091.36","1,053,176,999.45","351,851,410.04","0","0","0","0","0","190,848,459.75","196,457,216.41","273,293,072.1","1,012,450,158.3","40,726,841.15","8,000,000","377,379.43","9,823,403","-20,000,255.23","600,000","-1,199,472.8","119,557,118.37","12,000,000","0","0","0","131,557,118.37","-132,756,591.17","0","0","526,500,000","0","21,385,000","547,885,000","496,173,000","90,094,650.8","0","0","586,267,650.8","-38,382,650.8","-172,124.1","-130,584,524.92","210,084,493.35"
600352,浙江龙盛,"9,288,535,751.96","0","0","0","0","0","0","0","0","0","0","46,197,403.79","1,339,240,823.25","10,673,973,979","8,193,397,441.82","0","0","0","0","0","419,570,619.06","569,114,452.49","2,063,477,591.1","11,245,560,104.47","-571,586,125.47","725,243,854.02","70,893,139.98","2,818,711.62","397,490,359.83","147,647,585.09","1,344,093,650.54","1,074,202,037.77","673,114,416.7","0","8,869,217.76","0","1,756,185,672.23","-412,092,021.69","74,418,421.62","74,418,421.62","5,143,094,512.86","2,390,400,000","7,076,000","7,614,988,934.48","4,951,987,397.66","296,120,495.99","3,498,341.54","0","5,248,107,893.65","2,366,881,040.83","27,696,640.22","1,410,899,533.89","2,414,643,978.38"
600353,旭光股份,"365,476,546.75","0","0","0","0","0","0","0","0","0","0","0","8,330,627.13","373,807,173.88","340,496,317.1","0","0","0","0","0","62,734,240.39","31,320,253.4","36,569,504.03","471,120,314.92","-97,313,141.04","0","321,723.09","2,802,107.51","0","0","3,123,830.6","100,150,717.42","0","0","0","21,423,103.62","121,573,821.04","-118,449,990.44","299,364,410.45","0","25,000,000","0","0","324,364,410.45","65,000,000","9,335,704.32","0","0","74,335,704.32","250,028,706.13","-1,144,789.64","33,120,785.01","235,469,904.45"
600354,敦煌种业,"1,742,934,772.21","0","0","0","0","0","0","0","0","0","0","1,749,146.74","48,172,769.03","1,792,856,687.98","1,565,490,435.01","0","0","0","0","0","107,992,908.26","52,142,002.92","262,651,577.18","1,988,276,923.37","-195,420,235.39","79,069,681.81","0","6,891,318.24","0","0","85,961,000.05","204,331,026.52","145,583,219.19","0","0","0","349,914,245.71","-263,953,245.66","409,979,528.1","0","1,824,820,000","300,000,000","159,550,000","2,694,349,528.1","1,992,467,594.6","85,263,901.26","0","44,500,000","2,122,231,495.86","572,118,032.24","0","112,744,551.19","1,005,620,402.29"
600355,精伦电子,"336,895,855.22","0","0","0","0","0","0","0","0","0","0","0","5,221,377.06","342,117,232.28","281,831,928.15","0","0","0","0","0","45,026,154.3","20,991,799.21","46,914,308.05","394,764,189.71","-52,646,957.43","23,000,000","105,225","19,629.18","129,593,815.14","537,008.74","153,255,678.06","2,375,842.2","81,000,000","0","0","0","83,375,842.2","69,879,835.86","0","0","21,500,000","0","0","21,500,000","21,500,000","33,646.62","0","0","21,533,646.62","-33,646.62","-7,622.65","17,191,609.16","86,995,284.64"
600356,恒丰纸业,"1,492,919,425.55","0","0","0","0","0","0","0","0","0","0","2,627,300","52,691,218.55","1,548,237,944.1","1,123,467,030.56","0","0","0","0","0","99,783,111.28","123,615,075.78","133,196,518.62","1,480,061,736.24","68,176,207.86","0","0","100,000","0","0","100,000","405,725,016.91","0","0","0","0","405,725,016.91","-405,625,016.91","0","0","783,537,772.43","0","0","783,537,772.43","365,498,337.19","68,391,773.26","0","34,300,000","468,190,110.45","315,347,661.98","0","-22,101,147.07","250,952,078.44"
600357,承德钒钛,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600358,*ST联合,"161,915,160.9","0","0","0","0","0","0","0","0","0","0","0","219,831,271","381,746,431.9","67,193,008.32","0","0","0","0","0","65,773,303.65","26,313,517.22","132,669,300.13","291,949,129.32","89,797,302.58","200,000","0","5,127,788","21,972,069.74","0","27,299,857.74","77,213,568.02","42,000,000","0","0","110,000,000","229,213,568.02","-201,913,710.28","25,000,000","25,000,000","405,000,000","0","0","430,000,000","225,000,000","21,196,384.79","0","0","246,196,384.79","183,803,615.21","0","71,687,207.51","167,611,995.44"
600359,新农开发,"1,196,050,817.8","0","0","0","0","0","0","0","0","0","0","0","77,474,514.18","1,273,525,331.98","1,324,403,847.06","0","0","0","0","0","210,087,851.7","44,626,737.55","164,151,189.76","1,743,269,626.07","-469,744,294.09","0","0","44,936,663.19","69,879,989.81","339,499,599.09","454,316,252.09","360,959,622.39","124,019,840","0","0","0","484,979,462.39","-30,663,210.3","0","0","1,153,000,000","200,000,000","189,000,000","1,542,000,000","1,152,200,000","93,630,642.07","0","54,000,000","1,299,830,642.07","242,169,357.93","0","-258,238,146.46","573,508,057.15"
600360,华微电子,"1,197,336,260","0","0","0","0","0","0","0","0","0","0","8,946,077.12","132,137,006.67","1,338,419,343.79","594,727,427.44","0","0","0","0","0","165,336,778.45","70,069,896.48","98,912,821.83","929,046,924.2","409,372,419.59","31,481,187.03","5,637,920.36","2,108,952.87","985,661","0","40,213,721.26","234,049,949.17","0","0","0","0","234,049,949.17","-193,836,227.91","0","0","823,250,000","0","0","823,250,000","863,893,323.73","61,353,027.58","1,115,275.79","1,200,000","926,446,351.31","-103,196,351.31","210,902.7","112,550,743.07","818,323,322.93"
600361,华联综超,"13,361,898,493.15","0","0","0","0","0","0","0","0","0","0","0","86,945,742.56","13,448,844,235.71","10,728,182,874.19","0","0","0","0","0","764,690,642.39","268,309,051.24","1,210,903,476.45","12,972,086,044.27","476,758,191.44","0","0","71,990,543.69","0","0","71,990,543.69","425,753,341.98","0","0","2,355,392.47","0","428,108,734.45","-356,118,190.76","1,280,399,000","0","1,350,000,000","0","500,000,000","3,130,399,000","795,000,000","208,529,292.25","0","36,196,010.44","1,039,725,302.69","2,090,673,697.31","0","2,211,313,697.99","4,848,137,621.35"
600362,江西铜业,"131,738,930,601","0","0","0","0","0","0","0","0","0","0","53,728,543","534,435,328","132,327,094,472","118,807,252,441","0","0","0","0","0","1,910,708,398","3,446,759,166","1,529,942,370","125,694,662,375","6,632,432,097","35,236,603,400","192,194,351","28,981,088","366,274","120,195,552","35,578,340,665","2,612,143,725","37,934,931,127","0","0","4,355,000","40,551,429,852","-4,973,089,187","66,315,499","66,315,499","29,519,264,697","0","2,318,661,738","31,904,241,934","23,239,377,357","1,752,658,556","8,153,024","1,318,176,998","26,340,747,098","5,563,494,836","-4,737,813","7,218,099,933","11,082,467,747"
600363,联创光电,"1,006,631,055.25","0","0","0","0","0","0","0","0","0","0","29,766,961.29","121,160,774.08","1,157,558,790.62","729,674,862.16","0","0","0","0","0","189,715,580.2","52,027,206.25","136,537,532.84","1,107,955,181.45","49,603,609.17","0","37,804,396.82","66,000","37,020,307.64","0","74,890,704.46","46,410,255.39","0","0","0","0","46,410,255.39","28,480,449.07","0","0","414,004,880","0","150,000","414,154,880","359,893,800","35,059,177.45","4,557,935.27","17,073.43","394,970,050.88","19,184,829.12","-1,040,334.63","96,228,552.73","234,824,148.44"
600365,通葡股份,"85,381,182.07","0","0","0","0","0","0","0","0","0","0","0","2,590,161.09","87,971,343.16","52,833,265.23","0","0","0","0","0","13,396,776.35","17,087,078.21","10,779,004.7","94,096,124.49","-6,124,781.33","0","0","13,300,000","0","0","13,300,000","181,457","0","0","0","0","181,457","13,118,543","0","0","35,000,000","0","0","35,000,000","35,000,000","1,543,587.5","0","0","36,543,587.5","-1,543,587.5","0","5,450,174.17","15,144,854.33"
600366,宁波韵升,"4,129,153,496.45","0","0","0","0","0","0","0","0","0","0","141,705,890.88","108,170,595.03","4,379,029,982.36","3,084,399,982.33","0","0","0","0","0","314,796,017.03","177,084,400.72","340,385,540.63","3,916,665,940.71","462,364,041.65","6,295,376,872.28","16,588,809.64","4,535,224.12","23,509,062.9","0","6,340,009,968.94","150,511,093.93","6,427,561,105.55","0","720,000","0","6,578,792,199.48","-238,782,230.54","0","0","724,118,150","0","0","724,118,150","326,137,904.64","69,427,686.61","0","220,602.35","395,786,193.6","328,331,956.4","-3,860,236.8","548,053,530.71","988,025,518.97"
600367,红星发展,"1,226,819,387.66","0","0","0","0","0","0","0","0","0","0","4,130,125.65","13,011,375.31","1,243,960,888.62","917,536,274.11","0","0","0","0","0","135,787,557.63","117,989,467.01","38,805,002.07","1,210,118,300.82","33,842,587.8","2,246,860","-11,139.7","448,739.43","0","5,997,523.25","8,681,982.98","148,439,920.45","47,025,660","0","0","0","195,465,580.45","-186,783,597.47","0","0","2,000,000","0","0","2,000,000","18,000,000","10,347,410.27","9,557,864.15","0","28,347,410.27","-26,347,410.27","-254,835.18","-179,543,255.12","263,871,494.06"
600368,五洲交通,"1,901,285,817.99","0","0","0","0","0","0","0","0","0","0","785,363.98","299,294,011.24","2,201,365,193.21","1,298,254,321.69","0","0","0","0","0","100,295,873.15","140,362,047.37","400,561,344.33","1,939,473,586.54","261,891,606.67","0","0","34,032,383.82","0","0","34,032,383.82","306,002,996.11","450,000,000","0","0","0","756,002,996.11","-721,970,612.29","4,000,000","4,000,000","480,000,000","1,000,000,000","0","1,484,000,000","811,506,779","271,498,966.62","0","7,500,000","1,090,505,745.62","393,494,254.38","0","-66,584,751.24","676,770,359.37"
600369,西南证券,"0","0","0","0","0","0","0","0","1,490,975,406.2","0","3,651,509,770.72","0","280,999,593.61","5,423,484,770.53","0","0","0","0","156,738,305.91","0","613,403,187.96","474,193,909.58","5,703,457,554.77","8,926,419,792.66","-3,502,935,022.13","247,849,238.56","71,370,008.01","0","0","8,985,955.9","328,205,202.47","42,700,866.12","0","0","0","0","42,700,866.12","285,504,336.35","0","0","0","0","0","0","0","1,165,571,488.26","0","0","1,165,571,488.26","-1,165,571,488.26","-2,015,307.17","-4,385,017,481.21","7,427,434,763.16"
600370,三房巷,"1,639,939,264.22","0","0","0","0","0","0","0","0","0","0","13,840,829.23","6,068,505.84","1,659,848,599.29","1,433,210,127.48","0","0","0","0","0","41,256,975.23","36,869,713.33","49,203,975.54","1,560,540,791.58","99,307,807.71","0","0","1,246,557.7","0","0","1,246,557.7","20,083,074.49","0","0","0","0","20,083,074.49","-18,836,516.79","0","0","0","0","0","0","70,000,000","31,889,769.2","0","0","101,889,769.2","-101,889,769.2","-3,292,219.8","-24,710,698.08","358,770,814.01"
600371,万向德农,"736,623,988.33","0","0","0","0","0","0","0","0","0","0","15,356,338.15","1,890,729.63","753,871,056.11","509,868,004.37","0","0","0","0","0","42,927,386.3","14,144,994.4","72,849,565.35","639,789,950.42","114,081,105.69","0","13,000,000","491,539.87","0","379,911.36","13,871,451.23","43,873,293.7","0","0","0","0","43,873,293.7","-30,001,842.47","0","0","268,000,000","0","0","268,000,000","249,600,000","44,038,437.91","5,038,256.08","0","293,638,437.91","-25,638,437.91","0","58,440,825.31","97,401,136.11"
600372,中航电子,"3,126,709,251.23","0","0","0","0","0","0","0","0","0","0","6,132,302.75","314,350,875.86","3,447,192,429.84","1,887,940,937.55","0","0","0","0","0","897,544,049.87","126,461,008.58","433,450,975.88","3,345,396,971.88","101,795,457.96","107,174","9,084,054.94","1,093,990","0","6,800,000","17,085,218.94","258,571,417.15","34,316,900","0","0","188,093.66","293,076,410.81","-275,991,191.87","27,312,833.69","17,681,638.5","542,500,000","0","3,858.75","569,816,692.44","393,500,000","52,387,870.17","0","10,730,237.05","456,618,107.22","113,198,585.22","-1,680,586.93","-62,677,735.62","1,115,788,382.38"
600373,中文传媒,"7,150,826,288.92","0","0","0","0","0","0","0","0","0","0","31,886,700.93","350,389,020.5","7,533,102,010.35","6,650,908,242.92","0","0","0","0","0","421,801,612.18","189,209,182.48","420,402,673.5","7,682,321,711.08","-149,219,700.73","1,241,326,410","168,620,867.13","8,608,071.02","0","0","1,418,555,348.15","242,001,737.07","865,157,503.1","0","288,313.66","0","1,107,447,553.83","311,107,794.32","4,900,000","4,900,000","680,000,000","598,800,000","0","1,283,700,000","880,000,000","28,577,206.53","9,586,608.89","10,000,000","918,577,206.53","365,122,793.47","322,268.53","527,333,155.59","1,142,983,502.83"
600375,华菱星马,"3,167,590,129.36","0","0","0","0","0","0","0","0","0","0","5,448,150.62","128,544,411.92","3,301,582,691.9","2,126,934,697.93","0","0","0","0","0","247,997,048.38","243,120,350.88","410,571,315.35","3,028,623,412.54","272,959,279.36","0","0","329,312.98","0","80,621,031.47","80,950,344.45","992,545,936.82","25,277,600","0","0","0","1,017,823,536.82","-936,873,192.37","10,000,000","0","423,630,000","0","39,114,272","472,744,272","307,952,438.01","40,802,332.64","0","0","348,754,770.65","123,989,501.35","-1,370,261.46","-541,294,673.12","722,705,905.95"
600376,首开股份,"11,766,362,146.32","0","0","0","0","0","0","0","0","0","0","0","2,967,700,931.21","14,734,063,077.53","14,697,946,634.02","0","0","0","0","0","402,465,323.02","1,881,615,176.09","3,623,132,619.25","20,605,159,752.38","-5,871,096,674.85","2,005,330,000","170,647,706.38","206,052","0","661,739,362.68","2,837,923,121.06","37,697,953.67","2,300,500,000","0","0","0","2,338,197,953.67","499,725,167.39","411,000,000","411,000,000","10,027,728,809","5,000,000,000","0","15,438,728,809","7,818,010,000","1,629,616,965.42","1,429,472.16","47,048,151.65","9,494,675,117.07","5,944,053,691.93","-139,005.16","572,543,179.31","11,008,743,348.85"
600377,宁沪高速,"8,093,644,846","0","0","0","0","0","0","0","0","0","0","0","29,904,464","8,123,549,310","2,818,544,631","0","0","0","0","0","435,530,028","962,304,564","71,755,866","4,288,135,089","3,835,414,221","1,730,519,864","132,993,330","29,845,690","0","0","1,893,358,884","174,526,166","2,349,278,954","0","0","0","2,523,805,120","-630,446,236","0","0","3,010,000,000","2,000,000,000","0","5,010,000,000","5,744,193,222","2,131,538,142","23,120,330","8,191,435","7,883,922,799","-2,873,922,799","0","331,045,186","806,129,927"
