股票代码,简称,公司法定中文名称,公司法定代表人,公司注册地址,公司办公地址邮政编码,公司国际互联网网址,公司董事会秘书姓名,公司董事会秘书电话,公司董事会秘书电子信箱,报告期末股东总数,每10股送红股数,每10股派息数（含税）,每10股转增数,本期营业收入(元),本期营业利润(元),利润总额(元),归属于上市公司股东的净利润(元),归属于上市公司股东的扣除非经常性损益的净利润(元),经营活动产生的现金流量净额(元),总资产(元),所有者权益（或股东权益）(元),基本每股收益(元/股),稀释每股收益(元/股),扣除非经常性损益后的基本每股收益(元/股),全面摊薄净资产收益率（%）,加权平均净资产收益率（%）,扣除非经常性损益后全面摊薄净资产收益率（%）,扣除非经常性损益后的加权平均净资产收益率（%）,每股经营活动产生的现金流量净额(元/股),归属于上市公司股东的每股净资产（元/股）
600405,动力源,"北京动力源科技股份有限公司","何振亚","北京市丰台区科技园区星火路8号","100070","http://www.dpc.com.cn","-","-","-","29,943","0","0.5","5","793,269,722.2","0","0","31,191,440.64","22,206,430.6","2,916,520.85","1,658,273,695.73","713,989,173.14","0.12","0.12","0.08","0","5.62","0","4","0","0"
600406,国电南瑞,"国电南瑞科技股份有限公司","肖世杰","江苏省南京市高新技术产业开发区D10幢","211106","www.naritech.cn","-","-","-","56,953","0","1","0","9,575,634,913.61","0","0","1,600,321,182.43","1,169,985,339.32","737,540,621.47","13,273,602,519.33","6,072,125,636.25","0.66","0.66","0.53","0","29.35","0","27.09","0","0"
600408,安泰集团,"山西安泰集团股份有限公司","李安民","山西省介休市义安镇","032002","http://www.antaigroup.com","-","-","-","126,159","0","0","0","4,483,766,368.03","0","0","-242,990,546","-272,778,233.24","376,867,523.79","7,569,188,785.99","2,178,814,615.77","-0.24","-0.24","-0.27","0","-10.55","0","-11.85","0","0"
600409,三友化工,"唐山三友化工股份有限公司","么志义","河北省唐山市南堡开发区","063305","http://www.sanyou-chem.com.cn","-","-","-","69,405","0","0.8","0","11,786,862,372.78","0","0","445,169,637.53","432,279,450.04","-428,274,175.08","18,793,412,413.76","5,694,508,876.42","0.24","0.24","0.23","0","8.11","0","7.88","0","0"
600410,华胜天成,"北京华胜天成科技股份有限公司","王维航(注）","北京市海淀区学清路8号科技财富中心A座10-11层","100192","http://www.teamsun.com.cn","-","-","-","66,912","0","0.55","0","4,816,016,513.55","0","0","41,763,954.73","23,889,784.5","323,936,080.37","5,707,364,544.06","2,318,432,121.9","0.06","0","0.04","0","1.78","0","1.02","0","0"
600415,小商品城,"浙江中国小商品城集团股份有限公司","金方平","浙江省义乌市福田路105号海洋商务楼","322000","www.cccgourp.com.cn","-","-","-","120,645","0","1","0","3,654,653,388.78","0","0","707,466,255.39","677,395,602.1","-325,596,623.18","24,070,310,678.53","8,680,781,518.71","0.26","0.26","0.25","0","8.4","0","8.06","0","0"
600416,湘电股份,"湘潭电机股份有限公司","周建雄","湖南省湘潭市下摄司街302号","411101","http://www.xemc.com.cn","-","-","-","38,332","0","0.3","0","6,626,462,462.42","0","0","48,082,952.87","4,573,426.33","-317,924,482.32","15,692,060,677.76","2,112,226,626.79","0.08","0.08","0.01","0","2.3","0","0.22","0","0"
600418,江淮汽车,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600419,新疆天宏,"新疆天润乳业股份有限公司","刘让","新疆乌鲁木齐市经济技术开发区（头屯河区）乌昌公路2702号","830088","www.xjterun.com","-","-","-","9,560","0","0","0","87,481,839.52","0","0","34,844,877.84","-35,875,181.06","-11,659,816.58","457,047,489.49","253,898,319.68","0.4","0.4","-0.42","0","19.49","0","-20.07","0","0"
600420,现代制药,"上海现代制药股份有限公司","周斌","上海市浦东新区建陆路378号","200040","www.shyndec.com","-","-","-","18,051","0","0","0","2,349,747,994.32","0","0","132,787,532.96","100,396,210.16","207,496,007.55","3,145,613,879.21","995,182,252.53","0.46","0.46","0.35","0","13.05","0","9.87","0","0"
600421,*ST国药,"武汉国药科技股份有限公司","周伟兴","武汉市武昌区武珞路628号亚洲贸易广场B座22层","430070","-","-","-","-","13,442","0","0","0","111,418,059.5","0","0","13,797,536.68","-1,637,016.86","-1,391,151.41","172,103,872.44","3,287,127.61","0.07","0.07","-0.01","0","-38.09","0","4.52","0","0"
600422,昆明制药,"昆明制药集团股份有限公司","何勤","云南省昆明市国家高新技术开发区科医路166号","650106","www.kpc.com.cn","-","-","-","15,824","0","0","0","3,584,294,919.09","0","0","231,623,314.73","213,230,606.29","241,969,668.22","2,885,839,475.35","1,757,991,412.79","0.71","0.71","0.66","0","18.15","0","16.71","0","0"
600423,柳化股份,"柳州化工股份有限公司","廖能成","广西柳州市北雀路67号","545002","www.lzhg.cn","-","-","-","38,799","0","0","0","2,586,693,075.55","0","0","-148,839,899.84","-202,940,211.12","414,240,361.39","4,302,662,601.06","1,332,344,174.56","-0.37","-0.37","-0.51","0","-10.36","0","-14.4","0","0"
600425,青松建化,"新疆青松建材化工（集团）股份有限公司","甘军","新疆阿克苏市林园","843005","www.xjqscc.com","-","-","-","58,071","0","0.5","0","2,425,489,030.54","0","0","86,638,629.52","34,932,010.51","126,576,106.45","11,851,182,416.4","5,388,675,011.68","0.06","0.06","0.03","0","1.62","0","0.65","0","0"
600426,华鲁恒升,"山东华鲁恒升化工股份有限公司","常怀春","山东省德州市天衢西路24号","253024","http://www.hl-hengsheng.com","-","-","-","53,857","0","0","0","8,469,413,659.55","0","0","489,522,777.33","487,411,929.82","1,386,820,985.45","12,378,016,210","5,868,658,929.95","0.51","0.51","0.51","0","8.58","0","8.54","0","0"
600428,中远航运,"中远航运股份有限公司","叶伟龙","广东省广州市保税区东江大道282号康胜大厦","510623","http://www.coscol.com.cn","-","-","-","101,127","0","0","0","7,441,614,404.82","0","0","32,638,806.59","-52,809,359.68","303,561,354.5","17,520,909,977.57","6,482,464,688.82","0.02","0.02","-0.03","0","0.5","0","-0.81","0","0"
600429,三元股份,"北京三元食品股份有限公司","张福平","北京市大兴区瀛海瀛昌街8号","100076","www.sanyuan.com.cn","-","-","-","41,238","0","0","0","3,787,731,942.85","0","0","-226,542,962.13","-241,073,388.62","-27,202,197.5","3,516,716,109","1,577,598,265.61","-0.26","-0.26","-0.27","0","-13.4","0","-14.25","0","0"
600432,吉恩镍业,"吉林吉恩镍业股份有限公司","吴术","吉林省磐石市红旗岭镇","132311","http://www.jlnickel.com.cn","-","-","-","91,561","0","0","0","2,369,344,647.74","0","0","98,540,490.29","-106,178,473.5","82,626,811.03","19,885,506,019.71","2,965,511,354.47","0.12","0.12","-0.13","0","3.01","0","-3.24","0","0"
600433,冠豪高新,"广东冠豪高新技术股份有限公司","童来明","广东湛江经济技术开发区乐怡路6号","524022","http://www.guanhao.com","-","-","-","59,466","0","0.4","0","945,734,490.93","0","0","153,829,338.03","62,133,574.62","92,539,743.69","2,979,237,427.45","1,674,440,049.3","0.13","0.13","0.05","0","9.49","0","3.83","0","0"
600435,北方导航,"北方导航控制技术股份有限公司","苏立航","北京市北京经济技术开发区科创十五街2号","100176","http://www.bfdh.com.cn","-","-","-","104,081","0","0","0","1,051,698,550.55","0","0","22,913,317.21","11,573,458.89","235,741,081.13","3,719,602,538.67","2,094,278,879.39","0.03","0.03","0.02","0","1.08","0","0.55","0","0"
600436,片仔癀,"漳州片仔癀药业股份有限公司","刘建顺","福建省漳州市上街1号","363000","http://www.zzpzh.com","-","-","-","17,614","0","11","0","1,395,868,518.78","0","0","429,768,408.02","403,775,121.19","274,336,209.74","3,259,294,355.86","2,506,237,335.71","2.73","2.73","2.57","0","21.92","0","20.6","0","0"
600438,通威股份,"通威股份有限公司","刘汉元","成都市二环路南四段11号","610041","http://www.tongwei.com.cn","-","-","-","46,913","0","3","0","15,189,859,980.28","0","0","305,870,959.89","288,279,741.7","826,505,824.48","5,336,404,230.16","2,264,731,119.3","0.41","0.41","0.39","0","17.28","0","16.28","0","0"
600439,瑞贝卡,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600444,*ST国通,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600446,金证股份,"深圳市金证科技股份有限公司","赵剑","深圳市南山区科技园高新区南区高新南五道金证科技大楼8-9层","518057","http://www.szkingdom.com","-","-","-","19,943","0","0","0","2,031,613,437.82","0","0","109,207,964.59","102,417,845.91","88,758,297.48","1,805,283,993.73","683,041,197.28","0.42","0.41","0.39","0","17.5","0","16.5","0","0"
600448,华纺股份,"华纺股份有限公司","王力民","山东省滨州市黄河二路819号","256617","http：//www.hfgf.cn","-","-","-","27,178","0","0","0","2,221,813,148.66","0","0","17,003,090.12","6,313,804.1","54,831,220.34","1,706,373,340.45","420,839,946.54","0.05","0.05","0.02","0","4.12","0","1.53","0","0"
600449,宁夏建材,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600452,涪陵电力,"重庆涪陵电力实业股份有限公司","张波","重庆市涪陵区人民东路17号","408000","http://www.flepc.com","-","-","-","16,570","0","0","0","1,243,921,679.8","0","0","54,149,463.59","38,703,510.18","98,938,654.37","735,579,804.71","428,880,870.72","0.34","0.34","0.24","0","13.84","0","9.9","0","0"
600455,博通股份,"西安交大博通资讯股份有限公司","韩东升","陕西省西安市经济技术开发区未央路130号凯鑫大厦","710043","http://www.butone.com","-","-","-","8,599","0","0","0","260,456,411.43","0","0","10,537,539.48","4,087,022.65","7,850,532.74","706,203,528.14","125,048,430.09","0.17","0.17","0.07","0","8.8","0","3.41","0","0"
600456,宝钛股份,"宝鸡钛业股份有限公司","邹武装","陕西省宝鸡市钛城路1号","721014","http://www.baoti.com","-","-","-","51,791","0","0.5","0","2,372,563,130.01","0","0","11,664,019.96","-8,413,017.61","-122,781,129.48","6,588,798,575.39","3,619,589,115.17","0.03","0.03","-0.02","0","0.32","0","-0.23","0","0"
600458,时代新材,"株洲时代新材料科技股份有限公司","曾鸿平","株洲市高新技术开发区黄河南路","412007","http://www.trp.com.cn","-","-","-","58,618","0","0.6","0","4,164,704,614.72","0","0","121,568,722.39","104,364,666.93","-170,218,908.76","5,617,655,363.27","3,066,791,004.63","0.21","0.21","0.18","0","5.02","0","4.31","0","0"
600459,贵研铂业,"贵研铂业股份有限公司","汪云曙","云南省昆明市高新技术产业开发区科技路988号","650106","http：//www.sino-platinum.com.cn","-","-","-","35,337","0","1.2","3","5,426,581,436.78","0","0","79,879,958.85","55,136,050.36","-35,256,296.24","2,394,453,893.79","1,685,599,922.91","0.42","0.42","0.29","0","5.39","0","3.72","0","0"
600460,士兰微,"杭州士兰微电子股份有限公司","陈向东","浙江省杭州市黄姑山路4号","310012","www.silan.com.cn","-","-","-","57,601","0","0","3","1,637,934,274.17","0","0","115,267,665.62","35,394,636.27","202,934,742.27","4,133,866,576.82","2,257,460,987.34","0.13","0.13","0.04","0","6.05","0","1.86","0","0"
600461,洪城水业,"江西洪城水业股份有限公司","郑克一","江西省南昌市灌婴路98号","330025","http://www.jxhcsy.com","-","-","-","20,820","0","1.2","0","1,187,666,176.89","0","0","99,570,043.76","83,118,361.88","447,356,325.87","4,632,191,205.76","1,745,723,766.81","0.3","0.3","0.25","0","5.83","0","4.87","0","0"
600462,石岘纸业,"延边石岘白麓纸业股份有限公司","郑艳民","吉林省图们市石岘镇","133101","www.jlshixian.com","-","-","-","18,848","0","0","0","300,880,459.8","0","0","7,197,021.71","-157,485,722.78","-221,909,139.44","478,484,442.87","318,294,670.09","0.01","0.01","-0.3","0","2.29","0","-50.04","0","0"
600463,空港股份,"北京空港科技园区股份有限公司","田建国","北京市顺义区空港工业区A区","101318","www.600463.com.cn","-","-","-","16,693","0","1","0","918,201,499.75","0","0","75,389,550.85","72,081,275.21","-223,554,035.53","2,639,993,990.58","781,440,096.2","0.3","0.3","0.29","0","9.97","0","9.53","0","0"
600466,迪康药业,"四川迪康科技药业股份有限公司","任东川","成都市高新区西部园区迪康大道1号","611731","http://www.dikangyaoye.com","-","-","-","101,948","0","0","0","376,922,241.29","0","0","22,528,632.76","-4,955,953.5","31,243,385.27","667,049,986.04","585,572,957.66","0.05","0.05","-0.01","0","3.92","0","-0.86","0","0"
600467,好当家,"山东好当家海洋发展股份有限公司","唐传勤","山东省威海荣成市虎山镇沙咀子","264305","http://www.sdhaodangjia.com","-","-","-","82,083","0","0.5","0","969,331,768.19","0","0","114,949,292.32","76,185,632.03","94,796,528.16","4,183,399,036.23","2,918,272,735.24","0.16","0.16","0.1","0","3.98","0","2.64","0","0"
600468,百利电气,"天津百利特精电气股份有限公司","张文利","天津市和平区南京路235号河川大厦第一座6D","300385","http://www.benefo.tj.cn","-","-","-","18,288","0","0.23","0","756,233,840.33","0","0","33,784,634.25","20,833,467.89","10,167,274.2","1,301,959,170.93","600,060,322.39","0.07","0.07","0.05","0","5.77","0","3.56","0","0"
600469,风神股份,"风神轮胎股份有限公司","王锋","河南省焦作市焦东南路48号","454003","http://www.aeolustyre.com","-","-","-","37,397","0","1","0","8,538,180,584.15","0","0","313,061,603.13","308,137,358.52","312,938,098.22","7,223,228,684.89","2,472,255,533.23","0.84","0.84","0.82","0","13.39","0","13.17","0","0"
600470,六国化工,"安徽六国化工股份有限公司","陈嘉生","安徽省铜陵市铜港路","244000","http://www.liuguo.com","-","-","-","77,611","0","1","0","5,714,948,279.62","0","0","14,189,829.7","-18,692,051.33","-226,347,734.17","6,427,089,852.92","2,264,854,332.18","0.03","0.03","-0.04","0","0.62","0","-0.82","0","0"
600472,包头铝业,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600475,华光股份,"无锡华光锅炉股份有限公司","王福军","无锡市城南路3号","214028","http://www.wxboiler.com","-","-","-","23,028","0","1","0","3,324,986,296.33","0","0","75,664,434.9","55,525,477.78","211,223,503.3","4,632,583,794.7","1,309,097,288.72","0.3","0.3","0.22","0","5.2","0","3.82","0","0"
600476,湘邮科技,"湖南湘邮科技股份有限公司","阎洪生","长沙市高新技术产业开发区麓谷基地玉兰路2号","410205","www.copote.com  ","-","-","-","15,023","0","0","0","233,520,625.34","0","0","-61,968,154.22","-63,532,078.06","-42,536,980.37","352,558,820.34","223,237,670.7","-0.38","-0.38","-0.39","0","-24.38","0","-24.99","0","0"
600477,杭萧钢构,"浙江杭萧钢构股份有限公司","单银木","浙江省杭州市萧山经济技术开发区","310003","www.hxss.com.cn","-","-","-","48,849","0","0.3","0","3,973,767,350.3","0","0","44,573,085.16","36,068,961.07","89,056,468.23","6,200,858,542","788,647,229.86","0.1","0.1","0.08","0","5.82","0","4.71","0","0"
600478,科力远,"湖南科力远新能源股份有限公司","钟发平","湖南长沙国家高新技术产业开发区桐梓坡西路348号","410205","http://www.corun.com","-","-","-","14,873","0","0","5","1,130,711,460.36","0","0","10,195,196.98","-46,887,707.51","131,597,539.13","1,906,751,039.03","955,976,108.96","0.03","0.03","-0.15","0","1.05","0","-4.84","0","0"
600479,千金药业,"株洲千金药业股份有限公司","江端预","株洲市天元区株洲大道801号","412000","www.cnqjyy.com","-","-","-","32,850","0","1.8","0","1,972,855,085.34","0","0","123,767,862.22","119,476,196.6","137,632,243.08","1,888,313,446.86","1,008,209,217.4","0.41","0.41","0.39","0","12.52","0","12.09","0","0"
600480,凌云股份,"凌云工业股份有限公司","李喜增","河北省涿州市松林店镇","072761","http://www.lingyun.com.cn","-","-","-","30,258","0","1.2","0","5,632,824,126.38","0","0","134,538,094.59","115,296,398.92","230,685,793.14","6,664,031,854.96","1,923,403,580.64","0.37","0.37","0.32","0","7.19","0","6.16","0","0"
600481,双良节能,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600482,风帆股份,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600483,福建南纺,"福建南纺股份有限公司","陈军华","福建省南平市安丰路63号","353000","http://www.fjnf.com","-","-","-","26,678","0","0.5","0","1,179,709,870.94","0","0","21,447,780.75","10,521,634.69","100,291,936.84","1,134,660,126.58","742,157,350.43","0.07","0.07","0.04","0","2.87","0","1.41","0","0"
600485,中创信测,"北京中创信测科技股份有限公司","李军","北京市海淀区中关村南大街甲18号北京?国际C座12-14层","100081","www.zctt.com","-","-","-","20,769","0","0","0","232,829,415.79","0","0","14,803,940.85","-8,684,905.27","95,335,373.78","599,878,261.12","461,359,268.41","0.11","0.11","-0.06","0","3.26","0","-1.91","0","0"
600486,扬农化工,"江苏扬农化工股份有限公司","戚明珠","江苏省扬州市文峰路39号","225009","www.yngf.com","-","-","-","18,029","3","2.2","2","3,004,580,834.79","0","0","377,581,961.62","375,497,252.04","712,227,077.86","3,641,141,988.66","2,289,484,328.19","2.19","2.19","2.18","0","17.81","0","17.71","0","0"
