股票代码,简称,销售商品提供劳务收到的现金(元),客户存款和同业存放款项净增加额(元),向中央银行借款净增加额(元),向其他金融机构拆入资金净增加额(元),收到原保险合同保费取得的现金(元),收到再保险业务现金净额(元),保户储金及投资款净增加额(元),处置交易性金融资产净增加额(元),收取利息、手续费及佣金的现金(元),拆入资金净增加额(元),回购业务资金净增加额(元),收到的税费返还(元),收到的其他与经营活动有关的现金(元),经营活动现金流入小计(元),购买商品接受劳务支付的现金(元),客户贷款及垫款净增加额(元),存放中央银行和同业款项净增加额(元),支付原保险合同赔付款项的现金(元),支付利息、手续费及佣金的现金(元),支付保单红利的现金(元),支付给职工以及为职工支付的现金(元),支付的各项税费(元),支付的其他与经营活动有关的现金(元),经营活动现金流出小计(元),经营活动现金流量净额(元),收回投资所收到的现金(元),取得投资收益所收到的现金(元),处置固定资产、无形资产和其他长期资产而收回的现金(元),收回投资所收到的现金中的出售子公司收到的现金(元),收到的其他与投资活动有关的现金(元),投资活动现金流入小计(元),购建固定资产、无形资产和其他长期资产所支付的现金(元),投资所支付的现金(元),质押贷款净增加额(元),取得子公司及其他营业单位支付的现金净额(元),支付的其他与投资活动有关的现金(元),投资活动现金流出小计(元),投资活动产生的现金流量净额(元),吸收投资所收到的现金(元),吸收投资所收到的现金中的子公司吸收少数股东权益性投资收到的现金(元),借款所收到的现金(元),发行债券所收到的现金(元),收到其他与筹资活动有关的现金(元),筹资活动现金流入小计(元),偿还债务所支付的现金(元),分配股利利润或偿付利息所支付的现金(元),分配股利利润或偿付利息所支付的现金中的支付少数股东的股利(元),支付的其他与筹资活动有关的现金(元),筹资活动现金流出小计(元),筹资活动产生的现金流量净额(元),汇率变动对现金的影响(元),现金及现金等价物净增加额(元),现金及现金等价物余额(元)
600439,瑞贝卡,"1,904,379,596.43","0","0","0","0","0","0","0","0","0","0","52,474,975.03","10,426,185.89","1,967,280,757.35","1,317,588,758.96","0","0","0","0","0","378,706,529.97","96,739,993.82","202,063,294.39","1,995,098,577.14","-27,817,819.79","0","0","26,182.57","0","0","26,182.57","150,660,601.38","0","0","12,446,500.02","51,300,000","214,407,101.4","-214,380,918.83","557,572,000","0","989,368,709.22","0","0","1,546,940,709.22","916,465,509.64","102,277,164.04","0","4,900,000","1,023,642,673.68","523,298,035.54","1,364,976.84","282,464,273.76","1,069,719,843.22"
600444,*ST国通,"412,372,183.81","0","0","0","0","0","0","0","0","0","0","0","3,701,291.98","416,073,475.79","392,324,901.38","0","0","0","0","0","25,397,565.25","15,691,026.34","25,629,081.68","459,042,574.65","-42,969,098.86","0","0","0","0","0","0","7,040,675.08","0","0","0","0","7,040,675.08","-7,040,675.08","0","0","225,000,000","0","239,609,629.01","464,609,629.01","284,967,686.97","16,089,513.37","0","113,654,399.82","414,711,600.16","49,898,028.85","0","-111,745.09","13,823,070.2"
600446,金证股份,"1,696,156,238.22","0","0","0","0","0","0","0","0","0","0","1,118,394.87","32,530,502.22","1,729,805,135.31","1,460,032,174.28","0","0","0","0","0","115,627,281.39","39,580,875.09","107,800,819.48","1,723,041,150.24","6,763,985.07","63,837,635","905,872.84","84,000.75","0","0","64,827,508.59","21,221,477.34","81,825,810","0","0","0","103,047,287.34","-38,219,778.75","16,000","16,000","68,000,000","0","950,000","68,966,000","60,000,000","6,779,581.62","0","0","66,779,581.62","2,186,418.38","0","-29,269,375.3","303,085,246.19"
600448,华纺股份,"2,423,459,843.37","0","0","0","0","0","0","0","0","0","0","147,874,300.72","52,029,255.3","2,623,363,399.39","2,384,912,767.74","0","0","0","0","0","118,325,733.6","16,730,129.89","47,631,904.77","2,567,600,536","55,762,863.39","1,000","0","4,492,685.58","0","0","4,493,685.58","36,448,635.88","0","0","0","0","36,448,635.88","-31,954,950.3","0","0","722,232,000","0","0","722,232,000","698,539,475.13","25,868,554.03","0","4,839,238.39","729,247,267.55","-7,015,267.55","9,903.32","16,802,548.86","127,695,744.63"
600449,宁夏建材,"2,294,334,531.25","0","0","0","0","0","0","0","0","0","0","123,298,070.55","46,229,191.15","2,463,861,792.95","1,299,794,802.57","0","0","0","0","0","184,698,637.08","317,182,070.3","113,268,039.95","1,914,943,549.9","548,918,243.05","0","2,264,000","6,708,718.31","0","40,000,000","48,972,718.31","1,168,316,934.34","393,329,077.29","0","0","2,860,000","1,564,506,011.63","-1,515,533,293.32","13,600,000","13,600,000","1,713,173,423.46","0","21,668,120.25","1,748,441,543.71","735,000,000","141,591,163.79","0","42,488,167","919,079,330.79","829,362,212.92","0","-137,252,837.35","1,117,621,065.16"
600452,涪陵电力,"1,067,955,467.27","0","0","0","0","0","0","0","0","0","0","85,333.98","79,237,155.38","1,147,277,956.63","751,153,661.58","0","0","0","0","0","112,080,889.32","41,359,426.63","71,824,589.07","976,418,566.6","170,859,390.03","0","240,000","3,100","0","2,875,000","3,118,100","28,338,018.71","0","0","-490,808.84","0","27,847,209.87","-24,729,109.87","0","0","150,000,000","0","40,080,000","190,080,000","265,250,000","13,011,668.72","0","43,500,000","321,761,668.72","-131,681,668.72","0","14,448,611.44","165,198,919.62"
600455,博通股份,"292,866,054.44","0","0","0","0","0","0","0","0","0","0","6,204,823.76","71,715,304.99","370,786,183.19","155,280,315.11","0","0","0","0","0","55,626,621.47","2,832,704.99","91,075,515.77","304,815,157.34","65,971,025.85","0","0","4,189,730","0","496,915.56","4,686,645.56","69,329,735.51","0","0","0","0","69,329,735.51","-64,643,089.95","0","0","74,000,000","0","30,000,000","104,000,000","95,000,000","10,019,607.08","0","29,451,517.47","134,471,124.55","-30,471,124.55","0","-29,143,188.65","78,456,945.13"
600456,宝钛股份,"2,216,604,833.99","0","0","0","0","0","0","0","0","0","0","19,200,459.44","29,234,092.37","2,265,039,385.8","2,237,260,663.12","0","0","0","0","0","230,210,021.63","23,575,623.7","67,990,423.31","2,559,036,731.76","-293,997,345.96","0","0","900,977.77","0","20,413,574.77","21,314,552.54","656,428,432.81","0","0","0","2,024,600","658,453,032.81","-637,138,480.27","50,000,000","50,000,000","865,000,000","0","0","915,000,000","390,000,000","135,247,827.49","0","0","525,247,827.49","389,752,172.51","-3,737,507.66","-545,121,161.38","562,072,857.12"
600458,时代新材,"2,677,967,887.33","0","0","0","0","0","0","0","0","0","0","21,622,329.01","63,266,400.3","2,762,856,616.64","2,101,315,119.28","0","0","0","0","0","199,866,427.62","125,521,305.42","162,049,604.06","2,588,752,456.38","174,104,160.26","0","0","12,844,279.74","0","0","12,844,279.74","347,161,637.78","6,385,668.52","0","0","0","353,547,306.3","-340,703,026.56","800,313,200","0","809,000,000","0","0","1,609,313,200","1,040,313,200","59,898,588.82","0","0","1,100,211,788.82","509,101,411.18","-1,504,072.66","340,998,472.22","480,345,060.76"
600459,贵研铂业,"2,019,345,431.71","0","0","0","0","0","0","0","0","0","0","658,136.03","6,798,581.1","2,026,802,148.84","2,130,700,403.91","0","0","0","0","0","61,741,424.95","31,138,392.93","31,712,554.51","2,255,292,776.3","-228,490,627.46","22,485,838","-1,558,079.09","0","44,994,800","2,000,000","67,922,558.91","52,837,545.19","22,485,838","0","0","0","75,323,383.19","-7,400,824.28","20,000,000","9,800,000","550,800,636.71","0","0","570,800,636.71","284,800,636.71","35,074,194.04","0","132,750","320,007,580.75","250,793,055.96","-1,224.1","14,900,380.12","170,518,098.56"
600460,士兰微,"1,582,217,919.52","0","0","0","0","0","0","0","0","0","0","26,679,655.05","75,669,689.49","1,684,567,264.06","987,764,259.89","0","0","0","0","0","205,035,425.95","94,926,105.41","92,959,614.41","1,380,685,405.66","303,881,858.4","13,961,371.64","4,000,000","2,982,223.49","1,366,919.01","2,595,308.99","24,905,823.13","287,146,895.71","4,749,677.43","0","0","23,090,340.51","314,986,913.65","-290,081,090.52","576,200,000","0","555,043,263","0","88,000,000","1,219,243,263","645,222,719.8","43,135,701.66","0","89,050,000","777,408,421.46","441,834,841.54","-1,757,431.36","453,878,178.06","616,262,185.34"
600461,洪城水业,"836,832,438.92","0","0","0","0","0","0","0","0","0","0","0","234,523,411.88","1,071,355,850.8","301,769,847.01","0","0","0","0","0","130,594,801.01","74,500,708.9","348,127,487.22","854,992,844.14","216,363,006.66","13,400,000","2,295,400.02","35,967","0","146,593.71","15,877,960.73","1,884,240,571.77","1,129,245,631.99","0","0","0","3,013,486,203.76","-2,997,608,243.03","1,480,000,000","0","1,888,700,000","0","0","3,368,700,000","321,969,952.33","82,218,932.32","0","45,654,000","449,842,884.65","2,918,857,115.35","0","137,611,878.98","238,020,565.37"
600462,石岘纸业,"281,710,342.3","0","0","0","0","0","0","0","0","0","0","0","54,618,266.82","336,328,609.12","244,711,384.27","0","0","0","0","0","53,467,218.89","21,966,735.46","14,826,372.71","334,971,711.33","1,356,897.79","0","0","2,735,000","0","0","2,735,000","9,396,120.48","0","0","0","0","9,396,120.48","-6,661,120.48","0","0","81,768,713.94","0","0","81,768,713.94","78,260,000","325,237.5","0","0","78,585,237.5","3,183,476.44","-98,995.09","-2,219,741.34","2,554,677.21"
600463,空港股份,"827,199,944.7","0","0","0","0","0","0","0","0","0","0","751,730.62","202,038,448.83","1,029,990,124.15","687,285,414.42","0","0","0","0","0","41,923,675.52","66,273,206.63","217,216,439","1,012,698,735.57","17,291,388.58","0","0","112,846.15","584,028","0","696,874.15","8,637,814.5","0","0","0","0","8,637,814.5","-7,940,940.35","0","0","615,000,000","0","0","615,000,000","508,000,000","65,342,504.44","0","0","573,342,504.44","41,657,495.56","0","51,007,943.79","325,007,188.23"
600466,迪康药业,"347,874,134.03","0","0","0","0","0","0","0","0","0","0","0","24,110,761.93","371,984,895.96","164,896,168.65","0","0","0","0","0","41,629,163.05","31,521,722.32","100,732,718.07","338,779,772.09","33,205,123.87","28,365,147.05","1,393,751.18","409,241.96","0","0","30,168,140.19","19,816,230.97","153,212,282.54","0","0","190,585.71","173,219,099.22","-143,050,959.03","0","0","0","0","0","0","0","200,600","0","0","200,600","-200,600","0","-110,046,435.16","71,126,897.54"
600467,好当家,"794,780,861.46","0","0","0","0","0","0","0","0","0","0","23,328,798.08","6,742,379.31","824,852,038.85","571,937,332.97","0","0","0","0","0","111,590,565.36","10,943,017.29","22,885,243.24","717,356,158.86","107,495,879.99","0","0","3,324,264.38","0","2,766,996.62","6,091,261","248,274,631.76","10,000,000","0","10,586,125.94","0","268,860,757.7","-262,769,496.7","0","0","727,862,700.09","0","0","727,862,700.09","514,980,000","58,641,794.14","995,091.36","0","573,621,794.14","154,240,905.95","218,097.62","-814,613.14","51,132,936.74"
600468,百利电气,"546,184,732.86","0","0","0","0","0","0","0","0","0","0","2,142,472.91","137,888,673.49","686,215,879.26","452,871,940.62","0","0","0","0","0","69,402,782.46","33,239,055.16","47,786,116.21","603,299,894.45","82,915,984.81","111,037,507.06","23,439,264.42","1,877,082.32","0","0","136,353,853.8","17,192,361.36","148,721,156.83","0","0","0","165,913,518.19","-29,559,664.39","4,710,000","4,710,000","104,000,000","0","0","108,710,000","234,900,000","11,093,147.97","0","0","245,993,147.97","-137,283,147.97","-1,012.02","-83,927,839.57","97,113,562.61"
600469,风神股份,"6,092,299,265.1","0","0","0","0","0","0","0","0","0","0","0","84,153,156.54","6,176,452,421.64","5,334,661,286.87","0","0","0","0","0","262,002,145.86","286,404,787.76","110,551,778.9","5,993,619,999.39","182,832,422.25","0","449,078.84","129,525.19","0","0","578,604.03","259,437,060.15","0","0","0","0","259,437,060.15","-258,858,456.12","0","0","1,355,302,638.87","0","0","1,355,302,638.87","1,135,218,521.64","163,652,037.57","0","91,667,373.43","1,390,537,932.64","-35,235,293.77","-10,748,380.36","-122,009,708","345,950,763.78"
600470,六国化工,"2,188,303,051.42","0","0","0","0","0","0","0","0","0","0","0","21,019,114.82","2,209,322,166.24","2,041,740,854.2","0","0","0","0","0","84,450,246.34","33,219,318.59","52,384,909.12","2,211,795,328.25","-2,473,162.01","0","0","1,144,363.87","0","7,726,975.66","8,871,339.53","323,045,405.71","0","0","0","24,742.56","323,070,148.27","-314,198,808.74","1,078,500,000","56,000,000","296,000,000","0","40,000,000","1,414,500,000","316,000,000","8,456,083.44","0","26,800,000","351,256,083.44","1,063,243,916.56","-387,142.6","746,184,803.21","1,300,704,005.2"
600472,包头铝业,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600475,华光股份,"3,609,217,026.09","0","0","0","0","0","0","0","0","0","0","7,010,357.43","50,487,994.75","3,666,715,378.27","2,820,843,560.79","0","0","0","0","0","178,890,927.05","147,600,671.68","245,999,981.39","3,393,335,140.91","273,380,237.36","4,256,410.41","3,249,558.63","502,561.09","0","5,278,207","13,286,737.13","103,344,961.82","19,150,800","0","0","0","122,495,761.82","-109,209,024.69","0","0","699,000,000","0","0","699,000,000","831,000,000","70,203,671.16","2,679,126.16","0","901,203,671.16","-202,203,671.16","0","-38,032,458.49","1,067,645,001.03"
600476,湘邮科技,"339,307,493.58","0","0","0","0","0","0","0","0","0","0","2,535,794.87","48,909,650.53","390,752,938.98","264,895,036.68","0","0","0","0","0","20,482,927.74","10,337,166.34","32,001,129.57","327,716,260.33","63,036,678.65","0","1,073,996.35","2,269,000","0","0","3,342,996.35","1,724,223.39","0","0","0","0","1,724,223.39","1,618,772.96","0","0","179,020,512","0","0","179,020,512","194,020,512","7,920,893.28","0","0","201,941,405.28","-22,920,893.28","0","41,734,558.33","134,616,562.68"
600477,杭萧钢构,"3,225,620,678.01","0","0","0","0","0","0","0","0","0","0","11,207,141.75","85,269,351.34","3,322,097,171.1","2,763,256,241.46","0","0","0","0","0","240,955,172.39","134,188,720.43","123,761,104.78","3,262,161,239.06","59,935,932.04","2,106,202.65","0","14,544,905.19","0","0","16,651,107.84","72,749,378.81","0","0","0","0","72,749,378.81","-56,098,270.97","234,000,000","234,000,000","1,593,600,000","0","11,819,200.22","1,839,419,200.22","1,567,100,000","79,555,250.24","17,333,333.33","22,437,427.65","1,669,092,677.89","170,326,522.33","-69,343.03","174,094,840.37","301,361,670.15"
600478,科力远,"1,620,927,108.05","0","0","0","0","0","0","0","0","0","0","8,730,748.46","17,702,006.44","1,647,359,862.95","1,411,925,052.58","0","0","0","0","0","88,473,072.88","31,365,339.03","52,430,089.21","1,584,193,553.7","63,166,309.25","8,683,226.39","0","0","0","0","8,683,226.39","136,991,677.9","32,500,000","0","0","2,291,950","171,783,627.9","-163,100,401.51","551,503,342.5","151,503,353.7","398,163,256.23","0","437,242,604.22","1,386,909,202.95","488,019,933.58","36,643,867.7","0","352,693,365.24","877,357,166.52","509,552,036.43","-483,066.47","409,134,877.7","588,170,710.68"
600479,千金药业,"1,098,365,697.66","0","0","0","0","0","0","0","0","0","0","0","32,824,800.66","1,131,190,498.32","482,267,628.44","0","0","0","0","0","134,676,510.02","122,035,492.54","353,080,951.28","1,092,060,582.28","39,129,916.04","876,417,146.08","13,460,684.9","5,792,689.45","0","1,578,889.17","897,249,409.6","58,444,646.93","565,544,861.5","0","0","0","623,989,508.43","273,259,901.17","980,000","0","474,000,000","0","23,818,884.76","498,798,884.76","605,000,000","109,360,425.81","450,810","566,027.86","714,926,453.67","-216,127,568.91","0","96,262,248.3","274,620,961.16"
600480,凌云股份,"3,327,278,996.35","0","0","0","0","0","0","0","0","0","0","1,389,723.01","14,482,324.58","3,343,151,043.94","2,445,882,984.05","0","0","0","0","0","252,021,307.71","240,871,441.42","177,883,124.07","3,116,658,857.25","226,492,186.69","0","0","5,832,518.83","0","2,907,185.62","8,739,704.45","292,150,400.1","14,690,000","0","15,963,500.3","25,900","322,829,800.4","-314,090,095.95","774,889,518.64","0","1,140,166,676.61","0","145,516,100","2,060,572,295.25","958,622,840.79","135,704,018.17","0","34,981,143.13","1,129,308,002.09","931,264,293.16","-284,583.23","843,381,800.67","1,147,657,357.1"
600481,双良节能,"3,208,691,326.86","0","0","0","0","0","0","0","0","0","0","4,552,931.65","4,181,580.36","3,217,425,838.87","2,824,407,881.46","0","0","0","0","0","126,197,862.99","106,353,050.52","204,511,522.4","3,261,470,317.37","-44,044,478.5","0","0","55,000","0","6,750,000","6,805,000","315,610,899.63","31,500,000","0","0","0","347,110,899.63","-340,305,899.63","0","0","1,008,464,758.38","699,250,000","365,000,000","2,072,714,758.38","969,847,087.2","239,821,422.94","42,942,694.45","32,787,239.76","1,242,455,749.9","830,259,008.48","-5,033,839.97","440,874,790.38","990,626,076.62"
600482,风帆股份,"3,564,664,445.42","0","0","0","0","0","0","0","0","0","0","2,204,410.09","18,267,569.5","3,585,136,425.01","3,124,542,769.42","0","0","0","0","0","245,154,280.18","131,113,866.34","18,743,891.38","3,519,554,807.32","65,581,617.69","0","250,000","54,581.6","0","45,486.62","350,068.22","83,856,762.2","0","0","0","2,771,667.57","86,628,429.77","-86,278,361.55","0","0","895,000,000","0","1,727,048,978.18","2,622,048,978.18","555,000,000","25,189,688.75","0","2,117,305,687.15","2,697,495,375.9","-75,446,397.72","-94,800.82","-96,237,942.4","166,981,946.17"
600483,福建南纺,"648,955,997.36","0","0","0","0","0","0","0","0","0","0","1,944,731.46","128,332,254.69","779,232,983.51","462,976,092.76","0","0","0","0","0","94,250,034.28","34,319,751.86","50,089,921.34","641,635,800.24","137,597,183.27","0","3,951,192","2,430,345.9","0","140,374,353.28","146,755,891.18","38,119,729.24","10,125,000","0","0","0","48,244,729.24","98,511,161.94","0","0","245,000,000","0","2,000,000","247,000,000","352,100,000","15,335,579.3","0","160,000","367,595,579.3","-120,595,579.3","-179,412.2","115,333,353.71","146,218,087.94"
600485,中创信测,"348,414,662.67","0","0","0","0","0","0","0","0","0","0","18,819,136.72","7,010,080.71","374,243,880.1","189,044,736.27","0","0","0","0","0","59,181,338.82","31,738,817.68","40,869,116.25","320,834,009.02","53,409,871.08","8,736,630","1,263,433.9","99,796","0","0","10,099,859.9","3,412,911.16","8,660,610","0","0","0","12,073,521.16","-1,973,661.26","25,304,300","0","0","0","2,617,950.64","27,922,250.64","0","0","0","1,014,336.85","1,014,336.85","26,907,913.79","-3,871.07","78,340,252.54","220,679,807.87"
600486,扬农化工,"1,554,065,003.72","0","0","0","0","0","0","0","0","0","0","65,789,647.31","82,575,634.37","1,702,430,285.4","1,107,148,278.6","0","0","0","0","0","75,971,169.2","54,014,984.73","88,376,255.75","1,325,510,688.28","376,919,597.12","0","0","7,846.15","0","0","7,846.15","103,369,705.27","0","0","0","0","103,369,705.27","-103,361,859.12","0","0","154,604,497.35","0","0","154,604,497.35","275,467,751.67","31,288,960.74","0","71,767,044.65","378,523,757.06","-223,919,259.71","-6,563,038.93","43,075,439.36","969,987,109.53"
600487,亨通光电,"2,662,862,507.29","0","0","0","0","0","0","0","0","0","0","167,157.69","141,420,559.09","2,804,450,224.07","2,287,090,492.83","0","0","0","0","0","108,138,624.13","103,229,752.23","206,098,378.09","2,704,557,247.28","99,892,976.79","0","2,000,000","25,664,908.95","24,295,500","0","51,960,408.95","588,643,108.52","20,000,000","0","0","0","608,643,108.52","-556,682,699.57","0","0","1,457,992,124","0","0","1,457,992,124","1,128,000,000","80,694,216.11","0","0","1,208,694,216.11","249,297,907.89","-36,989.11","-207,528,804","492,156,814.29"
600488,天药股份,"839,108,737.3","0","0","0","0","0","0","0","0","0","0","44,535,142.12","10,915,020.53","894,558,899.95","533,099,635.17","0","0","0","0","0","116,666,568.93","66,988,928.77","60,982,301.57","777,737,434.44","116,821,465.51","0","3,464,415.74","59,800","0","0","3,524,215.74","147,759,446.23","0","0","0","0","147,759,446.23","-144,235,230.49","0","0","1,793,414,400.98","0","0","1,793,414,400.98","1,748,258,234.33","59,620,281.8","0","0","1,807,878,516.13","-14,464,115.15","-689,423.97","-42,567,304.1","135,174,690.57"
600489,中金黄金,"22,122,043,336.84","0","0","0","0","0","0","0","0","0","0","11,053.66","2,196,249,482.64","24,318,303,873.14","18,243,494,908.18","0","0","0","0","0","1,054,363,472.12","848,235,149.02","2,218,660,583.01","22,364,754,112.33","1,953,549,760.81","0","3,681,711.84","8,910,095.24","130,807,500","0","143,399,307.08","1,404,097,369.53","0","0","0","0","1,404,097,369.53","-1,260,698,062.45","1,800,000","1,800,000","1,421,500,000","0","0","1,423,300,000","2,358,962,143.35","570,058,238.51","240,306,951.82","3,600,000","2,932,620,381.86","-1,509,320,381.86","0","-816,468,683.5","1,132,292,372.21"
600490,鹏欣资源,"816,768,266.08","0","0","0","0","0","0","0","0","0","0","395,360.02","274,750,775.73","1,091,914,401.83","820,149,284.07","0","0","0","0","0","22,804,754","4,786,528.66","248,317,913.91","1,096,058,480.64","-4,144,078.81","0","4,952,439.45","304,557.61","50,266,560.71","0","55,523,557.77","17,672,445.26","0","0","0","0","17,672,445.26","37,851,112.51","9,800,000","0","145,000,000","0","0","154,800,000","182,511,000","11,670,808.34","0","0","194,181,808.34","-39,381,808.34","-236,605.63","-5,911,380.27","62,669,649.24"
600491,龙元建设,"8,446,220,336.42","0","0","0","0","0","0","0","0","0","0","26,100,394.69","386,751,925.42","8,859,072,656.53","5,632,531,892.3","0","0","0","0","0","2,318,419,735.91","391,704,508.43","550,081,792.21","8,892,737,928.85","-33,665,272.32","11,317,413.7","2,279,297.84","4,847,759.72","0","45,796,114.18","64,240,585.44","172,052,857.05","36,694,510.89","0","0","305,000,000","513,747,367.94","-449,506,782.5","100,000","100,000","1,776,704,689.74","0","46,000,000","1,822,804,689.74","1,397,922,869.11","107,048,203.75","0","4,575,000","1,509,546,072.86","313,258,616.88","-233,165.8","-170,146,603.74","792,668,420.15"
600493,凤竹纺织,"874,560,475.24","0","0","0","0","0","0","0","0","0","0","14,606,624.09","8,270,253.08","897,437,352.41","857,191,203.4","0","0","0","0","0","77,830,269.05","44,449,858.05","60,410,140.79","1,039,881,471.29","-142,444,118.88","76,677,603","44,128,277.03","1,975,374.21","0","7,175,600","129,956,854.24","12,146,263.69","77,214,137","0","0","4,413,592.8","93,773,993.49","36,182,860.75","0","0","632,193,745.25","0","0","632,193,745.25","410,510,396.58","31,621,735.17","0","12,060,000","454,192,131.75","178,001,613.5","-1,511,427.13","70,228,928.24","106,310,753.85"
600495,晋西车轴,"1,313,168,171.96","0","0","0","0","0","0","0","0","0","0","4,522,357.08","41,717,694.36","1,359,408,223.4","1,049,871,344.83","0","0","0","0","0","116,029,043.52","73,009,675.34","28,474,831.24","1,267,384,894.93","92,023,328.47","0","0","632,177.93","0","0","632,177.93","127,210,899.32","5,566,800","0","0","22,089.1","132,799,788.42","-132,167,610.49","0","0","252,500,000","0","13,140,052.36","265,640,052.36","297,500,000","15,476,254.45","0","17,666,762.43","330,643,016.88","-65,002,964.52","-85,325.68","-105,232,572.22","607,303,972.14"
600496,精工钢构,"4,948,639,654.09","0","0","0","0","0","0","0","0","0","0","22,751,061.34","122,392,343.28","5,093,783,058.71","4,370,090,593.76","0","0","0","0","0","264,082,640.44","158,652,441.31","186,737,220.78","4,979,562,896.29","114,220,162.42","0","3,094,098.42","12,822,136.15","53,877,304.49","0","69,793,539.06","86,479,539.2","0","0","0","0","86,479,539.2","-16,686,000.14","0","0","842,017,934.02","0","13,126,646","855,144,580.02","932,432,628.87","42,897,356.61","594,177.31","0","975,329,985.48","-120,185,405.46","-622,984.25","-23,274,227.43","374,083,237.97"
600497,驰宏锌锗,"5,532,909,147.18","0","0","0","0","0","0","0","0","0","0","1,964,686.76","44,278,585.66","5,579,152,419.6","3,363,620,559.5","0","0","0","0","0","861,131,666.06","579,052,982.32","171,717,954.13","4,975,523,162.01","603,629,257.59","0","2,130,610.92","0","0","31,635,000","33,765,610.92","1,611,623,852.81","158,944,571.54","0","0","579,960,305.56","2,350,528,729.91","-2,316,763,118.99","10,000,000","10,000,000","3,079,062,080.23","0","0","3,089,062,080.23","1,890,256,400","425,771,603.67","0","0","2,316,028,003.67","773,034,076.56","4,750,899.49","-935,348,885.35","1,009,769,471.04"
600498,烽火通信,"6,030,665,595.13","0","0","0","0","0","0","0","0","0","0","135,755,562.85","134,388,864.35","6,300,810,022.33","4,710,094,198.97","0","0","0","0","0","568,815,414.2","323,861,076.62","497,609,116.59","6,100,379,806.38","200,430,215.95","20,524,348.42","81,615,610","6,443,388.16","0","0","108,583,346.58","295,569,435.7","29,622,221","0","0","82,068,890.05","407,260,546.75","-298,677,200.17","0","0","287,085,200","0","0","287,085,200","339,521,451.32","108,331,179.63","0","0","447,852,630.95","-160,767,430.95","-3,269,566.09","-262,283,981.26","1,566,651,402.03"
600499,科达机电,"2,121,148,495.89","0","0","0","0","0","0","0","0","0","0","11,972,802.53","203,396,949.98","2,336,518,248.4","1,646,752,152.06","0","0","0","0","0","170,887,972.28","136,048,493.79","110,786,333.35","2,064,474,951.48","272,043,296.92","0","11,980,575.24","377,360","5,080,806.61","0","17,438,741.85","327,383,256.84","75,060,988.57","0","0","0","402,444,245.41","-385,005,503.56","268,035,155","258,200,200","498,650,000","0","21,984,975.69","788,670,130.69","350,000,000","54,350,615.53","0","33,358,159.5","437,708,775.03","350,961,355.66","-1,171,614.97","236,827,534.05","901,235,603.37"
600500,中化国际,"44,191,186,272.69","0","0","0","0","0","0","0","0","0","0","42,337,533.83","236,683,867.96","44,470,207,674.48","41,653,847,493.85","0","0","0","0","0","623,030,729.18","787,917,347.08","766,709,474.49","43,831,505,044.6","638,702,629.88","1,512,009,971.21","344,904,788.29","8,076,857.84","58,017,442.59","13,523,731.97","1,936,532,791.9","794,106,971.99","1,391,030,694.66","0","0","13,400,000","2,198,537,666.65","-262,004,874.75","16,790,851","16,790,851","15,977,487,671.56","0","0","15,994,278,522.56","12,839,646,830.47","642,932,995.16","22,746,084.85","0","13,482,579,825.63","2,511,698,696.93","-117,931,260","2,770,465,192.06","7,153,332,308.66"
600501,航天晨光,"2,591,386,213.15","0","0","0","0","0","0","0","0","0","0","4,634,169.1","315,409,855.95","2,911,430,238.2","2,157,185,590.05","0","0","0","0","0","266,391,335.32","94,532,618.2","299,769,077.36","2,817,878,620.93","93,551,617.27","0","0","29,216,600.16","0","0","29,216,600.16","91,630,688.92","0","0","0","0","91,630,688.92","-62,414,088.76","0","0","845,000,000","0","0","845,000,000","773,000,000","72,469,176.65","6,437,307.94","0","845,469,176.65","-469,176.65","-68,950.08","30,599,401.78","301,294,151.28"
600502,安徽水利,"3,391,728,617.74","0","0","0","0","0","0","0","0","0","0","3,236,202.99","43,901,509.39","3,438,866,330.12","2,764,517,827.56","0","0","0","0","0","124,173,580.78","211,799,288.4","125,816,404.85","3,226,307,101.59","212,559,228.53","0","500,000","49,411,815.83","0","5,681,688.3","55,593,504.13","86,027,522.64","0","0","0","0","86,027,522.64","-30,434,018.51","130,000,000","130,000,000","1,159,850,000","0","32,965,622.4","1,322,815,622.4","1,134,900,000","77,379,524.27","1,391,208","0","1,212,279,524.27","110,536,098.13","-1,218.85","292,660,089.3","580,654,302.96"
600503,华丽家族,"561,987,299","0","0","0","0","0","0","0","0","0","0","0","765,732,909.86","1,327,720,208.86","617,795,881.8","0","0","0","0","0","20,707,216.88","80,262,721.99","1,031,375,730.79","1,750,141,551.46","-422,421,342.6","0","2,911.92","203,479.67","-19,014,229.85","511,900,000","493,092,161.74","2,093,209","6,000,000","0","429,341,111.29","0","437,434,320.29","55,657,841.45","0","0","654,126,328.87","0","281,016,305.64","935,142,634.51","88,000,000","106,553,931.45","0","0","194,553,931.45","740,588,703.06","0","373,825,201.91","1,203,266,671.01"
