股票代码,简称,营业总收入(元),营业收入(元),金融资产利息收入(元),已赚保费(元),手续费及佣金收入(元),营业总成本(元),营业成本(元),金融资产利息支出(元),手续费及佣金支出(元),退保金(元),赔付支出净额(元),提取保险合同准备金净额(元),保单红利支出(元),分保费用(元),营业税金及附加(元),销售费用(元),管理费用(元),财务费用(元),资产减值损失(元),公允价值变动收益(元),投资收益(元),对联营企业和合营企业的投资收益(元),汇兑收益(元),营业利润(元),营业外收入(元),营业外支出(元),非流动资产处置净损失(元),利润总额(元),所得税(元),净利润(元),归属于母公司所有者的净利润(元),少数股东损益(元),基本每股收益(元),稀释每股收益(元)
600252,中恒集团,"1,425,697,344.93","1,425,697,344.93","0","0","0","903,698,507.02","553,646,024.18","0","0","0","0","0","0","0","44,386,359.42","139,797,429.11","105,920,257.35","38,858,716.93","21,089,720.03","-21,086.42","-441,541.32","0","0","521,536,210.17","31,797,413.58","79,018,584.23","0","474,315,039.52","75,365,727.67","398,949,311.85","398,574,986.27","374,325.58","0.744","0.744"
600253,天方药业,"2,772,393,244.6","2,772,393,244.6","0","0","0","2,742,922,691.07","2,442,623,527.26","0","0","0","0","0","0","0","9,068,073.4","91,991,495.78","104,732,198.6","78,192,823.84","16,314,572.19","0","28,705.82","0","0","29,499,259.35","22,461,692.98","1,885,613.06","376,189.12","50,075,339.27","13,841,566.87","36,233,772.4","31,733,377.84","4,500,394.56","0.0756","0.0756"
600255,鑫科材料,"3,668,593,209.14","3,668,593,209.14","0","0","0","3,626,755,363.08","3,494,874,123.37","0","0","0","0","0","0","0","5,973,290.86","37,930,333.33","65,542,727.59","22,663,857.05","-228,969.12","-13,285,165.41","16,450,633.89","-129,103.43","0","45,003,314.54","18,446,663.06","1,764,314.34","0","61,685,663.26","7,277,129.16","54,408,534.1","54,428,135.1","-19,601","0.12","0.12"
600256,广汇能源,"3,789,446,478.55","3,789,446,478.55","0","0","0","2,922,664,739.49","2,475,193,777.58","0","0","0","0","0","0","0","154,918,911.66","55,970,594.06","114,509,562.26","97,565,190.19","24,506,703.74","0","16,884,686.34","14,084,754.27","0","883,666,425.4","41,444,390.87","9,273,584.32","2,005,963.8","915,837,231.95","229,570,851.06","686,266,380.89","688,378,485.22","-2,112,104.33","0.5558","0.5558"
600257,大湖股份,"447,809,718.67","447,809,718.67","0","0","0","442,271,747.22","323,237,201.35","0","0","0","0","0","0","0","695,019.89","17,918,698.75","68,927,804.58","29,284,889.09","2,208,133.56","31,745.46","-585,060.44","0","0","4,984,656.47","71,487,734.43","986,860.44","0","75,485,530.46","1,186,818.62","74,298,711.84","73,196,958.32","1,101,753.52","0.1714","0.1714"
600258,首旅酒店,"2,304,639,269.56","2,304,639,269.56","0","0","0","2,028,330,834.69","1,438,397,710.45","0","0","0","0","0","0","0","44,173,754.64","270,348,648.7","251,555,766.75","21,702,977.85","2,151,976.3","0","20,099,834.06","19,510,461.96","0","296,408,268.93","7,267,893.54","2,031,963.68","1,621,518.2","301,644,198.79","64,228,022.46","237,416,176.33","187,123,849.96","50,292,326.37","0.8087","0.8087"
600259,广晟有色,"1,119,684,695.75","1,119,684,695.75","0","0","0","1,075,988,467.51","931,369,197.71","0","0","0","0","0","0","0","6,306,074.14","13,828,585.65","109,359,187.78","22,523,827.52","-7,398,405.29","0","933,056.39","1,259,782.72","0","44,629,284.63","29,828,072.99","2,323,861.68","0","72,133,495.94","17,123,647.74","55,009,848.2","38,121,672.46","16,888,175.74","0.15","0.15"
600260,凯乐科技,"1,627,097,939.16","1,627,097,939.16","0","0","0","1,558,193,874.94","1,294,061,703.27","0","0","0","0","0","0","0","65,583,623.98","110,121,066.58","57,210,577.47","27,805,480.34","3,411,423.3","0","2,706,405.17","0","0","71,610,469.39","618,142.98","101,671.11","0","72,126,941.26","25,467,943.01","46,658,998.25","45,029,972.38","1,629,025.87","0.09","0.09"
600261,阳光照明,"2,170,444,392.77","2,170,444,392.77","0","0","0","2,086,636,760.37","1,767,638,525.22","0","0","0","0","0","0","0","8,819,852.77","104,523,790.07","165,174,610.84","25,958,871.3","14,521,110.17","2,654,195.75","10,346,245.14","1,137,104.87","0","96,808,073.29","120,917,433.34","7,218,522.11","0","210,506,984.52","30,102,671.4","180,404,313.12","181,634,611.2","-1,230,298.08","0.73","0.73"
600262,北方股份,"1,901,498,102","1,901,498,102","0","0","0","1,837,711,291.29","1,503,450,700.03","0","0","0","0","0","0","0","2,314,466.17","75,784,044.62","132,799,272","56,742,238.38","66,620,570.09","0","6,486,819.13","0","0","70,273,629.84","13,044,596.31","655,565.55","645,330.09","82,662,660.6","19,569,237.59","63,093,423.01","73,090,804.01","-9,997,381","0.43","0.43"
600263,路桥建设,"10,343,448,891.57","10,343,448,891.57","0","0","0","10,186,928,502.11","9,517,246,417.59","0","0","0","0","0","0","0","335,584,687.27","2,782,793.45","228,061,845.18","81,298,615.61","21,954,143.01","0","44,923,283.05","44,923,283.05","0","201,443,672.51","12,793,029.63","1,687,312.12","1,649,003.4","212,549,390.02","35,566,672.72","176,982,717.3","174,408,502.67","2,574,214.63","0.43","0.43"
600265,*ST景谷,"251,916,989.96","251,916,989.96","0","0","0","257,268,628.24","195,468,073.8","0","0","0","0","0","0","0","5,055,350.14","18,158,874.93","23,385,114.59","12,265,030.29","2,936,184.49","0","0","0","0","-5,351,638.28","16,547,499.85","1,512,761.47","338,033.65","9,683,100.1","5,143,566.24","4,539,533.86","8,047,718.43","-3,508,184.57","0.06","0.06"
600266,北京城建,"4,646,202,491.98","4,646,202,491.98","0","0","0","3,428,173,127.99","2,719,767,798.1","0","0","0","0","0","0","0","356,216,797.88","133,144,711.29","193,985,305.93","26,068,379.71","-1,009,864.92","0","630,735,029.46","139,083,075.09","0","1,848,764,393.45","7,259,201.3","1,122,355.88","0","1,854,901,238.87","439,668,306.58","1,415,232,932.29","1,201,148,140.16","214,084,792.13","1.3508","1.3508"
600267,海正药业,"4,544,508,959.65","4,544,508,959.65","0","0","0","4,153,370,287.2","3,215,191,516.58","0","0","0","0","0","0","0","25,580,449.55","281,943,303.41","536,089,468.63","54,710,259.55","39,855,289.48","-71,400","41,944,830.68","18,671,990.35","0","433,012,103.13","27,110,951.96","10,163,042.05","2,933,925.75","449,960,013.04","75,605,688.26","374,354,324.78","365,761,620.03","8,592,704.75","0.756","0.756"
600268,国电南自,"2,375,847,734.8","2,375,847,734.8","0","0","0","2,317,625,449.19","1,718,013,431.26","0","0","0","0","0","0","0","24,732,619.71","286,788,781.98","202,041,142.31","74,019,020.05","12,030,453.88","0","7,275,972.76","3,194,372.76","0","65,498,258.37","102,004,686.73","1,362,348.92","-72,236.42","166,140,596.18","28,668,551.52","137,472,044.66","133,405,678.51","4,066,366.15","0.47","0.47"
600269,赣粤高速,"3,977,615,687.73","3,977,615,687.73","0","0","0","2,557,179,191.01","2,036,264,861.63","0","0","0","0","0","0","0","147,701,024.45","4,864,152.21","184,611,666.81","174,479,790.52","9,257,695.39","0","2,013,914.77","2,013,914.77","0","1,422,450,411.49","261,019,824.18","23,805,382.01","9,473,573.82","1,659,664,853.66","306,688,644.88","1,352,976,208.78","1,255,997,861.34","96,978,347.44","0.54","0.54"
600270,外运发展,"3,397,218,223.19","3,397,218,223.19","0","0","0","3,388,119,184.1","3,097,389,210.53","0","0","0","0","0","0","0","28,507,025.76","115,639,611.06","169,175,057.24","-23,257,213.91","665,493.42","0","415,006,601.11","365,907,428.63","0","424,105,640.2","4,560,925.06","3,265,816.8","219,030.75","425,400,748.46","-21,518,067.54","446,918,816","446,117,975.55","800,840.45","0.4927","0.4927"
600271,航天信息,"9,451,449,516.85","9,451,449,516.85","0","0","0","8,173,121,090.94","7,207,682,257.66","0","0","0","0","0","0","0","96,820,845.27","249,399,417.17","606,722,995.34","-29,747,041.05","42,242,616.55","0","9,072,562.13","-1,218,246.15","0","1,287,400,988.04","110,444,746.07","6,890,341.13","1,479,848.84","1,390,955,392.98","230,806,725.36","1,160,148,667.62","907,881,118.5","252,267,549.12","0.98","0.98"
600272,开开实业,"866,897,808.49","866,897,808.49","0","0","0","861,133,328.1","651,060,911.67","0","0","0","0","0","0","0","3,730,749.61","113,156,750.27","89,225,999.43","14,040,073.59","-10,081,156.47","0","23,261,300.62","15,788,389.98","0","29,025,781.01","4,468,562.79","908,201.95","462,604.24","32,586,141.85","5,266,027.19","27,320,114.66","26,703,780.77","616,333.89","0.11","0.11"
600273,华芳纺织,"2,018,462,238.89","2,018,462,238.89","0","0","0","1,865,039,083.8","1,748,286,048.37","0","0","0","0","0","0","0","8,807,882.18","22,752,540.04","49,038,633.62","36,222,616.64","-68,637.05","0","16,664,260.4","0","0","170,087,415.49","9,199,534.38","687,344.88","627,344.88","178,599,604.99","49,827,952.83","128,771,652.16","140,046,073.25","-11,274,421.09","0.44","0.44"
600275,武昌鱼,"202,536,978.55","202,536,978.55","0","0","0","173,458,410.5","87,280,381.94","0","0","0","0","0","0","0","14,904,025.18","164,263.92","32,975,051.13","23,008,793.56","15,125,894.77","0","0","0","0","29,078,568.05","2,551,251.25","6,590,262.75","1,204.95","25,039,556.55","595,075.64","24,444,480.91","23,016,313.48","1,428,167.43","0.0452","0.0452"
600276,恒瑞医药,"3,744,106,269.5","3,744,106,269.5","0","0","0","2,899,860,669.67","605,503,177.67","0","0","0","0","0","0","0","56,122,868.95","1,604,678,856.83","621,392,156.44","-10,953,840.55","23,117,450.33","0","969,228.8","0","0","845,214,828.63","17,092,661.96","2,100,034.96","0","860,207,455.63","104,771,717.09","755,435,738.54","724,173,302.17","31,262,436.37","0.9697","0.9697"
600277,亿利能源,"7,943,253,860.15","7,943,253,860.15","0","0","0","7,576,758,977.46","6,944,889,007.44","0","0","0","0","0","0","0","27,122,115.2","224,259,789.89","146,764,414.18","231,338,085.65","2,385,565.1","0","92,337,988.19","58,716,765.79","0","458,832,870.88","12,001,600.95","986,421.17","256,155.69","469,848,050.66","76,506,566.63","393,341,484.03","328,333,701.25","65,007,782.78","0.36","0.36"
600278,东方创业,"5,954,689,265.48","5,954,689,265.48","0","0","0","5,927,865,225.82","5,558,928,813.36","0","0","0","0","0","0","0","20,449,653.21","222,791,216.57","123,565,989.22","7,108,158.65","-4,978,605.19","0","96,979,768.84","3,306,983.44","0","123,803,808.5","15,717,079.93","2,769,918.27","180,339.28","136,750,970.16","21,611,584.5","115,139,385.66","99,654,078.44","15,485,307.22","0.31","0.31"
600279,重庆港九,"1,120,266,825.83","1,120,266,825.83","0","0","0","1,071,393,321.61","856,553,237.75","0","0","0","0","0","0","0","23,677,432.62","2,296,482.36","127,406,553.15","59,487,822.28","1,971,793.45","0","17,820,593.89","-137,789.38","0","66,694,098.11","19,844,878.77","3,065,069.6","2,998,175.14","83,473,907.28","17,427,964.83","66,045,942.45","62,511,627.6","3,534,314.85","0.1827","0.1827"
600280,中央商场,"4,937,824,394.45","4,937,824,394.45","0","0","0","4,822,378,267.22","3,898,554,624.87","0","0","0","0","0","0","0","59,435,159","236,400,785.52","497,963,296.07","74,389,240.12","55,635,161.64","0","2,809,072.78","1,951,118.7","0","118,255,200.01","77,191,775.97","130,805,244.65","69,851,610.35","64,641,731.33","18,416,893.29","46,224,838.04","46,639,623.52","-414,785.48","0.325","0.325"
600281,太化股份,"3,110,156,768.35","3,110,156,768.35","0","0","0","3,404,795,608.98","3,074,609,703.9","0","0","0","0","0","0","0","2,547,306.78","29,875,439.49","186,476,435.22","83,174,896.62","28,111,826.97","0","318,527.58","0","0","-294,320,313.05","28,290,567.01","703,811.48","116,200.2","-266,733,557.52","-6,497,065.91","-260,236,491.61","-223,107,265.97","-37,129,225.64","-0.43","-0.43"
600282,南钢股份,"30,054,992,902.6","30,054,992,902.6","0","0","0","29,091,101,581.32","27,246,632,617.41","0","0","0","0","0","0","0","84,945,573.08","293,737,965.87","767,652,158.8","623,067,931.03","75,065,335.13","-43,551,034.51","13,145,567.22","3,808,415.26","123,888,891.76","1,057,374,745.75","63,676,758.09","39,752,468.88","32,229,248.13","1,081,299,034.96","163,278,014.27","918,021,020.69","918,703,586.16","-682,565.47","0.237","0.237"
600283,钱江水利,"598,228,565.75","598,228,565.75","0","0","0","582,693,723.71","365,223,996.79","0","0","0","0","0","0","0","11,098,786.88","48,272,401.06","120,648,841.5","31,451,343.88","5,998,353.6","150,012","176,842,896.13","109,134,890.79","0","192,527,750.17","8,695,282.07","4,069,664.04","2,603,346.16","197,153,368.2","60,456,896.38","136,696,471.82","117,685,915.27","19,010,556.55","0.41","0.41"
600284,浦东建设,"931,643,902.23","931,643,902.23","0","0","0","1,175,026,744.71","805,956,956.57","0","0","0","0","0","0","0","18,526,975.81","1,898,719.11","76,364,145.29","272,440,165.2","-160,217.27","0","682,800,996.1","32,580,867.26","0","439,418,153.62","19,559,119.51","4,095,529.61","0","454,881,743.52","92,621,245.84","362,260,497.68","228,312,119.77","133,948,377.91","0.6599","0.6599"
600285,羚锐制药,"381,238,790.92","381,238,790.92","0","0","0","366,138,933.28","166,559,792.43","0","0","0","0","0","0","0","3,810,452.41","118,158,014.32","63,779,430.71","836,624.24","12,994,619.17","-231,000.67","46,161,318.97","1,783,799.27","0","61,030,175.94","4,325,598.06","3,853,981.98","994,195.6","61,501,792.02","13,160,099.32","48,341,692.7","48,557,681.88","-215,989.18","0.24","0.24"
600286,S*ST国瓷,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600287,江苏舜天,"5,568,452,607.98","5,568,452,607.98","0","0","0","5,604,275,422.62","5,128,928,961.32","0","0","0","0","0","0","0","16,059,190.17","212,874,795.4","153,949,268.09","76,264,153.52","16,199,054.12","-7,333,635.65","11,797,042.7","5,471,122.94","0","-31,359,407.59","73,309,504.94","8,509,476.21","5,258,762.49","33,440,621.14","31,520,631.48","1,919,989.66","24,392,618.8","-22,472,629.14","0.0558","0.0558"
600288,大恒科技,"3,960,965,352.38","3,960,965,352.38","0","0","0","3,852,006,066.64","3,388,887,742.16","0","0","0","0","0","0","0","11,833,725.26","190,874,808.35","227,214,659.31","18,304,139.91","14,890,991.65","-442,626.23","13,810,929.87","13,032,793.26","0","122,327,589.38","77,123,809.94","1,150,649.93","215,255.89","198,300,749.39","21,093,574.44","177,207,174.95","122,812,423.37","54,394,751.58","0.2812","0.2812"
600289,亿阳信通,"1,073,181,295.99","1,073,181,295.99","0","0","0","1,009,003,326.83","560,898,756.09","0","0","0","0","0","0","0","22,232,374","102,120,134.71","281,037,745.91","19,217,812.78","23,496,503.34","77,306.62","-118,026.03","-512,882.12","0","64,137,249.75","20,495,978.63","226,520.34","219,581.7","84,406,708.04","263,465.41","84,143,242.63","83,772,383.28","370,859.35","0.1487","0.1487"
600290,华仪电气,"1,713,723,682.73","1,713,723,682.73","0","0","0","1,574,092,069.59","1,347,191,175.72","0","0","0","0","0","0","0","7,960,208.82","91,675,895.22","75,371,597.33","18,425,987.2","33,467,205.3","0","-2,802,549.47","0","0","136,829,063.67","19,570,585.59","2,570,675.01","98,649.02","153,828,974.25","33,354,269.44","120,474,704.81","116,665,970.92","3,808,733.89","0.43","0.43"
600291,西水股份,"784,180,470.15","784,180,470.15","0","0","0","826,867,955.62","592,427,215.06","0","0","0","0","0","0","0","6,518,732.67","27,713,623.05","82,910,488.7","110,499,918.51","6,797,977.63","-11,400","77,296,694.43","0","0","34,597,808.96","14,277,794.63","3,088,294.62","198,942.05","45,787,308.97","16,598,117.92","29,189,191.05","16,875,495.33","12,313,695.72","0.0439","0.0439"
600292,中电远达,"3,255,450,810.69","3,255,450,810.69","0","0","0","3,237,529,848.5","2,988,576,233.78","0","0","0","0","0","0","0","13,031,554.76","21,545,600.19","100,108,693.59","117,594,704.63","-3,326,938.45","0","29,613,319.68","20,366,019.68","0","47,534,281.87","14,028,700.05","1,528,080.37","217,081.37","60,034,901.55","11,445,537.42","48,589,364.13","26,224,838.23","22,364,525.9","0.08","0.08"
600293,三峡新材,"929,564,240.9","929,564,240.9","0","0","0","881,333,778.42","791,748,693.33","0","0","0","0","0","0","0","5,305,105.13","9,594,629.35","39,407,132.81","35,998,406.73","-720,188.93","0","732,489.41","91,334.65","0","48,962,951.89","240,457.2","332,527.29","177,517.87","48,870,881.8","698,532.93","48,172,348.87","48,379,562.88","-207,214.01","0.1404","0.1404"
600295,鄂尔多斯,"11,732,957,678.08","11,732,957,678.08","0","0","0","10,341,996,360.05","7,876,267,319.42","0","0","0","0","0","0","0","330,586,315","747,859,750.06","648,399,457.4","618,768,311.51","120,115,206.66","0","141,012,655.56","3,139,526.16","0","1,531,973,973.59","110,721,077.77","23,925,210.2","8,268,727.96","1,618,769,841.16","157,461,063.15","1,461,308,778.01","840,652,124.34","620,656,653.67","0.81","0.81"
600296,S兰铝,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600297,美罗药业,"1,033,827,912.63","1,033,827,912.63","0","0","0","1,074,830,112.51","889,998,665.97","0","0","0","0","0","0","0","2,586,808.07","31,242,916.85","83,136,647.09","33,021,105.13","34,843,969.4","0","50,851,858.17","2,349,260.34","0","9,849,658.29","8,632,950.97","1,086,287.64","352,671.04","17,396,321.62","3,308,330.35","14,087,991.27","13,803,028.89","284,962.38","0.0394","0.0394"
600298,安琪酵母,"2,100,982,324.3","2,100,982,324.3","0","0","0","1,749,010,845.75","1,391,827,272.66","0","0","0","0","0","0","0","11,912,367.43","211,188,852.96","90,613,329.36","39,837,572.55","3,631,450.79","0","1,893,632.76","0","0","353,865,111.31","40,370,875.19","1,447,391.63","964,795.37","392,788,594.87","57,042,752.04","335,745,842.83","284,996,015.1","50,749,827.73","0.9773","0.9773"
600299,蓝星新材,"9,676,485,635.08","9,676,485,635.08","0","0","0","9,616,123,485.83","8,643,346,428.62","0","0","0","0","0","0","0","37,397,960.7","164,364,712.4","483,356,409.33","256,755,696.15","30,902,278.63","0","2,033,138.85","0","0","62,395,288.1","73,102,507.96","4,801,273.42","3,737,452.09","130,696,522.64","53,910,004.03","76,786,518.61","75,491,959","1,294,559.61","0.14","0.14"
600300,维维股份,"4,763,196,958.43","4,763,196,958.43","0","0","0","4,639,986,521.81","3,292,279,459.21","0","0","0","0","0","0","0","143,795,209.12","872,853,707.73","259,963,516.23","37,983,589.69","33,111,039.83","-18,908,217.87","-19,963,609.09","80,619.63","0","84,338,609.66","185,386,053.47","17,987,940.3","14,461,038.73","251,736,722.83","47,648,888.32","204,087,834.51","150,448,048.08","53,639,786.43","0.09","0.09"
600301,*ST南化,"1,091,803,519.73","1,091,803,519.73","0","0","0","1,455,232,503.67","1,161,739,183.26","0","0","0","0","0","0","0","3,551,841.58","27,270,157.17","140,533,158.57","50,039,480.19","72,098,682.9","0","1,508,241.32","1,508,241.32","0","-361,920,742.62","340,609,816.25","965,796.29","203,237.48","-22,276,722.66","-7,516,045.53","-14,760,677.13","11,706,658.11","-26,467,335.24","0.0498","0.0498"
600302,标准股份,"997,087,332.67","997,087,332.67","0","0","0","973,226,641.56","827,848,455.19","0","0","0","0","0","0","0","5,054,894.69","49,938,687.41","88,796,471.37","-343,772.86","1,931,905.76","0","-168,748.18","-168,748.18","0","23,691,942.93","10,503,216.27","400,756.67","0","33,794,402.53","7,769,449.44","26,024,953.09","23,496,998.15","2,527,954.94","0.07","0.07"
600303,曙光股份,"6,108,684,980.52","6,108,684,980.52","0","0","0","5,815,995,149.96","5,099,566,310.7","0","0","0","0","0","0","0","88,947,550.21","251,935,466.34","315,714,017.39","42,850,799.56","16,981,005.76","0","19,200,749.46","14,348,246.35","0","311,890,580.02","26,213,072.92","7,111,602.23","2,182,897.96","330,992,050.7","83,502,485.26","247,489,565.45","242,787,295.68","4,702,269.77","1.09","1.09"
600305,恒顺醋业,"1,148,886,663.41","1,148,886,663.41","0","0","0","1,105,979,293.94","792,013,981.66","0","0","0","0","0","0","0","38,140,727.12","99,915,475.39","110,229,872.34","64,178,730.3","1,500,507.13","0","14,028,789.35","14,203,931.07","0","56,936,158.82","5,275,619.45","6,948,830.45","2,157,501.99","55,262,947.82","19,176,497.38","36,086,450.44","31,841,464.66","4,244,985.78","0.2504","0.2504"
600306,商业城,"1,306,785,595.31","1,306,785,595.31","0","0","0","1,301,170,378.31","1,101,784,095.78","0","0","0","0","0","0","0","14,814,795.07","38,934,915.26","113,562,500.01","35,271,817.76","-3,197,745.57","0","42,107.64","0","0","5,657,324.64","6,088,637.65","246,259.58","0","11,499,702.71","9,311,312.35","2,188,390.36","2,757,643.44","-569,253.08","0.0155","0.0155"
600307,酒钢宏兴,"39,524,507,359.7","39,524,507,359.7","0","0","0","38,329,781,051.92","35,189,034,037.85","0","0","0","0","0","0","0","103,254,127.08","1,290,471,089.78","1,501,353,530.97","195,545,312.17","50,122,954.07","0","-2,069,083.52","0","0","1,192,657,224.26","30,832,417.12","23,468,252.29","0","1,200,021,389.09","239,149,704.79","960,871,684.3","939,434,791.4","21,436,892.9","0.4592","0.4592"
600308,华泰股份,"7,117,866,508.26","7,117,866,508.26","0","0","0","7,091,045,987.59","6,289,163,432.97","0","0","0","0","0","0","0","15,466,462.7","260,836,947.99","324,327,903","193,576,914.82","7,674,326.11","0","9,604,561.62","9,604,561.62","0","36,425,082.29","93,002,106.5","1,134,639.24","40,330.94","128,292,549.55","34,600,039.41","93,692,510.14","95,582,348.29","-1,889,838.15","0.15","0.15"
600309,万华化学,"9,429,776,859.95","9,429,776,859.95","0","0","0","7,945,748,396.97","7,041,509,863.7","0","0","0","0","0","0","0","27,279,924.27","273,624,351.14","535,734,805.26","35,125,958.86","32,473,493.74","-14,778,307.92","203,411,497.43","22,855,763.78","0","1,672,661,652.49","267,398,206.33","2,393,979.29","347,836.44","1,937,665,879.53","216,911,869.09","1,720,754,010.44","1,530,208,250.53","190,545,759.91","0.92","0.92"
600310,桂东电力,"1,996,420,852.42","1,996,420,852.42","0","0","0","1,777,736,617.52","1,523,950,487.05","0","0","0","0","0","0","0","11,035,908.88","17,884,611.37","108,544,462.47","109,233,197.81","7,087,949.94","0","1,239,898.61","-1,610,982.25","0","219,924,133.51","9,842,063.93","6,309,405.02","2,222,607.56","223,456,792.42","42,247,056","181,209,736.42","165,604,776.71","15,604,959.71","0.9594","0.9594"
600311,荣华实业,"338,767,212.05","338,767,212.05","0","0","0","310,875,516.94","206,807,490.57","0","0","0","0","0","0","0","0","1,155,593.11","97,591,849.3","4,858,271.9","462,312.06","0","0","0","0","27,891,695.11","637,183.52","15,129.71","0","28,513,748.92","22,675,163.57","5,838,585.35","5,838,585.35","0","0.0088","0.0088"
600312,平高电气,"2,045,619,598.15","2,045,619,598.15","0","0","0","2,057,493,245.33","1,588,922,641.28","0","0","0","0","0","0","0","13,551,263.16","225,531,063.73","185,218,871.08","24,217,880.71","20,051,525.37","0","149,632.81","684,755.73","0","-11,724,014.37","26,874,045.41","8,748,452.2","0","6,401,578.84","1,737,300.06","4,664,278.78","5,397,918.84","-733,640.06","0.0066","0.0066"
600313,中农资源,"525,348,750.58","525,348,750.58","0","0","0","517,337,815.06","522,612,910.71","0","0","0","0","0","0","0","166,486.86","5,526,466.28","28,822,999.09","-3,059,756.85","-36,731,291.03","0","0","0","0","8,010,935.52","51,814,243.08","2,239,248.55","0","57,585,930.05","0","57,585,930.05","49,375,438.55","8,210,491.5","0.1623","0.1623"
600315,上海家化,"3,093,956,633.84","3,093,956,633.84","0","0","0","2,890,723,095.07","1,398,717,078.1","0","0","0","0","0","0","0","24,898,578.94","1,076,041,149.33","301,433,154.28","-5,137,978.36","94,771,112.78","0","88,829,758.5","88,817,271.54","0","292,063,297.27","10,746,902.17","485,355.83","-1,752,676.28","302,324,843.61","52,643,850.81","249,680,992.8","275,630,725.19","-25,949,732.39","0.65","0.65"
600316,洪都航空,"1,715,629,710.52","1,715,629,710.52","0","0","0","1,645,758,222.98","1,463,520,658.6","0","0","0","0","0","0","0","632,931.85","16,925,432.03","185,857,427.62","-22,546,157.64","1,367,930.52","0","93,480,164.7","50,521.04","0","163,351,652.24","4,544,198.09","357,116.46","353,187.86","167,538,733.87","21,591,891.94","145,946,841.93","146,185,730.91","-238,888.98","0.2281","0.2281"
600317,营口港,"2,343,177,356.79","2,343,177,356.79","0","0","0","2,100,040,657.85","1,554,170,825.05","0","0","0","0","0","0","0","76,742,993.76","0","133,676,546.05","335,557,390.23","-107,097.24","0","32,741,672.95","32,741,672.95","0","275,878,371.89","256,157.88","1,351,929.04","1,303,491.9","274,782,600.73","48,094,755.94","226,687,844.79","215,682,079.93","11,005,764.86","0.1965","0.1965"
600318,巢东股份,"811,888,934.52","811,888,934.52","0","0","0","784,149,347.6","560,865,476.31","0","0","0","0","0","0","0","540,780.13","27,710,156.51","74,432,921.91","42,916,845.37","77,683,167.37","0","31,396,638.51","0","0","59,136,225.43","10,364,843.47","919,608.04","0","68,581,460.86","3,536,918.76","65,044,542.1","65,044,542.1","0","0.27","0.27"
600319,*ST亚星,"2,097,844,083.62","2,097,844,083.62","0","0","0","2,291,358,949.09","2,041,377,962.04","0","0","0","0","0","0","0","12,895,522.52","44,368,065.14","66,778,333.13","106,094,607.26","19,844,459","0","109,113,596.03","0","0","-84,401,269.44","124,494,820.46","11,704,176.11","8,203,323.75","28,389,374.91","9,202,057.07","19,187,317.84","7,210,072.73","11,977,245.11","0.02","0.02"
600320,振华重工,"17,116,177,415","17,116,177,415","0","0","0","18,023,917,939","16,598,961,345","0","0","0","0","0","0","0","28,123,571","59,925,255","901,713,714","214,930,084","220,263,970","18,192,869","25,482,001","0","0","-864,065,654","89,169,390","72,712,606","0","-847,608,870","-135,091,991","-712,516,879","-694,837,984","-17,678,895","-0.16","-0.16"
600321,国栋建设,"506,031,066.71","506,031,066.71","0","0","0","471,327,602.24","425,198,918.29","0","0","0","0","0","0","0","3,421,366.61","4,909,486.57","32,878,238.9","1,483,013.51","3,436,578.36","0","0","0","0","34,703,464.47","3,518,858.32","90,188.22","0","38,132,134.57","-1,438,712.63","39,570,847.2","39,753,625.59","-182,778.39","0.087","0.087"
600322,天房发展,"1,986,226,155.46","1,986,226,155.46","0","0","0","1,675,739,695.86","1,286,713,145.77","0","0","0","0","0","0","0","132,224,756.67","116,144,168.46","111,760,393.77","21,021,166.32","7,876,064.87","0","64,774,902.97","-5,557,824.03","0","375,261,362.57","14,100,012.8","835,979.05","-5,584,752.39","388,525,396.32","102,847,325.77","285,678,070.55","226,184,932.87","59,493,137.68","0.2","0.2"
600323,南海发展,"595,308,598.96","595,308,598.96","0","0","0","437,306,719.4","354,095,318.3","0","0","0","0","0","0","0","4,509,192.7","0","44,218,882.97","33,413,027.62","1,070,297.81","3,000","0","0","0","158,004,879.56","588,557,061.57","1,855,334.8","0","744,706,606.33","183,224,884.43","561,481,721.9","558,152,922.51","3,328,799.39","2.06","2.06"
600325,华发股份,"5,875,112,950.7","5,875,112,950.7","0","0","0","4,863,910,087.32","3,925,078,887.09","0","0","0","0","0","0","0","595,816,526.54","127,136,186.18","187,817,621.56","25,023,195.27","3,037,670.68","0","5,063,009.27","-60.95","0","1,016,265,872.65","8,621,887.8","13,105,168.5","169,149.49","1,011,782,591.95","246,038,148.57","765,744,443.38","751,805,935.1","13,938,508.28","0.92","0.92"
600326,西藏天路,"1,130,873,530.59","1,130,873,530.59","0","0","0","1,024,254,089.41","908,054,116.36","0","0","0","0","0","0","0","31,713,977.23","7,001,718.91","51,577,354.17","13,965,088.16","11,941,834.58","0","-1,073,887.83","0","0","105,545,553.35","18,898,835.07","3,065,474.7","0","121,378,913.72","20,162,513.13","101,216,400.59","74,621,792.91","26,594,607.68","0.14","0.14"
