股票代码,简称,货币资金(元),结算备付金(元),拆出资金(元),交易性金融资产(元),应收票据(元),应收帐款(元),预付帐款(元),应收保费(元),应收分保账款(元),应收分保合同准备金(元),应收利息(元),应收股利(元),其他应收款(元),买入返售金融资产(元),存货(元),一年内到期的非流动资产(元),其他流动资产(元),流动资产合计(元),发放贷款和垫款(元),可供出售金融资产(元),持有至到期投资(元),长期应收款(元),长期股权投资(元),投资性房地产(元),固定资产净额(元),在建工程(元),工程物资(元),固定资产清理(元),生产性生物资产(元),油气资产(元),无形资产(元),开发支出(元),商誉(元),长期待摊费用(元),递延税款借项合计(元),其他长期资产(元),非流动资产合计(元),资产总计(元),短期借款(元),向中央银行借款(元),吸收存款及同业存放(元),拆入资金(元),交易性金融负债(元),应付票据(元),应付帐款(元),预收帐款(元),卖出回购金融资产款(元),应付手续费及佣金(元),应付职工薪酬(元),应交税金(元),应付利息(元),应付股利(元),其他应付款(元),应付分保账款(元),保险合同准备金(元),代理买卖证券款(元),代理承销证券款(元),一年内到期的长期负债(元),其他流动负债(元),流动负债合计(元),长期借款(元),应付债券(元),长期应付款(元),专项应付款(元),预计负债(元),递延税款贷项合计(元),其他长期负债(元),长期负债合计(元),负债合计(元),股本(元),资本公积(元),库存股(元),盈余公积(元),一般风险准备(元),未分配利润(元),外币报表折算差额(元),归属于母公司所有者权益合计(元),少数股东权益(元),股东权益合计(元),负债和股东权益合计(元)
600338,西藏珠峰,"51,389,214.76","0","0","0","410,000","10,369,009.68","18,835,408.03","0","0","0","0","0","22,733,654.53","0","94,935,883.91","0","0","198,673,170.91","0","0","0","0","1,231,642.32","3,156,914.51","149,165,529.57","3,063,554.65","0","0","0","0","52,581,734.14","0","410,887.68","3,793,919.44","5,706,790.91","0","219,110,973.22","417,784,144.13","77,701,021.94","0","0","0","600,975","20,700,000","104,570,227.4","36,612,440.7","0","0","5,413,880.54","12,469,892.7","18,051,623.99","0","19,933,666.71","0","0","0","0","23,641,588.5","0","319,695,317.48","0","0","66,016,239.92","0","0","677,627.86","4,687,470.05","71,381,337.83","391,076,655.31","158,333,333","49,957,164.42","0","14,262,096.96","0","-222,714,535.45","0","3,201,234.38","23,506,254.44","26,707,488.82","417,784,144.13"
600339,天利高新,"213,610,379.79","0","0","0","820,000","29,245,247.47","38,425,185.48","0","0","0","0","0","11,049,002.98","0","339,219,692.08","0","58,197,233.96","690,566,741.76","0","0","0","0","86,354,023.92","63,321,364.11","3,163,706,987.53","100,679,240.54","0","0","0","0","56,111,205.59","0","0","3,944,729.19","45,727,605.83","0","3,519,845,156.71","4,210,411,898.47","1,630,000,000","0","0","0","0","131,029,275.6","204,531,348.95","51,889,663.32","0","0","54,031,974.46","4,342,871.54","4,721,944.46","22,777,471.29","88,212,426.67","0","0","0","0","221,946,236.6","268,862,212.75","2,682,345,425.64","270,000,000","0","16,210,419.65","0","0","0","-31,271,983.07","254,938,436.58","2,937,283,862.22","578,154,688","450,626,222.78","0","103,725,970.37","0","35,455,742.29","0","1,175,699,380.34","97,428,655.91","1,273,128,036.25","4,210,411,898.47"
600340,华夏幸福,"5,556,479,361.6","0","0","0","1,100,000","1,411,017,303.86","1,300,235,316.64","0","0","0","0","0","1,374,720,759.93","0","32,280,211,562.22","0","0","41,923,764,304.25","0","0","0","0","18,324,236.77","115,844,252.72","204,431,514.34","708,271,220.73","0","0","0","0","82,951,397.54","0","336,245","3,147,522.97","136,377,338.37","0","1,269,683,728.44","43,193,448,032.69","670,000,000","0","0","0","0","20,000,000","2,677,974,632.02","24,252,734,043.2","0","0","94,035,125.57","406,129,636.83","2,658,333.33","0","1,792,246,057.77","0","0","0","0","1,928,000,000","104,363,915.43","31,948,141,744.15","5,228,200,000","0","55,000,000","992,686,973.96","0","10,825,540.67","0","6,286,712,514.63","38,234,854,258.78","881,919,810","15,855,666.7","0","249,341,691.9","0","3,169,324,765.13","0","4,316,441,933.73","642,151,840.18","4,958,593,773.91","43,193,448,032.69"
600343,航天动力,"540,672,196.16","0","0","0","57,165,935.5","567,376,168.86","79,620,907.88","0","0","0","0","0","39,364,569.58","0","505,452,980.41","0","5,728,787.77","1,795,381,546.16","0","0","0","0","3,108,102","9,135,877.59","790,445,741.83","69,942,086.92","0","0","0","0","101,466,136.52","5,917,118.72","0","20,931,534.21","10,559,385.4","34,860,947","1,046,366,930.19","2,841,748,476.35","488,700,000","0","0","0","0","118,589,458.78","367,002,199.41","146,212,066.21","0","0","9,740,104.16","14,870,298.8","0","0","64,404,384.14","0","0","0","0","0","0","1,209,518,511.5","0","0","0","7,330,000","0","1,879,964.29","62,351,574.07","71,561,538.36","1,281,080,049.86","239,683,174","609,337,394.37","0","32,328,859.16","0","254,073,708.53","0","1,136,025,000.67","424,643,425.82","1,560,668,426.49","2,841,748,476.35"
600345,长江通信,"427,430,555.43","0","0","0","45,150,256.64","317,677,098.48","7,561,195.34","0","0","0","0","4,801,126.72","37,165,033.09","0","261,937,967.86","1,804,526.74","0","1,103,527,760.3","0","0","0","0","649,317,091.18","0","130,774,099.55","579,000","0","0","0","0","50,137,154.34","15,461,133.42","31,252,131.1","5,283,118.19","8,921,766.01","0","891,725,493.79","1,995,253,254.09","230,197,473.22","0","0","0","0","25,425,660.5","155,222,582.27","32,553,985.27","0","0","57,140,262.66","15,412,378.43","233,333.33","245,151","27,798,380.63","0","0","0","0","0","18,749,341.56","562,978,548.87","0","0","0","0","0","7,837,224.3","1,750,000","9,587,224.3","572,565,773.17","198,000,000","346,399,526.23","0","243,008,466.61","0","405,265,228.8","0","1,192,673,221.64","230,014,259.28","1,422,687,480.92","1,995,253,254.09"
600346,大橡塑,"153,524,750.56","0","0","5,154.84","46,026,000","469,948,351.46","46,352,576.62","0","0","0","0","0","9,219,835.05","0","449,509,257.85","0","595,046.92","1,175,180,973.3","0","0","0","0","16,894,180.36","0","826,101,176.86","623,703,119.56","0","0","0","0","151,333,972.83","0","30,654,817.65","81,875","441,654.99","0","1,649,210,797.25","2,824,391,770.55","880,895,076.13","0","0","0","0","54,289,813.16","344,141,127.25","194,260,606.92","0","0","6,740,016.53","-2,787,767.01","0","0","276,849,511.46","0","0","0","0","133,798,700.31","4,286,935.72","1,892,474,020.47","140,810,896.26","0","8,117,464.62","38,424,090.32","0","0","92,288,390.22","279,640,841.42","2,172,114,861.89","241,000,000","352,891,149.88","0","13,615,343.89","0","-39,118,273.35","510,706.07","568,898,926.49","83,377,982.17","652,276,908.66","2,824,391,770.55"
600348,阳泉煤业,"5,683,986,971.3","0","0","0","4,836,046,260.27","2,260,397,582.66","1,887,283,979.72","0","0","0","6,967,015.79","0","200,771,217.34","0","1,402,079,293.56","0","167,329,697.14","16,444,862,017.78","0","0","0","0","588,361,655.68","0","5,720,163,836.76","1,656,925,720.62","13,428,784.02","29,023.21","0","0","5,744,169,673.45","0","50,608,332.73","306,202","635,417,625.59","647,101,464.69","15,056,512,318.75","31,501,374,336.53","1,465,572,843.1","0","0","0","0","0","5,844,740,688.58","3,858,177,161.8","0","0","827,066,158.73","771,349,206.79","18,830,000.01","0","1,055,396,541.01","0","0","0","0","119,285,173","0","13,960,417,773.02","342,440,000","1,390,444,587.81","1,137,450,659.12","0","0","0","91,303,316.76","2,961,638,563.69","16,922,056,336.71","2,405,000,000","38,003,070.3","0","1,201,095,448.78","0","6,885,829,154.22","-1,565,645.63","12,988,895,122.43","1,590,422,877.39","14,579,317,999.82","31,501,374,336.53"
600350,山东高速,"966,359,685","0","0","0","0","2,093,918","7,630,836","0","0","0","0","0","2,403,885,765","0","9,010,648,085","0","0","12,390,618,289","0","0","0","1,457,119,595","608,279,091","33,768,649","9,846,158,124","258,913,436","890,135","0","0","0","6,619,309,059","0","33,515,135","3,577,946","33,956,397","0","18,895,487,567","31,286,105,856","2,646,000,000","0","0","0","0","10,900,000","1,120,755,960","225,004,120","0","0","6,918,561","386,506,870","42,685,495","0","1,229,182,486","0","0","0","0","783,918,051","0","6,451,871,543","1,857,977,401","1,479,706,849","2,872,660,960","294,000,000","0","62,128,255","0","6,566,473,465","13,018,345,008","4,811,165,857","4,892,651,115","0","1,469,391,678","0","6,444,511,563","0","17,617,720,213","650,040,635","18,267,760,848","31,286,105,856"
600351,亚宝药业,"510,501,725.68","0","0","1,695,114","197,052,613.41","106,484,888.87","33,823,750.73","0","0","0","13,023.9","0","33,888,709.6","0","288,517,564.19","0","18,696,694.11","1,190,674,084.49","0","0","0","0","19,000,000","3,496,308.58","1,000,207,317.19","393,556,560.49","17,522.41","0","0","0","206,863,157.11","64,859,468.61","0","780,693.57","4,923,221.59","0","1,693,704,249.55","2,884,378,334.04","790,000,000","0","0","0","0","0","99,240,972.86","16,383,001.85","0","0","39,215,791.11","25,217,443.75","0","0","54,586,037.15","0","0","0","0","25,173,000","14,119,118.56","1,063,935,365.28","92,881,000","0","18,715,936","0","0","4,741.18","93,424,156.69","205,025,833.87","1,268,961,199.15","692,000,000","402,234,339.23","0","90,819,703.99","0","414,836,880.73","0","1,599,890,923.95","15,526,210.94","1,615,417,134.89","2,884,378,334.04"
600352,浙江龙盛,"1,573,596,178.09","0","0","0","1,306,763,166.82","1,865,343,627.2","309,580,736.18","0","0","0","1,898,925.04","0","596,230,939.15","0","4,575,296,940.2","0","220,757,759.29","10,449,468,271.97","0","789,453,225","0","0","413,006,574.54","7,053,202.69","4,027,488,417.31","553,740,771.38","12,604.54","0","0","0","507,057,176.7","0","6,712,876.29","12,661,059.83","150,941,730.97","235,650,672.3","6,703,778,311.55","17,153,246,583.52","2,966,888,958.98","0","0","0","0","594,974,700.55","1,038,930,150.74","1,260,281,309.79","0","0","229,473,350.56","125,584,252.28","34,080,602.35","0","79,220,531.45","0","0","0","0","200,203,918.15","1,124,976,185.93","7,654,613,960.78","672,857,364.87","0","63,323.52","0","95,182,259.21","82,471,891.54","276,087,199.57","1,126,662,038.71","8,781,275,999.49","1,468,415,930","2,240,530,585.67","0","189,174,148.25","0","3,672,691,129.93","49,013,413.79","7,649,289,599.59","722,680,984.44","8,371,970,584.03","17,153,246,583.52"
600353,旭光股份,"299,109,106.92","0","0","0","143,580,870.1","130,352,060.3","9,086,617.43","0","0","0","232,042.86","0","6,131,142.6","0","142,680,103.33","0","50,090,277.78","781,262,221.32","0","0","0","0","110,231,042.89","0","204,128,423.32","0","0","0","0","0","30,785,357.96","141,184.4","0","0","9,932,822.39","386,149.83","355,604,980.79","1,136,867,202.11","10,000,000","0","0","0","0","7,370,000","102,493,900.14","6,068,800.56","0","0","23,726,774.77","15,802,487.18","18,222.22","551,422.48","14,308,847.73","0","0","0","0","0","0","180,340,455.08","0","0","748,237","0","0","9,681,545.33","4,004,000","14,433,782.33","194,774,237.41","271,860,000","409,339,652.2","0","76,718,800","0","184,174,512.5","0","942,092,964.7","0","942,092,964.7","1,136,867,202.11"
600354,敦煌种业,"1,584,736,235.46","0","0","487,200","4,750,000","287,092,233.89","144,395,682.31","0","0","0","1,323,541.67","0","82,863,620.92","0","1,175,410,736.59","0","32,520,834","3,313,580,084.84","0","0","0","0","73,278,926.87","0","897,372,327.55","10,304,782.94","0","0","0","0","221,960,690.99","0","1,923,376.21","167,009.43","24,893,319.07","0","1,229,900,433.06","4,543,480,517.9","2,010,040,000","0","0","0","0","1,728,000","353,887,932.49","127,695,085.16","0","0","14,103,398.06","28,270,937.4","4,612,207.41","5,925,000","251,173,679.76","0","0","0","0","3,796,000","0","2,801,232,240.28","260,000","131,525,875","732,420.55","420,000","0","0","19,089,375","152,027,670.55","2,953,259,910.83","447,802,080","518,904,071.17","0","30,845,504.62","0","-14,121,929.66","0","983,429,726.13","606,790,880.94","1,590,220,607.07","4,543,480,517.9"
600355,精伦电子,"41,760,437.34","0","0","0","43,260,855.22","97,452,267.83","9,188,111.23","0","0","0","0","0","5,003,757.39","0","123,777,783.19","0","60,000,000","380,443,212.2","0","0","0","0","499,823.42","0","139,707,115.6","0","0","0","0","0","19,339,568.17","0","0","37,073.17","1,512,412.78","0","161,095,993.14","541,539,205.34","0","0","0","0","0","10,862,292.63","36,789,350.15","8,463,692.14","0","0","8,401,633.34","5,442,646.27","0","0","1,755,949.89","0","0","0","0","0","0","71,715,564.42","0","0","0","295,000","0","0","1,100,000","1,395,000","73,110,564.42","246,044,600","327,079,310.89","0","41,397,414.63","0","-144,906,652.11","0","469,614,673.41","-1,186,032.49","468,428,640.92","541,539,205.34"
600356,恒丰纸业,"342,699,913.4","0","0","0","174,467,502.07","256,490,285.16","213,676,704.04","0","0","0","0","0","14,527,874.7","0","365,922,168.97","0","0","1,367,784,448.34","0","0","0","0","0","0","1,341,677,533.4","644,573.21","942,418.18","0","0","0","48,586,223.03","0","0","960,523.4","10,673,908.7","0","1,403,485,179.92","2,771,269,628.26","558,341,331.94","0","0","0","0","0","174,040,581.5","3,264,662.73","0","0","8,325,822.06","13,846,193.57","2,450,958.9","0","21,787,823.07","0","0","0","0","110,690,000","2,226,000","894,973,373.77","100,310,000","365,250,494.68","0","0","0","0","16,880,500","482,440,994.68","1,377,414,368.45","231,602,470","594,357,397.51","0","126,696,005.76","0","417,423,457.22","0","1,370,079,330.49","23,775,929.32","1,393,855,259.81","2,771,269,628.26"
600357,承德钒钛,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600358,*ST联合,"32,416,215.15","0","0","0","0","7,611,844.67","1,548,093.85","0","0","0","0","0","245,243,196.04","0","5,784,966.26","170,000,000","0","462,604,315.97","0","0","0","0","97,732,031.87","17,208,139.87","440,034,350.22","1,469,000","0","0","0","0","11,269,442.75","0","321,932.2","24,824,309.34","57,657,481.25","47,088,048.35","697,604,735.85","1,160,209,051.82","200,000,000","0","0","0","0","0","21,879,058.04","36,321,489.13","0","0","2,390,606.37","48,982,081.89","0","0","11,559,243.75","0","0","0","0","8,000,000","0","329,132,479.18","380,000,000","0","0","0","0","0","0","380,000,000","709,132,479.18","432,000,000","57,771,240.42","0","8,194,929.49","0","-49,820,096.6","0","448,146,073.31","2,930,499.33","451,076,572.64","1,160,209,051.82"
600359,新农开发,"476,850,618.07","0","0","0","9,694,247.7","25,999,824.41","14,106,511.31","0","0","0","0","0","35,780,699.7","0","419,953,917.74","0","7,659,524.53","990,045,343.46","0","0","0","0","254,001,258.6","0","633,929,968.14","2,744,450.89","0","0","28,113,086.87","0","14,992,825.42","0","4,518,904.23","543,596.98","292,315.19","0","939,136,406.32","1,929,181,749.78","371,000,000","0","0","0","0","0","123,350,162.55","27,989,225.33","0","0","14,508,809.13","-958,855.62","144,087.75","0","584,587,429.43","0","0","0","0","175,572,119.54","1,254,806.06","1,297,447,784.17","130,151,711.51","0","0","3,656,000","153,963,513.1","0","18,286,541.42","306,057,766.03","1,603,505,550.2","321,000,000","646,368,008.44","0","63,694,424.54","0","-629,645,749.42","0","401,416,683.56","-75,740,483.98","325,676,199.58","1,929,181,749.78"
600360,华微电子,"699,347,748.02","0","0","0","162,823,979.55","250,007,024.07","52,681,186.67","0","0","0","0","0","29,949,928.65","0","261,774,583.12","0","0","1,456,584,450.08","0","0","0","0","52,348,892.5","28,920,678.03","1,195,250,295.14","184,772,589.26","0","0","0","0","178,856,379.04","0","0","7,777,758.93","10,263,325.58","0","1,658,189,918.48","3,114,774,368.56","300,729,986.52","0","0","0","0","193,996,864.91","297,707,182.01","1,060,432.18","0","0","0","3,429,155.06","739,405.67","0","50,333,933.74","0","0","0","0","0","0","847,996,960.09","204,100,000","333,218,881.34","0","0","0","19,150,297.65","38,278,666.69","594,747,845.68","1,442,744,805.77","678,080,000","299,058,753.43","0","84,197,188.06","0","602,344,317.15","0","1,663,680,258.64","8,349,304.15","1,672,029,562.79","3,114,774,368.56"
600361,华联综超,"5,083,698,148.56","0","0","0","0","29,860,699.21","109,211,497.17","0","0","0","1,125,000","0","164,749,413.33","0","1,545,595,696.96","0","744,447,236.51","7,678,687,691.74","0","0","0","0","446,514,499.07","0","733,783,180.06","185,663,701.83","0","0","0","0","8,346,679.68","0","0","1,038,503,108.92","15,810,227.06","0","2,428,621,396.62","10,107,309,088.36","1,380,000,000","0","0","0","0","25,981,037.43","3,077,057,235.86","698,761,542.33","0","0","17,513,381.56","16,030,156.33","18,856,574.47","0","570,129,771.34","0","0","0","0","10,000,000","500,000,000","6,314,329,699.32","40,000,000","693,274,879.3","0","0","0","6,520,511.24","0","739,795,390.54","7,054,125,089.86","665,807,918","1,676,713,310.38","0","136,657,474.89","0","557,406,391.34","0","3,036,585,094.61","16,598,903.89","3,053,183,998.5","10,107,309,088.36"
600362,江西铜业,"20,309,640,029","0","0","53,760,325","5,366,622,502","4,076,986,366","1,899,674,961","0","0","0","206,622,339","0","1,529,086,713","0","15,936,439,736","760,000,000","2,307,610,836","52,446,443,807","0","1,031,730,000","0","0","2,036,877,613","178,918,364","16,563,911,954","3,370,020,635","0","0","0","0","1,285,160,144","0","0","0","397,412,400","187,892,689","25,687,040,600","78,133,484,407","12,263,116,944","0","0","0","1,755,934,725","258,606,333","7,034,616,953","1,681,569,191","0","0","794,439,335","885,868,383","117,632,245","0","1,457,761,949","0","0","0","0","183,514,265","804,523,133","27,237,583,456","617,845,098","5,681,024,285","13,930,931","0","139,059,306","104,591,189","431,677,812","6,988,128,621","34,225,712,077","3,462,729,405","11,686,299,420","0","13,071,506,120","0","14,583,075,191","-259,192,488","42,819,959,840","1,087,812,490","43,907,772,330","78,133,484,407"
600363,联创光电,"648,902,123.49","0","0","0","68,506,358.07","392,924,735.91","39,039,924.11","0","0","0","0","9,136,260.38","15,128,264.91","0","306,797,444.84","0","0","1,480,435,111.71","0","0","0","85,011.61","462,589,154.93","6,013,212.41","458,901,879.94","5,725,601.08","0","0","0","0","40,400,274.48","0","0","7,198,269.65","24,852,870.26","246,474.95","1,006,012,749.31","2,486,447,861.02","177,775,855","0","0","0","0","52,877,716.06","238,561,117.49","6,475,478.22","0","0","4,108,041.47","-7,261,248.19","0","0","69,218,137.11","0","0","0","0","3,000,000","213,989,964.18","758,745,061.34","0","0","0","17,497,502.11","0","0","0","17,497,502.11","776,242,563.45","443,476,750","584,149,314.94","0","75,153,279.57","0","424,235,217.74","-60,558.47","1,526,954,003.78","183,251,293.79","1,710,205,297.57","2,486,447,861.02"
600365,通葡股份,"67,996,153.75","0","0","0","0","50,968,235.41","22,857,744.72","0","0","0","0","0","6,311,253.69","0","81,256,058.58","0","0","229,389,446.15","0","0","0","0","0","0","100,432,159.51","16,390,176.85","0","0","0","0","618,458.4","0","0","0","2,208,810.67","0","119,649,605.43","349,039,051.58","50,000,000","0","0","0","0","0","29,212,104.77","11,902,926.72","0","0","988,240.04","18,475,122.09","0","0","88,452,769.02","0","0","0","0","0","0","199,031,162.64","0","0","0","0","0","0","0","0","199,031,162.64","140,000,000","285,556,580.48","0","7,152,184.77","0","-282,700,876.31","0","150,007,888.94","0","150,007,888.94","349,039,051.58"
600366,宁波韵升,"1,475,500,805.74","0","0","20,082,002.63","49,605,714.57","321,219,424.76","81,533,995.91","0","0","0","0","0","2,417,351.17","0","455,537,649.82","0","103,677,288.84","2,509,574,233.44","0","1,034,888.4","0","0","350,423,396.63","150,276,328.8","801,560,625.89","44,348,128.08","0","0","0","0","127,292,646.4","0","0","8,147,624.42","47,249,195.5","867,081.99","1,531,199,916.11","4,040,774,149.55","86,928,310","0","0","0","0","2,512,913.94","162,622,268.12","37,842,206.3","0","0","138,049,673.05","-3,756,049.46","457,546.67","0","33,061,682.11","0","0","0","0","8,825,378.41","34,106,707.55","500,650,636.69","416,333,756.4","3,652,450","35,254,585.52","0","2,190,227.76","15,368,520.52","53,250,674.47","526,050,214.67","1,026,700,851.36","514,497,750","306,795,926.05","0","228,695,002.58","0","1,740,877,470.96","-13,160,588.8","2,777,705,560.79","236,367,737.4","3,014,073,298.19","4,040,774,149.55"
600367,红星发展,"220,699,591.77","0","0","1,563,920","144,105,977.44","118,461,804.81","39,930,729.56","0","0","0","0","0","78,225,643.5","0","515,313,489.45","0","0","1,118,301,156.53","0","0","0","0","75,758,009.69","0","391,488,453.42","87,340,831.91","4,786,423.16","0","0","0","32,831,304.2","0","0","3,907,074.1","23,241,704.15","0","619,353,800.63","1,737,654,957.16","2,000,000","0","0","0","0","3,000,000","285,092,268.42","21,671,439.91","0","0","39,312,518.02","11,707,894.41","0","19,640,012.57","23,010,933.55","0","0","0","0","0","7,130,508.49","412,565,575.37","0","0","0","3,714,400","2,189,925.96","0","4,447,885.94","10,352,211.9","422,917,787.27","291,200,000","284,107,322.91","0","182,182,222.46","0","448,166,085.84","0","1,206,294,774.54","108,442,395.35","1,314,737,169.89","1,737,654,957.16"
600368,五洲交通,"682,104,713.4","0","0","0","99,404,486.93","182,223,701.87","974,233,230.41","0","0","0","0","0","284,688,177.01","0","1,436,598,969.42","0","7,788.8","3,659,261,067.84","0","0","0","0","480,000","64,827,981.32","7,196,958,766.53","423,874,600.16","818,182","0","0","0","49,462,555.69","2,330,114.75","1,124,077.08","29,808,000.21","11,775,821.94","0","7,781,460,099.68","11,440,721,167.52","1,048,456,689","0","0","0","0","150,661,596","589,903,723.27","182,906,286.37","0","0","37,533,318.09","7,498,333.15","40,188,536.38","0","403,942,744.41","0","0","0","0","100,000,000","0","2,561,091,226.67","3,214,000,000","994,925,000","1,415,824,465.86","0","0","0","65,087,710.37","5,689,837,176.23","8,250,928,402.9","833,801,532","670,558,994.83","0","316,931,116.28","0","1,004,109,024.91","0","2,825,400,668.02","364,392,096.6","3,189,792,764.62","11,440,721,167.52"
600369,西南证券,"5,616,371,340.74","746,299,462.06","0","5,504,100,404.98","0","0","0","0","0","0","82,082,547.99","0","19,040,675.94","1,729,327,532.11","0","0","0","0","0","267,397,131.31","0","0","1,781,707,435.22","81,857,142.12","293,790,991.82","0","0","0","0","0","170,730,509.52","0","0","0","172,330,783.37","0","0","17,256,713,201.35","0","0","0","200,000,000","0","0","0","0","1,569,812,849.32","0","225,322,637.11","45,168,640.12","2,533,041.09","18,287,488.59","44,996,728.83","0","0","4,738,394,610.59","0","0","0","0","0","0","0","0","0","6,914,707.95","0","0","6,851,942,342.1","2,322,554,562","6,893,114,334.37","0","322,404,194.25","283,914,200.05","298,869,368.53","0","10,404,770,859.25","0","10,404,770,859.25","17,256,713,201.35"
600370,三房巷,"517,393,711.57","0","0","0","61,343,216.35","168,952,160.42","16,317,083.66","0","0","0","662,480","0","2,014,072.33","0","193,936,496.94","0","647,804.29","961,267,025.56","0","0","0","0","0","0","543,276,520.7","884,615.41","0","0","0","0","37,682,909.06","0","0","0","2,173,905.32","0","584,017,950.49","1,545,284,976.05","0","0","0","0","0","0","134,436,085.6","8,314,436.7","0","0","37,318,725.3","4,738,909.14","0","0","1,297,064.77","0","0","0","0","0","0","186,105,221.51","0","0","0","0","0","0","0","0","186,105,221.51","318,897,692","537,354,754.74","0","103,243,747.18","0","220,795,685.61","0","1,180,291,879.53","178,887,875.01","1,359,179,754.54","1,545,284,976.05"
600371,万向德农,"34,946,773.29","0","0","0","0","5,511,074.13","21,708,454.78","0","0","0","0","0","8,965,594.7","0","566,886,706.07","1,311,716.06","0","639,330,319.03","0","0","0","0","118,995,870.71","0","209,309,419.87","2,903,849.77","0","0","0","0","52,879,114.07","0","0","7,896,668.12","395,247.21","0","392,380,169.75","1,031,710,488.78","268,000,000","0","0","0","0","0","25,878,276.51","258,677,582.08","0","0","9,911,390.83","6,030,962.04","0","339,495.27","5,932,598.1","0","0","0","0","0","0","574,770,304.83","0","0","0","0","0","0","7,972,890.72","7,972,890.72","582,743,195.55","170,500,000","8,777,383.81","0","37,559,047.17","0","207,242,155.47","0","424,078,586.45","24,888,706.78","448,967,293.23","1,031,710,488.78"
600372,中航电子,"1,760,334,976.45","0","0","0","421,724,398.21","2,146,029,916.6","240,296,592.87","0","0","0","1,945,608.15","50,000","127,566,899.09","0","1,546,198,838.08","0","7,896,513.79","6,252,043,743.24","0","70,876,416","0","0","148,775,314.32","6,117,677.48","1,249,578,780.15","413,239,381.44","0","4,600,013.98","0","0","371,062,933.87","0","0","2,340,240","74,188,258.16","48,164,928.99","2,388,943,944.39","8,640,987,687.63","970,047,428.17","0","0","0","0","327,413,274.11","1,343,853,040.75","88,039,750.14","0","0","87,817,425.33","116,421,009.56","0","26,063,200.75","324,451,853.06","0","0","0","0","23,000,000","0","3,307,106,981.87","308,000,000","0","325,953,936.62","-176,223,242.76","1,300,131.21","10,166,462.4","11,769,638.74","480,966,926.21","3,788,073,908.08","1,353,202,260","2,653,277,611.23","0","172,393,042.39","0","460,629,210.96","-219,476.04","4,657,827,517.5","195,086,262.05","4,852,913,779.55","8,640,987,687.63"
600373,中文传媒,"1,822,879,127.17","0","0","0","280,548,312.92","846,471,693.95","1,794,060,469.78","0","0","0","0","1,407,152.16","453,582,607.44","0","648,470,730.28","0","0","5,847,420,093.7","0","0","0","0","134,314,406.43","335,630,893.19","975,119,504.51","266,376,322.01","0","0","0","0","834,623,527.54","0","0","6,393,990.03","1,465,193.41","3,680,634.07","2,557,604,471.19","8,405,024,564.89","100,000,000","0","0","0","0","1,479,023,000","759,807,942.06","648,968,091.59","0","0","191,040,682.9","23,291,182.84","11,221,917.81","15,165,845.21","198,480,603.15","0","0","0","0","0","0","3,426,999,265.56","0","500,000,000","0","0","0","0","459,322,259.27","959,322,259.27","4,386,321,524.83","567,245,018","2,479,217,015.02","0","61,674,604.42","0","797,743,006.91","-4.87","3,905,879,639.48","112,823,400.58","4,018,703,040.06","8,405,024,564.89"
600375,华菱星马,"945,552,565.81","0","0","0","277,182,101.96","533,895,921.83","522,350,288.24","0","0","0","0","0","33,517,839.88","0","1,425,126,548.94","0","0","3,737,625,266.66","0","0","0","0","0","20,271,788.03","2,175,751,235.12","420,115,947.92","0","0","0","0","378,393,864.9","131,072,560.09","0","7,929,692.83","45,041,798.66","0","3,178,576,887.55","6,916,202,154.21","821,970,000","0","0","0","0","1,171,888,415.79","1,389,022,548.47","151,543,078.96","0","0","3,996,266.52","-52,242,526.06","8,373,327.23","0","106,002,473.79","0","0","0","0","0","30,334,178.06","3,630,887,762.76","365,000,000","0","0","0","0","0","200,166,666.67","565,166,666.67","4,196,054,429.43","405,740,597","1,495,054,903.51","0","101,640,592.76","0","679,724,783.37","-358,458.27","2,681,802,418.37","38,345,306.41","2,720,147,724.78","6,916,202,154.21"
600376,首开股份,"14,607,117,201.57","0","0","0","0","67,363,204.53","106,844,466.66","0","0","0","0","221,882.71","2,186,219,543.77","0","45,271,747,289.01","1,027,922.43","2,010,430,502.2","64,250,972,012.88","0","156,502,292.41","0","0","3,350,441,981.05","613,068,469.3","922,646,943.58","0","0","0","0","0","9,380,218.62","0","0","56,387,368.31","1,486,847,332.2","17,854,294.09","6,613,128,899.56","70,864,100,912.44","3,610,000,000","0","0","0","0","0","2,075,922,829.6","12,657,648,959.58","0","0","170,663,386.28","916,814,368.56","9,094,900","150,698,670.14","5,139,166,824.57","0","0","0","0","7,703,667,809","4,626,559,743.07","37,060,237,490.8","14,967,040,000","4,832,609,700","0","0","0","55,490,641.1","0","19,855,140,341.1","56,915,377,831.9","1,494,675,000","5,149,747,613.79","0","1,050,396,644.27","0","5,364,063,155.3","0","13,058,882,413.36","889,840,667.18","13,948,723,080.54","70,864,100,912.44"
